Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,453.0,399.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,458.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,457.0,400.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,451.0,402.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,450.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,456.0,397.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,450.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,449.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,446.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,446.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unfilled_spots,57.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,55.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,172.68571428571428,174.6342857142857,172.5142857142857,171.9542857142857,171.56571428571428,171.2,152.14857142857142,129.92,104.40571428571428,83.48
reviews_per_program,173.01714285714286,172.98857142857142,173.4742857142857,169.21714285714285,174.78285714285715,169.41142857142856,152.22857142857143,130.97714285714287,105.65142857142857,83.86857142857143
reviews_per_program,172.13714285714286,172.9542857142857,170.5142857142857,170.68571428571428,172.1942857142857,168.6057142857143,154.46857142857144,133.32,107.31428571428572,86.67428571428572
reviews_per_program,168.18857142857144,170.13714285714286,172.88,171.69714285714286,172.22857142857143,170.29714285714286,148.37142857142857,133.34857142857143,104.28,82.46285714285715
reviews_per_program,173.01714285714286,171.0,171.09142857142857,172.93142857142857,171.62857142857143,169.78285714285715,160.48,134.41142857142856,110.25142857142858,85.18857142857142
reviews_per_program,170.76,169.2342857142857,170.53142857142856,172.00571428571428,171.10285714285715,167.53142857142856,156.40571428571428,132.73714285714286,106.27428571428571,86.78857142857143
reviews_per_program,170.37142857142857,172.1942857142857,171.85714285714286,174.15428571428572,171.58857142857144,167.03428571428572,156.48,131.14285714285714,109.58857142857143,81.10285714285715
reviews_per_program,175.02285714285713,173.96571428571428,169.81142857142856,168.3542857142857,171.3542857142857,167.0742857142857,155.3657142857143,129.90857142857143,103.6,83.49142857142857
