Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,1521.0,1011.0,1016.0,1000.0,998.0,998.0,998.0,998.0,998.0,1001.0,999.0,1036.0,1046.0,1062.0,1110.0,1157.0,1165.0,1202.0,1240.0,1256.0,1279.0,1315.0,1331.0,1345.0,1370.0,1396.0,1378.0,1396.0,1414.0,1421.0,1446.0
unmatched_applicants,1522.0,1017.0,1006.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1019.0,1024.0,1066.0,1118.0,1137.0,1170.0,1210.0,1228.0,1257.0,1302.0,1309.0,1314.0,1337.0,1373.0,1397.0,1391.0,1380.0,1424.0,1420.0,1436.0
unmatched_applicants,1499.0,1013.0,1001.0,1005.0,998.0,998.0,998.0,998.0,998.0,998.0,1004.0,1036.0,1036.0,1065.0,1111.0,1138.0,1176.0,1202.0,1230.0,1275.0,1286.0,1328.0,1322.0,1332.0,1370.0,1379.0,1391.0,1383.0,1435.0,1429.0,1429.0
unmatched_applicants,1492.0,1015.0,1004.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,1002.0,1015.0,1026.0,1073.0,1104.0,1145.0,1167.0,1205.0,1239.0,1267.0,1291.0,1324.0,1323.0,1330.0,1368.0,1377.0,1382.0,1385.0,1397.0,1400.0,1436.0
unmatched_applicants,1521.0,1017.0,1003.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,1007.0,1019.0,1025.0,1074.0,1114.0,1162.0,1160.0,1204.0,1234.0,1258.0,1290.0,1287.0,1323.0,1325.0,1369.0,1383.0,1386.0,1398.0,1408.0,1417.0,1437.0
unmatched_applicants,1523.0,1010.0,998.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1027.0,1032.0,1063.0,1108.0,1155.0,1180.0,1208.0,1217.0,1255.0,1277.0,1325.0,1310.0,1335.0,1389.0,1386.0,1380.0,1394.0,1423.0,1433.0,1434.0
unmatched_applicants,1542.0,1019.0,1004.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1006.0,1025.0,1014.0,1070.0,1092.0,1147.0,1185.0,1191.0,1239.0,1265.0,1287.0,1308.0,1318.0,1325.0,1372.0,1396.0,1390.0,1384.0,1403.0,1425.0,1449.0
unmatched_applicants,1532.0,1019.0,1008.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,1004.0,1029.0,1037.0,1083.0,1115.0,1159.0,1178.0,1204.0,1239.0,1271.0,1280.0,1305.0,1332.0,1327.0,1376.0,1378.0,1375.0,1398.0,1426.0,1438.0,1424.0
unmatched_applicants,1514.0,1021.0,1009.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,1006.0,1026.0,1022.0,1070.0,1117.0,1156.0,1181.0,1201.0,1235.0,1246.0,1294.0,1300.0,1321.0,1345.0,1362.0,1375.0,1373.0,1401.0,1424.0,1422.0,1418.0
unmatched_applicants,1532.0,1011.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1016.0,1031.0,1059.0,1117.0,1154.0,1175.0,1208.0,1226.0,1258.0,1281.0,1311.0,1323.0,1345.0,1366.0,1376.0,1390.0,1405.0,1420.0,1397.0,1433.0
unfilled_spots,523.0,13.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,38.0,48.0,64.0,112.0,159.0,167.0,204.0,242.0,258.0,281.0,317.0,333.0,347.0,372.0,398.0,380.0,398.0,416.0,423.0,448.0
unfilled_spots,524.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,68.0,120.0,139.0,172.0,212.0,230.0,259.0,304.0,311.0,316.0,339.0,375.0,399.0,393.0,382.0,426.0,422.0,438.0
unfilled_spots,501.0,15.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,38.0,67.0,113.0,140.0,178.0,204.0,232.0,277.0,288.0,330.0,324.0,334.0,372.0,381.0,393.0,385.0,437.0,431.0,431.0
unfilled_spots,494.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,28.0,75.0,106.0,147.0,169.0,207.0,241.0,269.0,293.0,326.0,325.0,332.0,370.0,379.0,384.0,387.0,399.0,402.0,438.0
unfilled_spots,523.0,19.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,27.0,76.0,116.0,164.0,162.0,206.0,236.0,260.0,292.0,289.0,325.0,327.0,371.0,385.0,388.0,400.0,410.0,419.0,439.0
unfilled_spots,525.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,65.0,110.0,157.0,182.0,210.0,219.0,257.0,279.0,327.0,312.0,337.0,391.0,388.0,382.0,396.0,425.0,435.0,436.0
unfilled_spots,544.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,16.0,72.0,94.0,149.0,187.0,193.0,241.0,267.0,289.0,310.0,320.0,327.0,374.0,398.0,392.0,386.0,405.0,427.0,451.0
unfilled_spots,534.0,21.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,39.0,85.0,117.0,161.0,180.0,206.0,241.0,273.0,282.0,307.0,334.0,329.0,378.0,380.0,377.0,400.0,428.0,440.0,426.0
unfilled_spots,516.0,23.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,24.0,72.0,119.0,158.0,183.0,203.0,237.0,248.0,296.0,302.0,323.0,347.0,364.0,377.0,375.0,403.0,426.0,424.0,420.0
unfilled_spots,534.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,33.0,61.0,119.0,156.0,177.0,210.0,228.0,260.0,283.0,313.0,325.0,347.0,368.0,378.0,392.0,407.0,422.0,399.0,435.0
reviews_per_program,469.096,473.064,469.148,473.052,474.088,472.248,425.876,233.468,139.072,143.768,159.72,175.568,191.3,207.016,222.496,237.272,252.42,266.8,281.332,295.12,307.768,321.18,333.236,344.512,354.316,366.372,374.884,383.276,393.116,398.744,405.4
reviews_per_program,476.656,471.696,470.724,471.096,474.22,471.976,440.3,237.508,135.016,143.88,159.732,175.544,191.032,206.628,222.284,237.256,252.104,267.192,280.756,294.548,308.444,320.396,332.436,345.236,356.06,367.412,375.908,383.216,393.412,402.304,408.472
reviews_per_program,469.556,474.176,475.244,472.468,468.86,471.132,428.304,237.388,134.792,143.82,159.756,175.548,191.34,206.928,221.664,237.416,252.776,266.836,280.5,295.112,307.716,320.784,332.668,344.76,356.5,365.804,373.404,385.628,393.844,400.432,408.728
reviews_per_program,475.668,465.288,466.72,472.992,468.304,472.444,431.916,233.8,143.244,143.812,159.736,175.512,191.256,206.996,222.128,237.368,252.876,267.12,280.6,294.632,307.776,321.58,333.328,344.724,356.148,366.616,376.852,385.156,392.256,400.212,407.804
reviews_per_program,474.464,475.576,474.336,470.324,472.4,476.772,433.364,233.964,136.212,143.764,159.68,175.5,191.204,207.056,222.092,237.536,252.084,266.272,280.956,295.212,307.816,320.88,333.476,345.056,355.648,366.612,374.528,385.92,394.54,399.572,407.356
reviews_per_program,471.268,471.528,472.168,472.264,474.96,471.756,432.792,235.508,141.984,143.824,159.744,175.536,191.38,206.588,222.316,237.672,252.368,267.288,280.672,295.104,309.528,320.644,333.408,344.912,356.976,366.008,375.78,384.668,392.584,401.104,410.304
reviews_per_program,474.936,465.616,466.868,469.544,476.496,467.016,434.644,232.4,133.4,143.844,159.668,175.58,191.272,206.736,222.204,237.472,252.468,266.58,280.88,294.692,307.528,320.392,332.8,344.532,355.332,366.608,375.54,385.652,395.064,401.22,407.32
reviews_per_program,471.42,476.052,471.332,471.828,474.696,477.388,433.256,228.428,143.084,143.864,159.62,175.52,191.304,206.948,222.24,237.388,252.628,267.18,281.372,294.876,307.568,320.992,333.016,345.9,354.904,366.244,373.712,386.244,395.672,402.808,408.188
reviews_per_program,471.736,473.168,471.38,471.332,472.42,473.116,435.74,231.912,139.34,143.828,159.716,175.604,191.324,206.828,222.488,237.296,252.64,266.74,280.64,294.324,308.128,320.248,332.564,346.164,355.232,367.02,374.552,384.528,392.688,404.52,407.392
reviews_per_program,473.888,475.82,469.824,473.176,470.908,472.868,423.008,226.584,133.56,143.792,159.72,175.556,191.208,206.788,222.324,237.516,252.464,267.444,281.256,294.088,308.712,320.504,332.76,344.232,353.852,365.028,376.516,383.74,392.988,400.5,410.128
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9944553299704006,0.9426815323041738,0.8428674193851062,0.7512102832340993,0.67618332081142,0.6151462681126402,0.5645582854155776,0.5216988058893999,0.48540198475478213,0.45517380896186654,0.4278583313525077,0.4047976011994003,0.38388807529893504,0.3659528327460016,0.35091367523589195,0.3362600410984495,0.324094635633605,0.3134869032138213,0.3048126531119114,0.29478235236317185,0.2880891155664152,0.2817812751124516,0.2747280700861832,0.2708504704772987,0.26640355204736066
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9944972486243121,0.9428938998677768,0.8436952714535902,0.7506255212677231,0.676132521974307,0.615230369593948,0.5653503078018343,0.5226784366107207,0.4858649295495852,0.45520450483865527,0.4283946307872941,0.4042037186742118,0.38467566142842896,0.36666349796977066,0.3501445967501394,0.3370828599607985,0.3248745623217702,0.31282948475825234,0.30331966522496207,0.29394793855399387,0.2873043404237207,0.2818253935117532,0.27452136691305806,0.26845370664969775,0.2644000078340743
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.995205536562995,0.9435432001715143,0.8441956467350513,0.7509386733416771,0.6760309471944715,0.6152163510834644,0.5644402634054563,0.5219206680584552,0.48722390645300995,0.4548977322505644,0.42725575212836664,0.40474298820249144,0.3850267379679144,0.3659627531242376,0.3509729750809188,0.3366751458925632,0.324647997402816,0.3132613992342499,0.302945301542777,0.29524007391936663,0.28923096699553297,0.2800626510523095,0.2742202496419902,0.2697087145882447,0.26423440527685893
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9950391862597966,0.9421077082514384,0.8432691104716628,0.7509804466942953,0.6761155907246957,0.615342540680979,0.5646881666457523,0.5217492125451699,0.48620615140819706,0.4549897206026086,0.42708679352726237,0.40431266846361186,0.3848895224518888,0.3665589616878004,0.35090455396132253,0.33584178120529884,0.3240051840829453,0.31329411355171094,0.3032447184878197,0.2945861609967923,0.28658465392249477,0.280405861521046,0.2753303964757709,0.26985697580282453,0.2648331060999892
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9947056861764215,0.943856765063255,0.8434548752267184,0.7512311844411674,0.6763527054108216,0.6153846153846154,0.5648417397125584,0.5215980217912063,0.48628496298831114,0.45466792401993805,0.42842861903175133,0.4056002884268718,0.38440182804424894,0.36583878704117717,0.3508589547002105,0.3365744203440538,0.3238613873262244,0.3129926736529723,0.30367104552816265,0.29458937514320316,0.28836295283663704,0.2798507462686567,0.27373650326963045,0.2702892094541159,0.2651243629650723
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9946223111555778,0.9433921806875849,0.8432016514966688,0.7509177884080543,0.6760817307692307,0.6152584085315833,0.5643222907304839,0.522779638701183,0.4857949945123158,0.45440775522568916,0.4279464908387751,0.4040585435934273,0.3847907878235093,0.36597267404033834,0.34891835310537334,0.3368221454323175,0.32392744025338327,0.3131233474045554,0.30254134731746674,0.29507551747502786,0.2874022034168929,0.2807615918142398,0.27510036068713956,0.26925685109098885,0.26321946654188116
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9953308041856005,0.9418176619849183,0.8438135142741002,0.7508133811629265,0.6764035373399805,0.615104225993849,0.5646409301936509,0.522405386579986,0.486039855268132,0.454790459506805,0.42777698559817484,0.4051316677920324,0.3845058387923668,0.3664843294015447,0.3511875341432325,0.33708706834128194,0.3245192307692308,0.3134687053742468,0.3039411029684914,0.29459258935975213,0.2875858763380732,0.28004522211734934,0.2733734281027884,0.2691790040376851,0.2651477953451831
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9965814816358861,0.9445715102565935,0.8432672462317844,0.750709002947228,0.6766069414860293,0.6153144940747494,0.5645464809936018,0.5218702282699036,0.48596112311015116,0.4549513876017322,0.4275060563357981,0.40422187289467776,0.3838335015566581,0.36625564644121594,0.35114186131197006,0.33645698335161,0.32430874192231,0.31222896790980054,0.30430764375718505,0.2948853769618069,0.2889925932268699,0.2796159940348588,0.2729533553043935,0.26811781295306947,0.2645839662116476
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9949136996581339,0.9421833124888334,0.8436063420583545,0.7508969046360932,0.6762002554534299,0.6150201589941003,0.5644874662875541,0.5221730133250817,0.48541943835173135,0.4551277729080979,0.42748575047498416,0.4048886556197046,0.3848346636259977,0.3669425531047417,0.3505036867795202,0.3372386400539582,0.3247495218965372,0.3119908482684508,0.30402666426448066,0.2942618930848455,0.2883444755334373,0.28086381225814505,0.27502750275027504,0.26698309107089885,0.26510093472625873
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.99959979989995,0.9954143738535934,0.9447164349783798,0.8441497513527039,0.7510849004117058,0.67618332081142,0.6151883159789469,0.5648299234341659,0.5222740197690389,0.48577751389863444,0.4547062092659021,0.427783763229609,0.40382285637367077,0.3839918081747589,0.3672370174913631,0.34984062815828343,0.3369692733944038,0.3245582401730977,0.3137418950010458,0.3052123486655438,0.2958677142575364,0.28684039987676485,0.28144055871162765,0.27481755168096733,0.2696629213483146,0.26333242304841414
pct_interview_given_nosignal,0.2302300595187339,0.2012987012987013,0.1738844003623354,0.1412076899189792,0.10736369842972789,0.07147809772412106,0.0332800880134559,0.0069618334325207455,0.0005971127840676259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.22657849686146822,0.2019029896599547,0.17325978939690934,0.14186046511627906,0.10732915378840323,0.0715276927472348,0.03331567235350217,0.006766793200198053,0.00025510204081632655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2300045149034407,0.20081015487227838,0.17149302892207732,0.14140195810521752,0.10874998765102793,0.07168202223063,0.033304949441192125,0.00662414131501472,6.908781060728186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.22704911829259064,0.20478259321249243,0.17485554451437194,0.14122762437178835,0.10889952910450715,0.07144240274762793,0.03326392282684912,0.007067098606550102,0.0004549909001819964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.22762527820867337,0.20019844032864503,0.1718450464788223,0.14211976853211097,0.1078074195949387,0.07066318558914549,0.03360202104542,0.006459395733947469,0.00032315771250504934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.22916896542943718,0.2019774507393488,0.17269141995165657,0.14146994494305754,0.10713590532175808,0.07156785674177378,0.03315669467550564,0.00665178670084639,0.0004868887806913821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.227399060083885,0.20463320463320464,0.17479603756404005,0.14238272354637924,0.10673699724624752,0.07216685883709438,0.033395315038043945,0.0071744602521595455,0.0001610732077729328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2290950744558992,0.19999130548189367,0.17302002057594434,0.14161546955069224,0.10720476811904715,0.07055366003401874,0.03319319619913773,0.006358678646461937,0.0003979493902010815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.22894161140977157,0.2012529091640856,0.17300111971888685,0.14178138493372008,0.1078021407656224,0.07132029016471833,0.03343889617521299,0.007052139037433155,0.0002799584728265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.22790195151597,0.2000922083909636,0.17361593276082588,0.1411665098777046,0.1082026834422765,0.07116347928370075,0.033183818371208096,0.006208650279059015,0.00011596623063363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.2302300595187339,0.2282989193851149,0.23020454099772353,0.22830471068719718,0.227805808204384,0.2286933983839,0.227813496684048,0.23068839124751156,0.23001431200163566,0.22891055532005086,0.22856949359158865,0.22916118518769998,0.22816772863251475,0.22903677312635196,0.2263012320844858,0.23016333071913253,0.22943185873795482,0.22863723738472871,0.2282699672813047,0.22855401493219565,0.22985570169837824,0.22812917180661405,0.22914562628894414,0.22856368884863157,0.22933636850107447,0.22775200337410376,0.2298694001260025,0.2315112540192926,0.2294981640146879,0.23110700254217703,0.23240200382172185
pct_interview_given_application,0.22657849686146822,0.22896102574539534,0.2294338083462921,0.22925263640531865,0.22774239804310237,0.22882519450141534,0.22812146200510316,0.22714271292526164,0.22839547946132502,0.2286682193521067,0.22847858647914498,0.22812917180661405,0.22887174705433586,0.22882131597681277,0.22793465873116373,0.2301692169984229,0.23020061557349794,0.23016136869293916,0.22971880716382354,0.22884264948934185,0.22734161867232494,0.22958207559202415,0.2293889757357439,0.22737608003638018,0.22857723370752273,0.22830084978649642,0.22925263640531865,0.230497362085745,0.22897267592733933,0.22728803286416593,0.2295176728608103
pct_interview_given_application,0.2300045149034407,0.2277635308408692,0.22725168545000043,0.22858690958964417,0.2303459454847929,0.22923511882020325,0.22893772893772893,0.22947865848476093,0.22723064752318595,0.2293811805484759,0.22809062800952912,0.22859271551213234,0.2284012756634211,0.2262215966217575,0.22923511882020325,0.23129904396395162,0.22832208635648688,0.22855208024717485,0.2282641777417064,0.22992812617093028,0.22869727257326783,0.22921565797628043,0.22893967015729003,0.2278557926005941,0.22756005056890014,0.23091330488253356,0.23238000154920002,0.229170910572418,0.22765022807180257,0.22935974651500607,0.22921760391198043
pct_interview_given_application,0.22704911829259064,0.232114303399185,0.2314021254713747,0.2283336716054394,0.23061942669718816,0.2285985217295595,0.22859271551213234,0.22858303913849592,0.22942016178369928,0.22873989732120165,0.22524965169729783,0.23037935800952233,0.2302477295015563,0.2272842062730441,0.2307633137611856,0.23131687842156215,0.22659941419855145,0.2290620333921542,0.2279154180559659,0.23082249749942294,0.22962503082928654,0.227903875209967,0.22924874337725853,0.2293441606428432,0.2293305247422155,0.22851919561243145,0.22809640874876447,0.22835298296655898,0.23024380260431324,0.22863530129051926,0.22827575711459444
