Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,883.0,594.0,576.0,564.0,564.0,564.0,564.0,568.0,566.0,565.0,586.0,588.0,603.0,632.0,669.0,676.0,689.0,708.0,710.0,713.0,758.0,743.0,759.0,769.0,792.0,790.0,791.0,781.0,822.0,820.0,818.0,810.0
unmatched_applicants,902.0,594.0,575.0,566.0,564.0,564.0,564.0,567.0,568.0,571.0,592.0,597.0,624.0,628.0,664.0,660.0,684.0,701.0,702.0,732.0,744.0,746.0,770.0,769.0,781.0,792.0,791.0,805.0,812.0,814.0,841.0,832.0
unmatched_applicants,883.0,587.0,576.0,571.0,564.0,564.0,564.0,564.0,565.0,573.0,587.0,601.0,609.0,646.0,646.0,674.0,703.0,701.0,710.0,727.0,742.0,757.0,755.0,751.0,793.0,785.0,787.0,814.0,806.0,812.0,811.0,838.0
unmatched_applicants,902.0,585.0,578.0,571.0,564.0,564.0,564.0,564.0,564.0,573.0,593.0,599.0,609.0,643.0,658.0,666.0,683.0,695.0,704.0,723.0,761.0,744.0,761.0,761.0,791.0,793.0,790.0,776.0,824.0,820.0,826.0,822.0
unmatched_applicants,891.0,586.0,582.0,569.0,564.0,564.0,564.0,564.0,568.0,574.0,599.0,615.0,617.0,636.0,665.0,680.0,699.0,712.0,713.0,727.0,738.0,762.0,759.0,758.0,793.0,786.0,797.0,800.0,817.0,819.0,832.0,828.0
unmatched_applicants,869.0,582.0,579.0,566.0,564.0,564.0,564.0,564.0,564.0,570.0,589.0,608.0,613.0,633.0,650.0,654.0,695.0,697.0,717.0,707.0,744.0,746.0,769.0,757.0,787.0,773.0,794.0,794.0,812.0,830.0,819.0,822.0
unmatched_applicants,882.0,586.0,573.0,569.0,564.0,564.0,564.0,564.0,564.0,567.0,588.0,607.0,611.0,632.0,659.0,672.0,699.0,693.0,710.0,729.0,740.0,755.0,771.0,758.0,785.0,804.0,795.0,801.0,816.0,815.0,814.0,822.0
unmatched_applicants,891.0,589.0,575.0,571.0,564.0,564.0,564.0,568.0,565.0,571.0,587.0,609.0,619.0,635.0,657.0,663.0,690.0,702.0,722.0,732.0,750.0,736.0,764.0,768.0,809.0,794.0,789.0,789.0,808.0,817.0,824.0,823.0
unmatched_applicants,890.0,588.0,572.0,570.0,564.0,564.0,564.0,567.0,565.0,580.0,595.0,597.0,606.0,634.0,651.0,675.0,698.0,692.0,708.0,735.0,752.0,762.0,747.0,768.0,785.0,777.0,801.0,790.0,809.0,815.0,823.0,820.0
unmatched_applicants,876.0,578.0,571.0,575.0,564.0,564.0,564.0,564.0,567.0,573.0,594.0,615.0,617.0,646.0,657.0,667.0,694.0,705.0,716.0,725.0,742.0,752.0,760.0,762.0,773.0,793.0,777.0,794.0,821.0,824.0,834.0,836.0
