Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,215.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,212.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,213.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,213.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,215.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,215.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,217.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,218.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,216.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,221.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,118.63636363636364,112.14049586776859,119.00826446280992,116.22314049586777,116.5702479338843,116.75206611570248,117.93388429752066,116.96694214876032
reviews_per_program,118.31404958677686,117.25619834710744,115.34710743801652,113.96694214876032,114.5702479338843,116.30578512396694,114.07438016528926,114.82644628099173
reviews_per_program,115.77685950413223,113.53719008264463,114.15702479338843,118.80165289256199,118.47933884297521,112.94214876033058,114.78512396694215,116.27272727272727
reviews_per_program,114.22314049586777,116.5702479338843,119.0909090909091,114.44628099173553,116.28099173553719,111.30578512396694,112.73553719008264,116.63636363636364
reviews_per_program,115.84297520661157,116.50413223140495,118.83471074380165,117.44628099173553,117.24793388429752,115.94214876033058,114.07438016528926,114.22314049586777
reviews_per_program,118.14049586776859,117.42148760330579,116.04132231404958,119.67768595041322,114.91735537190083,115.78512396694215,116.02479338842976,116.50413223140495
reviews_per_program,118.09917355371901,115.74380165289256,114.77685950413223,119.60330578512396,117.16528925619835,117.17355371900827,114.76859504132231,115.90082644628099
reviews_per_program,116.12396694214875,114.68595041322314,117.59504132231405,113.94214876033058,113.40495867768595,117.63636363636364,116.65289256198348,116.79338842975207
reviews_per_program,115.9504132231405,115.84297520661157,116.30578512396694,116.0,114.09917355371901,116.14876033057851,114.05785123966942,120.69421487603306
reviews_per_program,114.64462809917356,115.7107438016529,115.29752066115702,115.76859504132231,119.89256198347107,113.79338842975207,114.16528925619835,114.54545454545455
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993997599039616
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9996498599439776,0.9975990396158463
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984989492644851
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993997599039616
pct_interview_given_nosignal,0.37338906304423547,0.37302375315053843,0.3277810826888757,0.311199050257222,0.28325547086304403,0.25368179109559885,0.21937970912913965,0.1874133629054616
pct_interview_given_nosignal,0.37440625873148925,0.3561843640606768,0.33894655901576315,0.3180715094644879,0.28898737352621456,0.2548533310527666,0.2287384671599525,0.19200908918765386
pct_interview_given_nosignal,0.38261117852808907,0.36827024581511086,0.34274162195785707,0.30369969877191627,0.277992277992278,0.2640439482544746,0.22695549714492885,0.18733850129198967
pct_interview_given_nosignal,0.38781564286231096,0.3583535108958838,0.32753752414920495,0.31658615136876006,0.28407036001972713,0.26875901875901875,0.23217431617987946,0.188108709767183
pct_interview_given_nosignal,0.3823928087322537,0.3585639820864841,0.3282937365010799,0.30759602597199404,0.281364487503053,0.2558159498669414,0.2287384671599525,0.19334540947659454
