Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,882.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,844.0,844.0,847.0,853.0,856.0,852.0,852.0,854.0,856.0,863.0,863.0,872.0,871.0,866.0,871.0,871.0,872.0,874.0,874.0
unmatched_applicants,886.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,844.0,844.0,844.0,849.0,849.0,857.0,855.0,854.0,850.0,865.0,850.0,863.0,858.0,876.0,865.0,872.0,877.0,875.0,870.0,877.0
unmatched_applicants,883.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,851.0,859.0,850.0,853.0,860.0,872.0,862.0,874.0,862.0,871.0,868.0,872.0,874.0,875.0,874.0,872.0
unmatched_applicants,891.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,856.0,854.0,853.0,851.0,859.0,856.0,856.0,862.0,864.0,869.0,873.0,874.0,881.0,881.0,875.0
unmatched_applicants,888.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,853.0,852.0,853.0,859.0,862.0,857.0,860.0,879.0,870.0,868.0,869.0,868.0,881.0,880.0,872.0
unmatched_applicants,897.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,844.0,844.0,844.0,848.0,844.0,846.0,854.0,845.0,859.0,850.0,861.0,866.0,859.0,862.0,860.0,873.0,867.0,873.0,878.0,867.0,881.0,884.0
unmatched_applicants,884.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,844.0,844.0,848.0,854.0,857.0,854.0,864.0,855.0,865.0,870.0,862.0,864.0,866.0,866.0,872.0,881.0,881.0
unmatched_applicants,892.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,844.0,846.0,848.0,849.0,858.0,854.0,850.0,860.0,856.0,866.0,869.0,878.0,880.0,868.0,875.0,876.0,865.0,875.0
unmatched_applicants,891.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,850.0,846.0,853.0,844.0,852.0,852.0,862.0,863.0,871.0,864.0,866.0,874.0,870.0,879.0,876.0,876.0,872.0
unmatched_applicants,884.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,856.0,853.0,851.0,857.0,856.0,857.0,860.0,866.0,871.0,872.0,874.0,882.0,878.0,869.0,886.0
unfilled_spots,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,9.0,12.0,8.0,8.0,10.0,12.0,19.0,19.0,28.0,27.0,22.0,27.0,27.0,28.0,30.0,30.0
unfilled_spots,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,13.0,11.0,10.0,6.0,21.0,6.0,19.0,14.0,32.0,21.0,28.0,33.0,31.0,26.0,33.0
unfilled_spots,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,6.0,9.0,16.0,28.0,18.0,30.0,18.0,27.0,24.0,28.0,30.0,31.0,30.0,28.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,9.0,7.0,15.0,12.0,12.0,18.0,20.0,25.0,29.0,30.0,37.0,37.0,31.0
unfilled_spots,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,9.0,15.0,18.0,13.0,16.0,35.0,26.0,24.0,25.0,24.0,37.0,36.0,28.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,10.0,1.0,15.0,6.0,17.0,22.0,15.0,18.0,16.0,29.0,23.0,29.0,34.0,23.0,37.0,40.0
unfilled_spots,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,10.0,13.0,10.0,20.0,11.0,21.0,26.0,18.0,20.0,22.0,22.0,28.0,37.0,37.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,5.0,14.0,10.0,6.0,16.0,12.0,22.0,25.0,34.0,36.0,24.0,31.0,32.0,21.0,31.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,9.0,0.0,8.0,8.0,18.0,19.0,27.0,20.0,22.0,30.0,26.0,35.0,32.0,32.0,28.0
unfilled_spots,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,7.0,13.0,12.0,13.0,16.0,22.0,27.0,28.0,30.0,38.0,34.0,25.0,42.0
reviews_per_program,333.9433962264151,331.17610062893084,327.45283018867923,328.8553459119497,327.30817610062894,330.8930817610063,328.29559748427675,321.9433962264151,288.17610062893084,209.43396226415095,143.71069182389937,129.1823899371069,133.55345911949686,144.57861635220127,155.38364779874215,165.9245283018868,175.9811320754717,186.32075471698113,196.66666666666666,206.26415094339623,214.8679245283019,224.27672955974842,232.49056603773585,240.44654088050314,249.98742138364778,256.1006289308176,263.2641509433962,268.314465408805,275.69182389937106,279.3522012578616,285.3333333333333,289.47169811320754,294.82389937106916,297.9559748427673,299.45911949685535,304.8867924528302,309.0125786163522,308.66037735849056
