Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
unmatched_applicants,98.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,78.0,79.0,78.0,80.0,81.0,82.0,84.0,80.0,84.0,86.0,85.0,85.0,86.0,87.0,90.0,92.0,90.0,91.0,95.0,91.0,93.0,95.0,96.0,98.0,92.0,96.0,96.0,104.0,98.0,98.0
unmatched_applicants,97.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,81.0,83.0,80.0,82.0,85.0,83.0,84.0,85.0,87.0,86.0,89.0,88.0,92.0,93.0,93.0,97.0,93.0,95.0,94.0,96.0,97.0,95.0,98.0,99.0,98.0,94.0,99.0
unmatched_applicants,100.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,78.0,79.0,81.0,79.0,83.0,83.0,84.0,87.0,86.0,85.0,87.0,87.0,85.0,87.0,88.0,92.0,91.0,93.0,98.0,95.0,95.0,96.0,94.0,95.0,91.0,99.0,101.0,96.0,99.0
unmatched_applicants,94.0,76.0,77.0,77.0,76.0,76.0,76.0,77.0,77.0,76.0,77.0,78.0,77.0,79.0,80.0,81.0,82.0,85.0,85.0,85.0,88.0,86.0,86.0,90.0,90.0,86.0,91.0,91.0,92.0,92.0,96.0,95.0,93.0,96.0,96.0,92.0,94.0,94.0,97.0,95.0
unmatched_applicants,100.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,77.0,78.0,80.0,80.0,79.0,84.0,87.0,84.0,84.0,88.0,86.0,89.0,87.0,90.0,91.0,90.0,94.0,96.0,94.0,92.0,94.0,92.0,96.0,93.0,99.0,100.0,97.0,98.0,103.0
unmatched_applicants,107.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,77.0,77.0,77.0,78.0,77.0,78.0,81.0,82.0,83.0,84.0,87.0,87.0,87.0,86.0,87.0,86.0,87.0,88.0,91.0,94.0,88.0,90.0,99.0,95.0,92.0,100.0,98.0,95.0,96.0,98.0,97.0,98.0
unmatched_applicants,96.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,77.0,78.0,78.0,79.0,77.0,79.0,82.0,82.0,86.0,84.0,86.0,88.0,89.0,86.0,89.0,91.0,88.0,91.0,95.0,90.0,95.0,95.0,94.0,96.0,92.0,94.0,97.0,99.0,96.0,98.0,96.0
unmatched_applicants,100.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,78.0,78.0,79.0,79.0,80.0,81.0,81.0,85.0,86.0,87.0,87.0,86.0,84.0,88.0,91.0,89.0,90.0,91.0,93.0,97.0,101.0,96.0,93.0,94.0,94.0,95.0,98.0,93.0,91.0,99.0
unmatched_applicants,102.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,78.0,79.0,79.0,79.0,81.0,79.0,84.0,83.0,85.0,86.0,86.0,87.0,86.0,88.0,89.0,92.0,91.0,94.0,90.0,92.0,92.0,93.0,92.0,93.0,94.0,98.0,93.0,97.0,99.0,96.0
unmatched_applicants,97.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,76.0,78.0,78.0,80.0,80.0,79.0,81.0,84.0,85.0,85.0,86.0,91.0,88.0,86.0,90.0,94.0,93.0,91.0,93.0,97.0,96.0,92.0,94.0,92.0,95.0,98.0,95.0,95.0,100.0,100.0
unfilled_spots,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,5.0,6.0,8.0,4.0,8.0,10.0,9.0,9.0,10.0,11.0,14.0,16.0,14.0,15.0,19.0,15.0,17.0,19.0,20.0,22.0,16.0,20.0,20.0,28.0,22.0,22.0
unfilled_spots,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,4.0,6.0,9.0,7.0,8.0,9.0,11.0,10.0,13.0,12.0,16.0,17.0,17.0,21.0,17.0,19.0,18.0,20.0,21.0,19.0,22.0,23.0,22.0,18.0,23.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0,3.0,7.0,7.0,8.0,11.0,10.0,9.0,11.0,11.0,9.0,11.0,12.0,16.0,15.0,17.0,22.0,19.0,19.0,20.0,18.0,19.0,15.0,23.0,25.0,20.0,23.0
unfilled_spots,18.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,4.0,5.0,6.0,9.0,9.0,9.0,12.0,10.0,10.0,14.0,14.0,10.0,15.0,15.0,16.0,16.0,20.0,19.0,17.0,20.0,20.0,16.0,18.0,18.0,21.0,19.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,3.0,8.0,11.0,8.0,8.0,12.0,10.0,13.0,11.0,14.0,15.0,14.0,18.0,20.0,18.0,16.0,18.0,16.0,20.0,17.0,23.0,24.0,21.0,22.0,27.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,6.0,7.0,8.0,11.0,11.0,11.0,10.0,11.0,10.0,11.0,12.0,15.0,18.0,12.0,14.0,23.0,19.0,16.0,24.0,22.0,19.0,20.0,22.0,21.0,22.0
unfilled_spots,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,6.0,6.0,10.0,8.0,10.0,12.0,13.0,10.0,13.0,15.0,12.0,15.0,19.0,14.0,19.0,19.0,18.0,20.0,16.0,18.0,21.0,23.0,20.0,22.0,20.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,9.0,10.0,11.0,11.0,10.0,8.0,12.0,15.0,13.0,14.0,15.0,17.0,21.0,25.0,20.0,17.0,18.0,18.0,19.0,22.0,17.0,15.0,23.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,5.0,3.0,8.0,7.0,9.0,10.0,10.0,11.0,10.0,12.0,13.0,16.0,15.0,18.0,14.0,16.0,16.0,17.0,16.0,17.0,18.0,22.0,17.0,21.0,23.0,20.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,3.0,5.0,8.0,9.0,9.0,10.0,15.0,12.0,10.0,14.0,18.0,17.0,15.0,17.0,21.0,20.0,16.0,18.0,16.0,19.0,22.0,19.0,19.0,24.0,24.0
