Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,283.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,250.0,249.0,253.0,258.0,259.0,261.0,261.0,261.0,264.0,267.0
unmatched_applicants,280.0,247.0,247.0,247.0,248.0,247.0,247.0,249.0,249.0,250.0,253.0,256.0,260.0,260.0,263.0,261.0,263.0,268.0
unmatched_applicants,286.0,247.0,247.0,247.0,247.0,248.0,247.0,248.0,248.0,249.0,252.0,257.0,259.0,262.0,263.0,263.0,264.0,269.0
unmatched_applicants,286.0,247.0,247.0,248.0,248.0,247.0,248.0,249.0,250.0,250.0,253.0,256.0,259.0,262.0,262.0,263.0,262.0,266.0
unmatched_applicants,284.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,251.0,250.0,253.0,257.0,258.0,262.0,262.0,263.0,264.0,265.0
unmatched_applicants,284.0,247.0,247.0,248.0,247.0,247.0,248.0,249.0,248.0,248.0,253.0,255.0,260.0,263.0,260.0,262.0,265.0,268.0
unmatched_applicants,284.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,248.0,250.0,252.0,256.0,260.0,263.0,263.0,262.0,263.0,267.0
unmatched_applicants,281.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,251.0,253.0,255.0,259.0,261.0,262.0,262.0,263.0,267.0
unmatched_applicants,286.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,249.0,250.0,253.0,256.0,259.0,261.0,260.0,262.0,264.0,266.0
unmatched_applicants,284.0,247.0,247.0,248.0,247.0,247.0,247.0,248.0,249.0,252.0,253.0,256.0,259.0,263.0,261.0,262.0,263.0,266.0
unfilled_spots,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,11.0,12.0,14.0,14.0,14.0,17.0,20.0
unfilled_spots,33.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,6.0,9.0,13.0,13.0,16.0,14.0,16.0,21.0
unfilled_spots,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,10.0,12.0,15.0,16.0,16.0,17.0,22.0
unfilled_spots,39.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,6.0,9.0,12.0,15.0,15.0,16.0,15.0,19.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,6.0,10.0,11.0,15.0,15.0,16.0,17.0,18.0
unfilled_spots,37.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,8.0,13.0,16.0,13.0,15.0,18.0,21.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,9.0,13.0,16.0,16.0,15.0,16.0,20.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,8.0,12.0,14.0,15.0,15.0,16.0,20.0
unfilled_spots,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,9.0,12.0,14.0,13.0,15.0,17.0,19.0
unfilled_spots,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,9.0,12.0,16.0,14.0,15.0,16.0,19.0
reviews_per_program,266.3703703703704,90.03703703703704,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.48148148148148,88.5925925925926,99.66666666666667,110.5925925925926,121.66666666666667,132.66666666666666,142.96296296296296,154.11111111111111,165.2962962962963,174.14814814814815,185.25925925925927
reviews_per_program,267.0,80.88888888888889,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.70370370370371,121.33333333333333,132.4814814814815,143.5185185185185,153.8148148148148,164.07407407407408,174.92592592592592,185.14814814814815
