Parameter,0,1,2,3,4,5
unmatched_applicants,1826.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1832.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1821.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1823.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1826.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1821.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1812.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1819.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1827.0,1770.0,1770.0,1770.0,1770.0,1770.0
unmatched_applicants,1819.0,1770.0,1770.0,1770.0,1770.0,1770.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,42.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,693.021978021978,690.8021978021978,531.8131868131868,76.91208791208791,93.8021978021978,117.25274725274726
reviews_per_program,687.3076923076923,696.8021978021978,524.8461538461538,85.7032967032967,93.8021978021978,117.25274725274726
reviews_per_program,686.934065934066,684.8131868131868,541.5714285714286,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,685.2087912087912,695.1538461538462,550.054945054945,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,683.934065934066,695.0439560439561,532.8901098901099,76.7032967032967,93.8021978021978,117.25274725274726
reviews_per_program,688.1098901098901,693.4725274725274,544.6373626373627,70.35164835164835,93.8021978021978,117.25274725274726
reviews_per_program,694.8241758241758,699.0989010989011,545.8241758241758,76.89010989010988,93.8021978021978,117.25274725274726
reviews_per_program,704.0879120879121,689.054945054945,539.3626373626373,78.38461538461539,93.8021978021978,117.25274725274726
reviews_per_program,697.4395604395604,697.8901098901099,503.5824175824176,78.18681318681318,93.8021978021978,117.25274725274726
reviews_per_program,695.6923076923077,689.5714285714286,561.010989010989,70.35164835164835,93.8021978021978,117.25274725274726
pct_interview_given_signal,0.0,1.0,0.9861761949390815,0.738987816307404,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9796157450796626,0.7386754139331458,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9761012183692596,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9803186504217432,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9803186504217432,0.738987816307404,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9852389878163074,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9840674789128397,0.738831615120275,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9826616682286785,0.738831615120275,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9784442361761949,0.7386754139331458,0.5543580131208997,0.4434864104967198
pct_interview_given_signal,0.0,1.0,0.9800843486410497,0.739144017494533,0.5543580131208997,0.4434864104967198
pct_interview_given_nosignal,0.07503369539364148,0.042780220323074644,0.008856450984708652,1.7725467952353943e-05,0.0,0.0
pct_interview_given_nosignal,0.07565752658086178,0.04239902080783354,0.009240935162512998,5.283178360101437e-05,0.0,0.0
pct_interview_given_nosignal,0.07569867703284222,0.043167619300810846,0.009451290785826403,0.0,0.0,0.0
pct_interview_given_nosignal,0.07588927735189402,0.04250306748466258,0.009307855626326965,0.0,0.0,0.0
pct_interview_given_nosignal,0.07603072078151611,0.04251002208950339,0.009438837025043922,1.7483434445862547e-05,0.0,0.0
pct_interview_given_nosignal,0.07556932511418442,0.04260972249557174,0.008865337707124233,0.0,0.0,0.0
pct_interview_given_nosignal,0.0748390770058043,0.042254895582590594,0.009113022028846483,3.516607177395249e-05,0.0,0.0
pct_interview_given_nosignal,0.07385441378449245,0.042892521050024765,0.009187001588087634,3.513271382647953e-05,0.0,0.0
pct_interview_given_nosignal,0.07455843194100871,0.04233062860494672,0.009369575841323873,5.190940079248352e-05,0.0,0.0
pct_interview_given_nosignal,0.07474568774878372,0.042859263902865534,0.00921094575776387,0.0,0.0,0.0
pct_interview_given_application,0.07503369539364148,0.07527480393872389,0.07473034222453846,0.07532872743481168,0.07540555183733308,0.07454198894157307
pct_interview_given_application,0.07565752658086178,0.07462663028907568,0.07406016214355025,0.07489000728009369,0.07584670374585263,0.07455608249696702
pct_interview_given_application,0.07569867703284222,0.07593311723739529,0.0737600149639929,0.07606005079242614,0.07445051054925345,0.07420533488058462
pct_interview_given_application,0.07588927735189402,0.07480358526059533,0.07494100692079882,0.0748059503296078,0.07530115688801897,0.07451499118165784
pct_interview_given_application,0.07603072078151611,0.0748154121013771,0.07592337066392837,0.07440368559254076,0.0750170421217838,0.07535031847133758
