Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,3468.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3461.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3452.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3463.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3469.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3452.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3453.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3472.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3454.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3473.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unfilled_spots,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,643.9279661016949,648.9449152542373,645.0254237288135,641.5,628.0932203389831,390.5508474576271,150.85593220338984,153.38983050847457
reviews_per_program,647.9110169491526,649.4279661016949,647.7203389830509,650.521186440678,620.9406779661017,369.6228813559322,149.3135593220339,153.40254237288136
reviews_per_program,641.9745762711865,644.2457627118644,648.0296610169491,636.5677966101695,635.8516949152543,408.83474576271186,147.24576271186442,153.39830508474577
reviews_per_program,647.9406779661017,642.0042372881356,651.3177966101695,645.3644067796611,628.0508474576271,390.8050847457627,142.46610169491527,153.39406779661016
reviews_per_program,646.0466101694915,647.6228813559322,639.6016949152543,649.1906779661017,639.042372881356,387.18220338983053,153.88983050847457,153.3728813559322
reviews_per_program,652.5254237288135,646.9533898305085,646.1949152542373,652.0042372881356,630.7754237288135,375.4194915254237,142.86016949152543,153.39830508474577
