Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,1000.0,892.0,891.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0
unmatched_applicants,986.0,891.0,893.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,890.0
unmatched_applicants,989.0,893.0,891.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0
unmatched_applicants,1000.0,890.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,895.0,894.0
unmatched_applicants,998.0,896.0,897.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,890.0,907.0
unmatched_applicants,973.0,892.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,899.0,890.0,890.0
unmatched_applicants,981.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,898.0
unmatched_applicants,995.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,898.0
unmatched_applicants,985.0,891.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,890.0,890.0
unmatched_applicants,975.0,890.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,891.0,894.0
unfilled_spots,110.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,96.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
unfilled_spots,99.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,110.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
unfilled_spots,108.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0
unfilled_spots,83.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
unfilled_spots,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
unfilled_spots,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
unfilled_spots,95.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
unfilled_spots,85.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
reviews_per_program,237.6089108910891,242.81435643564356,238.52475247524754,240.28465346534654,239.01732673267327,238.9851485148515,238.47029702970298,238.6608910891089,239.1509900990099,236.06930693069307,239.29207920792078,226.59653465346534,210.37128712871288,178.78217821782178,150.37871287128712,131.1410891089109,129.62871287128712,135.91336633663366,142.79455445544554,149.77722772277227,156.4628712871287,162.58168316831683
reviews_per_program,238.8861386138614,242.12871287128712,238.5891089108911,238.88118811881188,237.79207920792078,238.31683168316832,241.0990099009901,238.0470297029703,239.69059405940595,240.44554455445544,233.53217821782178,232.63118811881188,214.53465346534654,178.91336633663366,147.9950495049505,133.13366336633663,131.6608910891089,135.24752475247524,142.8391089108911,150.04207920792078,156.3118811881188,162.7351485148515
reviews_per_program,236.52227722772278,238.75247524752476,236.77722772277227,238.32673267326732,240.4009900990099,237.5,238.7128712871287,236.62623762376236,240.14851485148515,235.20049504950495,237.1980198019802,230.91584158415841,210.6460396039604,177.61633663366337,150.240099009901,133.5990099009901,130.17821782178217,136.12128712871288,143.21534653465346,149.53960396039605,156.78960396039605,162.990099009901
reviews_per_program,239.86881188118812,242.53217821782178,236.1361386138614,240.21039603960395,240.68316831683168,237.8539603960396,241.46782178217822,239.55693069306932,241.77722772277227,237.48267326732673,234.53960396039605,225.35643564356437,208.2871287128713,179.1410891089109,148.38861386138615,132.69306930693068,130.69059405940595,134.96039603960395,142.60148514851485,149.6138613861386,156.17326732673268,162.7029702970297
reviews_per_program,239.12623762376236,237.46039603960395,239.9009900990099,241.98267326732673,239.41336633663366,238.90594059405942,239.96782178217822,239.1757425742574,240.3638613861386,235.63118811881188,236.13861386138615,230.89851485148515,211.86138613861385,179.32178217821783,149.88118811881188,132.43564356435644,130.6608910891089,135.44059405940595,142.25247524752476,150.1980198019802,155.78960396039605,163.2450495049505
reviews_per_program,238.92821782178217,240.0148514851485,238.48267326732673,244.62128712871288,237.69306930693068,239.19554455445544,236.34405940594058,240.89356435643563,241.1460396039604,241.1757425742574,237.35643564356437,228.55693069306932,208.23019801980197,180.34653465346534,143.37871287128712,132.60643564356437,130.35148514851485,135.6757425742574,142.84405940594058,149.5470297029703,156.51980198019803,162.7549504950495
reviews_per_program,238.7450495049505,239.47524752475246,236.18069306930693,239.47029702970298,238.36633663366337,237.40841584158414,235.40346534653466,237.96782178217822,237.38118811881188,240.22029702970298,236.8539603960396,232.48267326732673,208.75247524752476,183.55445544554456,149.5148514851485,131.95792079207922,130.30445544554456,135.45792079207922,142.73267326732673,149.95544554455446,156.28465346534654,162.8910891089109
reviews_per_program,240.73267326732673,238.55940594059405,237.75,239.41584158415841,236.06930693069307,239.53960396039605,239.06930693069307,239.42326732673268,238.76237623762376,239.05940594059405,234.88366336633663,227.0618811881188,214.7871287128713,181.29207920792078,149.2351485148515,134.01980198019803,129.46039603960395,135.6881188118812,142.7549504950495,149.62871287128712,156.40841584158414,162.62871287128712
reviews_per_program,242.26237623762376,239.1980198019802,239.80693069306932,239.53960396039605,239.33415841584159,238.03465346534654,240.1089108910891,239.47277227722773,238.01732673267327,238.50247524752476,234.87623762376236,229.0148514851485,214.78960396039605,181.7128712871287,150.93069306930693,132.30693069306932,130.76237623762376,135.31683168316832,142.91336633663366,149.78465346534654,156.40346534653466,162.54950495049505
reviews_per_program,240.93069306930693,237.74257425742573,238.42821782178217,241.25247524752476,236.09158415841586,239.40841584158414,238.65841584158414,239.47277227722773,240.62871287128712,235.53465346534654,236.85643564356437,232.82920792079207,212.06930693069307,180.0519801980198,146.09653465346534,130.15841584158414,130.33663366336634,136.11881188118812,142.4529702970297,149.58168316831683,156.86138613861385,162.79207920792078
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996946046827282,0.9996028715442187,0.9933883379170486,0.9846247992044672,0.9652202637974564,0.9296009843557743,0.8785541377754073,0.8294171026972756,0.7854805987608063,0.7450987189932223,0.7103619236489837,0.6800082264162883,0.6544159067034088
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999660798480378,0.9986867823112632,0.996499902775077,0.9846946584357941,0.9640128289783982,0.9254850378165077,0.8782892709681395,0.8315481609173139,0.7866764275256223,0.7448663073803872,0.7091080060049161,0.680665083135392,0.6537987679671458
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997625991996202,0.9988702635034045,0.9954656726382553,0.9856480065259509,0.9638585482082616,0.9259836299400935,0.8790231478628792,0.8311213434452871,0.7862292322330381,0.7441180034971694,0.711490714072897,0.6785911624015282,0.6527760903899891
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998643193921509,0.9989611976779713,0.9959715508140246,0.9855933499923505,0.9660664983363617,0.9262869059378773,0.877955586597917,0.8307308295118129,0.7883500843665175,0.7461075141899984,0.7111375818939845,0.6812692173582274,0.6539280715633177
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995929857884205,0.9993585631815266,0.9968304278922345,0.9856818355835737,0.9636861615469978,0.9261063208933938,0.8780793233700115,0.8314711179101877,0.7855550275960379,0.747938054637202,0.7083717864205669,0.682946980409603,0.6517566071780564
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999321688994404,0.9996640503313685,0.9961088412685177,0.9867873995663818,0.9626099879691444,0.9262070327066927,0.8791943547225708,0.8302401113559912,0.7871194636773272,0.7448404928174115,0.7114553850737375,0.6797608881298036,0.6537192219366417
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999660775467282,0.9996336884520285,0.9969700339133819,0.9867884105284636,0.9639393009699573,0.9259226790567195,0.8772073753512316,0.8294530208474216,0.7868165260209778,0.7454217536071032,0.7095176785183718,0.6807836677806111,0.6531728665207878
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998643285961402,0.9983199437944833,0.9951668009221966,0.9871958373718308,0.9630136017538483,0.923738670529111,0.8799835509406806,0.8315459367377753,0.785549787980699,0.7465307327578721,0.7110669975186105,0.6802449793476713,0.6542266597668259
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999321527919126,0.9996029079357321,0.9968866403513649,0.9867068098895211,0.9641425809797728,0.9263783499276284,0.8789846881101634,0.830686192954286,0.7862735055242555,0.7444792767203007,0.7103267066580735,0.6802665105164037,0.6545454545454545
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996269415994031,0.9984108065156932,0.9973899763987227,0.9877043952960384,0.9639278557114228,0.9259299901239987,0.8790267939636588,0.8292475775006756,0.7848286189076167,0.7468853712359472,0.7112905627906208,0.6782806286688128,0.6535701252888942
pct_interview_given_nosignal,0.4477779861241328,0.418755734610152,0.4056208800997684,0.37998188924932086,0.35795856250973623,0.3317614770459082,0.30410172807303554,0.2727755246468331,0.23811350237943035,0.20414540623773436,0.15851586394389694,0.11873654456112673,0.07672580361847883,0.038720381797505636,0.013556330966991537,0.00324395351702049,0.000570538280924272,0.00018883958077613066,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.44538389804165374,0.4199826532123289,0.40550348420419885,0.3824676373537624,0.3600945079319157,0.3328827137313807,0.29993825254708245,0.2736893853527974,0.23751876079630732,0.19912998599129986,0.16323517739503135,0.11600704753825573,0.0750432414844245,0.038498802625084545,0.0148935344994764,0.004727152098192072,0.001168723169936844,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.4498351734603108,0.42613063169417675,0.40883481852259207,0.38345864661654133,0.35557671705749316,0.3342634489693313,0.30370447559005886,0.27583169311659533,0.23681199949154697,0.20558371770866632,0.1600486223662885,0.11768263776502705,0.07485657833162902,0.04013434722720154,0.015431129260248155,0.0038766117998258634,0.000550769976427045,0.00035829451809387314,7.73594636410521e-05,0.0,0.0,0.0
pct_interview_given_nosignal,0.4435592888026665,0.41925980676838603,0.4100266762716252,0.38011260047471074,0.3550948599686178,0.33366372658494664,0.2993644475829749,0.27138890769960045,0.23469573369527194,0.2022399568778355,0.16181443558407652,0.1192565478279764,0.07546610907823663,0.03748441967886209,0.015522070135300383,0.005142677955471935,0.0011605679956308028,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.44493670230935645,0.4285313417371784,0.4031251383294232,0.377017298440752,0.3572735644831422,0.3318939696485623,0.3017119786746723,0.2719758967468751,0.23651060108056257,0.2041238670694864,0.16068493793923835,0.11736919202725613,0.07581785646032767,0.03986839202999779,0.014984685767456287,0.004405470299613738,0.0010212010212010212,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.4453054585763569,0.4238109469729314,0.4056976757136016,0.37250120796017666,0.36026822326209657,0.3314100567013521,0.30753808613071293,0.269418487394958,0.23543951799783716,0.1981652722735946,0.16044571732632204,0.11855379305767572,0.0753859649122807,0.04079568442346595,0.014906661965485495,0.0052685032372730735,0.0008614405937313631,0.0002858231707317073,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.44564710273397407,0.42479940087728685,0.4099436198107156,0.38142028718703974,0.35909025340193296,0.33441897312727137,0.30908729369655996,0.27382887744368095,0.2406004247746972,0.19887501472493815,0.1617884123020514,0.11726625815378533,0.07519613337069207,0.03918443613981095,0.014279616623336308,0.004461307538358906,0.0012226599646787122,2.4099289070972408e-05,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.44196759068849223,0.4264876476906552,0.407039499413375,0.38151686039820465,0.36314125942134695,0.33083698248407645,0.3031449484509276,0.2716072808099427,0.23862406742980807,0.20081485777163166,0.16180050572474125,0.11934101482383151,0.074608653209218,0.038917182337586474,0.017561129267236287,0.003814680366701532,0.0006302615585467969,0.000120775864151308,2.5618035096708083e-05,0.0,0.0,0.0
