Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,338.0,241.0,234.0,237.0,235.0,236.0,236.0,243.0,245.0,250.0,248.0,254.0,259.0,271.0,262.0,267.0,279.0,278.0,277.0,289.0,294.0,294.0,295.0,294.0
unmatched_applicants,336.0,241.0,234.0,235.0,234.0,234.0,238.0,244.0,242.0,245.0,252.0,251.0,258.0,264.0,264.0,264.0,274.0,282.0,278.0,272.0,291.0,292.0,291.0,299.0
unmatched_applicants,327.0,241.0,234.0,234.0,234.0,234.0,239.0,245.0,243.0,253.0,252.0,255.0,258.0,259.0,264.0,269.0,279.0,280.0,281.0,280.0,294.0,294.0,286.0,293.0
unmatched_applicants,338.0,241.0,238.0,235.0,234.0,237.0,238.0,240.0,245.0,246.0,251.0,252.0,261.0,261.0,267.0,270.0,278.0,283.0,279.0,275.0,290.0,291.0,296.0,295.0
unmatched_applicants,325.0,242.0,238.0,234.0,235.0,236.0,240.0,239.0,242.0,248.0,253.0,253.0,262.0,261.0,263.0,265.0,278.0,275.0,286.0,280.0,288.0,295.0,288.0,292.0
unmatched_applicants,332.0,238.0,237.0,234.0,234.0,234.0,242.0,238.0,243.0,246.0,252.0,254.0,261.0,263.0,266.0,263.0,274.0,276.0,279.0,282.0,295.0,288.0,292.0,300.0
unmatched_applicants,330.0,236.0,236.0,234.0,236.0,234.0,239.0,242.0,245.0,250.0,255.0,252.0,261.0,261.0,264.0,268.0,278.0,278.0,278.0,280.0,291.0,293.0,295.0,295.0
unmatched_applicants,332.0,240.0,234.0,236.0,234.0,234.0,237.0,242.0,245.0,245.0,249.0,255.0,266.0,260.0,265.0,267.0,277.0,278.0,283.0,282.0,295.0,287.0,290.0,295.0
unmatched_applicants,343.0,235.0,235.0,236.0,234.0,236.0,237.0,244.0,240.0,247.0,248.0,256.0,261.0,264.0,266.0,266.0,277.0,276.0,277.0,289.0,288.0,292.0,296.0,294.0
unmatched_applicants,332.0,237.0,236.0,237.0,234.0,234.0,239.0,242.0,240.0,247.0,247.0,258.0,261.0,265.0,265.0,270.0,276.0,281.0,276.0,281.0,285.0,292.0,291.0,296.0
unfilled_spots,104.0,7.0,0.0,3.0,1.0,2.0,2.0,9.0,11.0,16.0,14.0,20.0,25.0,37.0,28.0,33.0,45.0,44.0,43.0,55.0,60.0,60.0,61.0,60.0
unfilled_spots,102.0,7.0,0.0,1.0,0.0,0.0,4.0,10.0,8.0,11.0,18.0,17.0,24.0,30.0,30.0,30.0,40.0,48.0,44.0,38.0,57.0,58.0,57.0,65.0
