Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,1729.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1738.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1733.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1731.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1730.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1733.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1739.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1732.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1729.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unmatched_applicants,1734.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,693.5494505494505,689.021978021978,689.0439560439561,664.7362637362637,360.8241758241758,131.8021978021978,140.7032967032967,164.13186813186815
reviews_per_program,683.5714285714286,685.3296703296703,695.7692307692307,664.7802197802198,346.13186813186815,124.36263736263736,140.6813186813187,164.13186813186815
reviews_per_program,686.6373626373627,697.6043956043956,694.8241758241758,674.2747252747253,362.9230769230769,122.81318681318682,140.7032967032967,164.15384615384616
reviews_per_program,694.5384615384615,706.3846153846154,694.3076923076923,661.054945054945,398.13186813186815,151.17582417582418,140.69230769230768,164.14285714285714
reviews_per_program,693.6703296703297,683.6263736263736,680.5604395604396,651.934065934066,339.0879120879121,130.0,140.7032967032967,164.15384615384616
reviews_per_program,686.3186813186813,694.3076923076923,690.5274725274726,648.9120879120879,338.04395604395603,131.35164835164835,140.69230769230768,164.15384615384616
