Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,880.0,728.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,727.0,735.0,734.0,744.0,754.0,759.0,762.0,780.0,786.0,794.0,798.0,806.0,810.0,817.0,812.0,829.0,822.0,833.0
unmatched_applicants,871.0,733.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,738.0,741.0,746.0,753.0,764.0,774.0,777.0,780.0,784.0,794.0,803.0,802.0,819.0,822.0,829.0,824.0,827.0
unmatched_applicants,865.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,732.0,741.0,739.0,742.0,759.0,762.0,766.0,779.0,787.0,789.0,795.0,801.0,806.0,808.0,830.0,825.0,819.0,832.0
unmatched_applicants,886.0,730.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,729.0,737.0,733.0,746.0,763.0,761.0,764.0,772.0,786.0,790.0,801.0,809.0,808.0,807.0,822.0,830.0,819.0,837.0
unmatched_applicants,868.0,730.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,733.0,738.0,739.0,756.0,763.0,762.0,774.0,788.0,785.0,798.0,801.0,807.0,810.0,813.0,820.0,827.0,840.0
unmatched_applicants,873.0,731.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,726.0,728.0,733.0,741.0,744.0,754.0,767.0,769.0,774.0,779.0,787.0,795.0,800.0,803.0,810.0,820.0,822.0,828.0,825.0
unmatched_applicants,873.0,729.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,732.0,731.0,738.0,743.0,754.0,765.0,765.0,776.0,787.0,792.0,803.0,800.0,803.0,815.0,820.0,823.0,843.0,820.0
unmatched_applicants,872.0,731.0,726.0,726.0,726.0,726.0,726.0,727.0,726.0,729.0,729.0,735.0,742.0,741.0,746.0,761.0,763.0,774.0,779.0,793.0,798.0,807.0,807.0,812.0,824.0,829.0,840.0,826.0
unmatched_applicants,871.0,732.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,730.0,741.0,736.0,749.0,765.0,765.0,773.0,770.0,782.0,785.0,789.0,805.0,805.0,815.0,827.0,826.0,834.0,832.0
unmatched_applicants,873.0,731.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,728.0,732.0,732.0,751.0,767.0,766.0,767.0,776.0,789.0,789.0,789.0,802.0,802.0,816.0,831.0,819.0,825.0,831.0
unfilled_spots,154.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,8.0,18.0,28.0,33.0,36.0,54.0,60.0,68.0,72.0,80.0,84.0,91.0,86.0,103.0,96.0,107.0
unfilled_spots,145.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,15.0,20.0,27.0,38.0,48.0,51.0,54.0,58.0,68.0,77.0,76.0,93.0,96.0,103.0,98.0,101.0
unfilled_spots,139.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,15.0,13.0,16.0,33.0,36.0,40.0,53.0,61.0,63.0,69.0,75.0,80.0,82.0,104.0,99.0,93.0,106.0
unfilled_spots,160.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,7.0,20.0,37.0,35.0,38.0,46.0,60.0,64.0,75.0,83.0,82.0,81.0,96.0,104.0,93.0,111.0
unfilled_spots,142.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,13.0,30.0,37.0,36.0,48.0,62.0,59.0,72.0,75.0,81.0,84.0,87.0,94.0,101.0,114.0
unfilled_spots,147.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,15.0,18.0,28.0,41.0,43.0,48.0,53.0,61.0,69.0,74.0,77.0,84.0,94.0,96.0,102.0,99.0
unfilled_spots,147.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,12.0,17.0,28.0,39.0,39.0,50.0,61.0,66.0,77.0,74.0,77.0,89.0,94.0,97.0,117.0,94.0
unfilled_spots,146.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,9.0,16.0,15.0,20.0,35.0,37.0,48.0,53.0,67.0,72.0,81.0,81.0,86.0,98.0,103.0,114.0,100.0
unfilled_spots,145.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,10.0,23.0,39.0,39.0,47.0,44.0,56.0,59.0,63.0,79.0,79.0,89.0,101.0,100.0,108.0,106.0
unfilled_spots,147.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,6.0,25.0,41.0,40.0,41.0,50.0,63.0,63.0,63.0,76.0,76.0,90.0,105.0,93.0,99.0,105.0
reviews_per_program,213.44907407407408,217.05092592592592,215.28703703703704,212.77777777777777,192.40277777777777,117.64814814814815,60.25925925925926,52.28703703703704,58.879629629629626,66.19444444444444,73.56944444444444,80.73148148148148,88.03703703703704,95.26388888888889,102.49074074074075,109.10648148148148,116.12037037037037,122.85185185185185,129.10185185185185,135.44444444444446,141.7962962962963,148.43055555555554,153.25,159.81944444444446,164.31944444444446,168.38425925925927,171.9351851851852,176.56944444444446
reviews_per_program,216.8101851851852,213.03240740740742,215.4537037037037,218.1435185185185,190.39814814814815,110.53703703703704,60.46296296296296,52.291666666666664,58.870370370370374,66.24074074074075,73.53703703703704,80.87037037037037,87.91203703703704,95.16203703703704,102.2175925925926,109.32870370370371,116.30092592592592,122.93518518518519,129.30555555555554,135.78703703703704,141.6064814814815,147.6064814814815,153.1435185185185,159.125,163.46759259259258,169.65277777777777,171.65277777777777,177.875
reviews_per_program,215.6712962962963,217.05555555555554,217.5787037037037,214.53703703703704,193.8564814814815,114.73148148148148,63.782407407407405,52.342592592592595,58.861111111111114,66.23611111111111,73.47222222222223,80.84722222222223,88.125,95.36111111111111,102.48148148148148,109.2175925925926,115.97222222222223,123.0324074074074,129.0,136.40277777777777,141.37962962962962,147.41666666666666,153.19907407407408,159.375,162.96759259259258,167.875,174.55092592592592,176.55555555555554
reviews_per_program,217.60185185185185,217.55092592592592,220.00462962962962,214.7685185185185,192.88888888888889,116.80092592592592,56.074074074074076,53.111111111111114,58.86574074074074,66.22222222222223,73.48148148148148,80.8425925925926,87.97222222222223,95.2824074074074,102.09722222222223,109.42129629629629,116.16203703703704,123.0324074074074,129.4212962962963,135.34259259259258,141.65740740740742,148.25925925925927,153.2314814814815,157.59259259259258,164.0462962962963,169.0648148148148,172.67592592592592,177.72685185185185
