Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,877.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,855.0,849.0,852.0,848.0,848.0,858.0,860.0,864.0,859.0,863.0,866.0,862.0,866.0,866.0
unmatched_applicants,866.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,847.0,848.0,846.0,858.0,848.0,860.0,852.0,854.0,849.0,870.0,859.0,866.0,874.0,862.0
unmatched_applicants,884.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,847.0,845.0,844.0,849.0,855.0,857.0,859.0,863.0,863.0,863.0,864.0,859.0,873.0
unmatched_applicants,878.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,852.0,845.0,848.0,846.0,854.0,851.0,861.0,861.0,854.0,864.0,863.0,860.0,866.0,873.0
unmatched_applicants,881.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,844.0,850.0,847.0,855.0,853.0,850.0,852.0,864.0,849.0,857.0,860.0,859.0,869.0,866.0
unmatched_applicants,881.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,848.0,846.0,852.0,848.0,858.0,856.0,860.0,849.0,865.0,864.0,872.0,869.0,869.0
unmatched_applicants,875.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,851.0,844.0,853.0,849.0,854.0,860.0,854.0,863.0,861.0,862.0,858.0,865.0,872.0
unmatched_applicants,879.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,849.0,849.0,845.0,857.0,852.0,856.0,857.0,855.0,860.0,862.0,866.0,869.0,870.0
unmatched_applicants,881.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,844.0,849.0,846.0,844.0,852.0,852.0,857.0,848.0,848.0,855.0,872.0,867.0,855.0,861.0,871.0
unmatched_applicants,867.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,844.0,844.0,851.0,844.0,844.0,856.0,858.0,852.0,861.0,861.0,851.0,864.0,868.0,857.0,863.0
