Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,2396.0,2002.0,1988.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1989.0,1988.0,1986.0,2007.0,2016.0,2020.0,2042.0,2092.0,2132.0,2120.0,2144.0,2175.0
unmatched_applicants,2385.0,1996.0,2003.0,1990.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1986.0,1996.0,2017.0,2031.0,2048.0,2072.0,2104.0,2111.0,2150.0,2160.0
unmatched_applicants,2381.0,2002.0,1984.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1985.0,2002.0,2024.0,2024.0,2049.0,2068.0,2108.0,2136.0,2172.0,2191.0
unmatched_applicants,2416.0,1994.0,1993.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1980.0,1980.0,1993.0,1991.0,2003.0,2018.0,2028.0,2035.0,2085.0,2115.0,2128.0,2152.0,2165.0
unmatched_applicants,2386.0,2007.0,1987.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1980.0,1999.0,2009.0,2043.0,2032.0,2057.0,2067.0,2107.0,2121.0,2110.0,2147.0
unmatched_applicants,2420.0,1994.0,1990.0,1987.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1983.0,1981.0,1988.0,2000.0,2014.0,2035.0,2054.0,2079.0,2095.0,2097.0,2148.0,2177.0
unmatched_applicants,2380.0,2002.0,1995.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1989.0,1998.0,2031.0,2043.0,2037.0,2068.0,2102.0,2145.0,2135.0,2190.0
unmatched_applicants,2368.0,2005.0,1984.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1986.0,1981.0,1995.0,2018.0,2026.0,2057.0,2062.0,2087.0,2133.0,2140.0,2189.0
unmatched_applicants,2372.0,2003.0,1994.0,1989.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1980.0,1992.0,2003.0,2008.0,2030.0,2065.0,2064.0,2119.0,2119.0,2167.0,2200.0
unmatched_applicants,2381.0,2008.0,1991.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1980.0,1981.0,1981.0,2014.0,2035.0,2030.0,2086.0,2076.0,2132.0,2115.0,2143.0,2177.0
unfilled_spots,416.0,22.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,6.0,27.0,36.0,40.0,62.0,112.0,152.0,140.0,164.0,195.0
unfilled_spots,405.0,16.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,16.0,37.0,51.0,68.0,92.0,124.0,131.0,170.0,180.0
unfilled_spots,401.0,22.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,22.0,44.0,44.0,69.0,88.0,128.0,156.0,192.0,211.0
unfilled_spots,436.0,14.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,11.0,23.0,38.0,48.0,55.0,105.0,135.0,148.0,172.0,185.0
unfilled_spots,406.0,27.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,29.0,63.0,52.0,77.0,87.0,127.0,141.0,130.0,167.0
unfilled_spots,440.0,14.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,8.0,20.0,34.0,55.0,74.0,99.0,115.0,117.0,168.0,197.0
unfilled_spots,400.0,22.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,51.0,63.0,57.0,88.0,122.0,165.0,155.0,210.0
unfilled_spots,388.0,25.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,15.0,38.0,46.0,77.0,82.0,107.0,153.0,160.0,209.0
unfilled_spots,392.0,23.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,23.0,28.0,50.0,85.0,84.0,139.0,139.0,187.0,220.0
unfilled_spots,401.0,28.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,34.0,55.0,50.0,106.0,96.0,152.0,135.0,163.0,197.0
reviews_per_program,262.53855569155445,264.51529987760097,263.7674418604651,266.0171358629131,264.13708690330475,266.0342717258262,262.48837209302326,263.68543451652386,265.78824969400245,250.49204406364748,221.72582619339045,178.92288861689107,144.0293757649939,125.20073439412485,126.77845777233782,133.66829865361078,141.78947368421052,149.8310893512852,157.84455324357404,165.57527539779682,172.7392900856793,180.55691554467563,187.39657282741737,193.2827417380661,200.16034271725826,205.8641370869033,210.51652386780907
reviews_per_program,264.6597307221542,265.18971848225215,266.47613219094245,264.64137086903304,265.625458996328,263.8518971848225,267.08200734394126,262.9339045287638,264.14075887392903,251.82252141982863,218.7747858017136,182.1921664626683,143.70991432068544,128.18359853121174,126.82619339045287,133.62790697674419,141.88004895960833,149.71358629130967,157.9033047735618,165.41860465116278,173.09791921664626,180.31946144430844,187.32313341493267,193.34394124847,200.37576499388004,206.05507955936352,210.6156670746634
reviews_per_program,266.0012239902081,264.8971848225214,265.06976744186045,264.0281517747858,264.2594859241126,264.5801713586291,265.26927784577725,264.76132190942474,263.74785801713585,251.04895960832314,220.31578947368422,180.40391676866585,147.30354957160344,126.35740514075887,126.96940024479804,133.53365973072215,141.86291309669522,149.84332925336597,157.77233782129744,165.2949816401469,173.12851897184822,180.27294981640148,187.4969400244798,193.48714810281518,199.8922888616891,205.43329253365974,211.3059975520196
reviews_per_program,265.7552019583843,264.42105263157896,265.2447980416157,265.77600979192164,266.8139534883721,265.20807833537333,265.3500611995104,264.72093023255815,262.51652386780904,251.0342717258262,220.80293757649937,178.56181150550796,144.56793145654834,127.78335373317013,128.32925336597307,133.984088127295,141.94981640146878,149.7062423500612,158.03671970624234,165.49571603427174,173.26438188494492,179.82864137086904,186.77111383108934,193.9706242350061,199.63035495716034,205.91799265605874,210.7625458996328
reviews_per_program,266.22521419828644,264.8873929008568,265.5140758873929,264.7552019583843,265.9730722154223,264.10893512851897,266.97552019583844,265.0061199510404,261.9192166462668,249.7172582619339,221.452876376989,181.03916768665852,142.41860465116278,126.44553243574052,127.46634026927785,133.20440636474908,141.69522643818848,149.74173806609548,157.8139534883721,165.5018359853121,173.26438188494492,180.26927784577722,187.19461444308445,192.93145654834763,199.42472460220318,205.57894736842104,209.50673194614444
reviews_per_program,264.8567931456548,265.8310893512852,264.4504283965728,266.3255813953488,264.1113831089351,264.61811505507956,264.6842105263158,265.5079559363525,265.69400244798044,251.57894736842104,221.66952264381885,181.69889840881274,142.75520195838433,127.35862913096695,126.73317013463893,133.66217870257037,141.82252141982863,149.92900856793145,157.718482252142,165.37086903304774,173.124847001224,179.88372093023256,187.21175030599755,193.5985312117503,199.50550795593637,205.1578947368421,210.5985312117503
reviews_per_program,265.76499388004896,265.5299877600979,263.41370869033045,264.6376988984088,263.12729498164015,265.8310893512852,265.4736842105263,267.02937576499386,262.9265605875153,250.2374541003672,216.28029375764993,181.1811505507956,144.72582619339045,127.19951040391678,127.71358629130967,133.4969400244798,141.90575275397796,149.8531211750306,157.86903304773563,165.66217870257037,173.24724602203182,179.86903304773563,187.32313341493267,193.64014687882496,199.67686658506733,205.7294981640147,210.92044063647492
