Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,1947.0,1217.0,1217.0,1212.0,1212.0,1219.0,1239.0,1273.0,1273.0,1321.0,1350.0,1383.0,1418.0,1408.0,1425.0,1451.0
unmatched_applicants,1936.0,1221.0,1213.0,1212.0,1212.0,1215.0,1239.0,1270.0,1288.0,1309.0,1347.0,1373.0,1409.0,1430.0,1447.0,1463.0
unmatched_applicants,1934.0,1225.0,1216.0,1212.0,1212.0,1215.0,1244.0,1263.0,1276.0,1326.0,1360.0,1380.0,1403.0,1427.0,1433.0,1456.0
unmatched_applicants,1943.0,1216.0,1213.0,1212.0,1212.0,1227.0,1236.0,1280.0,1274.0,1310.0,1348.0,1367.0,1409.0,1422.0,1435.0,1450.0
unmatched_applicants,1953.0,1219.0,1212.0,1214.0,1212.0,1217.0,1234.0,1276.0,1293.0,1314.0,1346.0,1363.0,1402.0,1425.0,1440.0,1451.0
unmatched_applicants,1968.0,1220.0,1212.0,1212.0,1212.0,1215.0,1231.0,1280.0,1270.0,1315.0,1364.0,1366.0,1401.0,1433.0,1443.0,1465.0
unmatched_applicants,1955.0,1213.0,1212.0,1212.0,1212.0,1217.0,1252.0,1266.0,1273.0,1327.0,1332.0,1382.0,1399.0,1407.0,1439.0,1447.0
unmatched_applicants,1954.0,1218.0,1212.0,1212.0,1212.0,1219.0,1237.0,1265.0,1283.0,1315.0,1345.0,1373.0,1406.0,1409.0,1429.0,1461.0
unmatched_applicants,1967.0,1221.0,1212.0,1212.0,1212.0,1220.0,1238.0,1266.0,1283.0,1316.0,1344.0,1373.0,1416.0,1431.0,1435.0,1443.0
unmatched_applicants,1960.0,1216.0,1212.0,1212.0,1212.0,1212.0,1244.0,1277.0,1276.0,1315.0,1358.0,1375.0,1416.0,1410.0,1442.0,1451.0
unfilled_spots,735.0,5.0,5.0,0.0,0.0,7.0,27.0,61.0,61.0,109.0,138.0,171.0,206.0,196.0,213.0,239.0
unfilled_spots,724.0,9.0,1.0,0.0,0.0,3.0,27.0,58.0,76.0,97.0,135.0,161.0,197.0,218.0,235.0,251.0
unfilled_spots,722.0,13.0,4.0,0.0,0.0,3.0,32.0,51.0,64.0,114.0,148.0,168.0,191.0,215.0,221.0,244.0
unfilled_spots,731.0,4.0,1.0,0.0,0.0,15.0,24.0,68.0,62.0,98.0,136.0,155.0,197.0,210.0,223.0,238.0
unfilled_spots,741.0,7.0,0.0,2.0,0.0,5.0,22.0,64.0,81.0,102.0,134.0,151.0,190.0,213.0,228.0,239.0
unfilled_spots,756.0,8.0,0.0,0.0,0.0,3.0,19.0,68.0,58.0,103.0,152.0,154.0,189.0,221.0,231.0,253.0
unfilled_spots,743.0,1.0,0.0,0.0,0.0,5.0,40.0,54.0,61.0,115.0,120.0,170.0,187.0,195.0,227.0,235.0
unfilled_spots,742.0,6.0,0.0,0.0,0.0,7.0,25.0,53.0,71.0,103.0,133.0,161.0,194.0,197.0,217.0,249.0
unfilled_spots,755.0,9.0,0.0,0.0,0.0,8.0,26.0,54.0,71.0,104.0,132.0,161.0,204.0,219.0,223.0,231.0
unfilled_spots,748.0,4.0,0.0,0.0,0.0,0.0,32.0,65.0,64.0,103.0,146.0,163.0,204.0,198.0,230.0,239.0
reviews_per_program,466.0846560846561,471.4973544973545,472.43386243386243,253.31216931216932,76.97883597883597,79.81481481481481,95.77777777777777,111.73544973544973,127.66666666666667,143.57671957671957,159.45502645502646,175.17989417989418,190.94179894179894,206.32804232804233,221.5873015873016,237.20634920634922
reviews_per_program,473.33862433862436,471.4973544973545,469.34391534391534,242.64550264550263,70.29100529100529,79.81481481481481,95.77777777777777,111.70899470899471,127.67195767195767,143.57671957671957,159.39153439153438,175.1904761904762,190.83597883597884,206.2910052910053,222.05291005291005,237.010582010582
reviews_per_program,467.6296296296296,473.35449735449737,471.58730158730157,251.015873015873,63.851851851851855,79.81481481481481,95.77248677248677,111.70899470899471,127.6984126984127,143.59259259259258,159.3968253968254,175.1851851851852,190.85714285714286,206.5079365079365,221.3068783068783,237.010582010582
reviews_per_program,470.1111111111111,468.9100529100529,467.7142857142857,248.55026455026456,63.851851851851855,79.81481481481481,95.77777777777777,111.74074074074075,127.68783068783068,143.58201058201058,159.3968253968254,175.25925925925927,190.8095238095238,206.26455026455025,221.85185185185185,237.08465608465607
reviews_per_program,471.7037037037037,470.8941798941799,470.84656084656086,259.36507936507934,76.96296296296296,79.81481481481481,95.77777777777777,111.70899470899471,127.67195767195767,143.60846560846562,159.47089947089947,175.11640211640213,190.82010582010582,206.47619047619048,221.74603174603175,236.7089947089947
reviews_per_program,473.2116402116402,470.6984126984127,459.87301587301585,255.63492063492063,68.19576719576719,79.81481481481481,95.77248677248677,111.71957671957672,127.68253968253968,143.60846560846562,159.35978835978835,175.24867724867724,190.84126984126985,206.38095238095238,221.8042328042328,236.6031746031746
reviews_per_program,476.23809523809524,468.4179894179894,468.65608465608466,259.6296296296296,68.12169312169313,79.81481481481481,95.77777777777777,111.73015873015873,127.63492063492063,143.55555555555554,159.43915343915344,175.14814814814815,191.06878306878306,206.31216931216932,221.76190476190476,236.7089947089947
reviews_per_program,466.84656084656086,466.4867724867725,467.3174603174603,250.91534391534393,76.6931216931217,79.81481481481481,95.77248677248677,111.72486772486772,127.6984126984127,143.59259259259258,159.4920634920635,175.25396825396825,190.93650793650792,206.4920634920635,222.03703703703704,236.94179894179894
reviews_per_program,471.53968253968253,474.63492063492066,471.7195767195767,250.44973544973544,68.21693121693121,79.81481481481481,95.77777777777777,111.71957671957672,127.66666666666667,143.64550264550263,159.43386243386243,175.25925925925927,190.85185185185185,206.44444444444446,221.95767195767195,236.75132275132276
reviews_per_program,471.4973544973545,474.0952380952381,466.32275132275134,242.6984126984127,74.62433862433862,79.81481481481481,95.77777777777777,111.73015873015873,127.64021164021165,143.55026455026456,159.43915343915344,175.34920634920636,190.984126984127,206.3862433862434,221.83597883597884,237.02645502645504
pct_interview_given_signal,0.0,1.0,1.0,0.9353662578720583,0.7464368578057673,0.5982764335432549,0.49856369461937905,0.4273605455062032,0.37403124870487797,0.3325840212264151,0.2994657729701032,0.2725844936422121,0.2500831301263578,0.23143399323007488,0.21549665711556829,0.20130710206995003
pct_interview_given_signal,0.0,1.0,1.0,0.9369130482819578,0.7469340404375208,0.5982764335432549,0.49856369461937905,0.4274617534220622,0.37401574803149606,0.3325840212264151,0.2995850622406639,0.2725680287517743,0.2502218032605079,0.23147554438431353,0.21504479603507434,0.20147337872530416
pct_interview_given_signal,0.0,1.0,1.0,0.9356977129598939,0.7478455419290686,0.5982764335432549,0.49859123805314626,0.4274617534220622,0.3739382639320489,0.332547256715428,0.299575117838412,0.27257626094835397,0.2501940563317809,0.23123238534460672,0.2157697181246563,0.20147337872530416
pct_interview_given_signal,0.0,1.0,0.9996685449121644,0.9445365153021765,0.7478455419290686,0.5982764335432549,0.49856369461937905,0.42734030967375347,0.373969253718974,0.3325717654862365,0.299575117838412,0.2724610554280884,0.2502564955771844,0.23150523291606814,0.2152396851896017,0.2014104309402129
pct_interview_given_signal,0.0,1.0,0.9990056347364932,0.9387912937796928,0.7465197215777262,0.5982764335432549,0.49856369461937905,0.4274617534220622,0.37401574803149606,0.3325105003315894,0.29943596549435963,0.272683324772638,0.2502426174961874,0.23126793767937678,0.21534240038177047,0.20173007286870223
pct_interview_given_signal,0.0,1.0,0.999171362280411,0.9424372997458844,0.7472654955253563,0.5982764335432549,0.49859123805314626,0.42742126450390716,0.3739847505387038,0.3325105003315894,0.29964474252133205,0.2724775073968963,0.250214865951371,0.23137466030867046,0.21528589489754538,0.20182029607764213
pct_interview_given_signal,0.0,1.0,1.0,0.9417743895702132,0.7476798143851509,0.5982764335432549,0.49856369461937905,0.42738078325519724,0.37412427973303486,0.3326330532212885,0.2994955863808323,0.2726339002507326,0.24991692512184316,0.23145179904085347,0.21532698685372081,0.20173007286870223
pct_interview_given_signal,0.0,1.0,0.9995028173682466,0.9419953596287703,0.7457739476300961,0.5982764335432549,0.49859123805314626,0.4274010229210078,0.3739382639320489,0.332547256715428,0.2993962314225053,0.27246928116414576,0.25009006013245766,0.23125016014554026,0.21506016918860957,0.20153186548166674
pct_interview_given_signal,0.0,1.0,1.0,0.9391227488675284,0.7476798143851509,0.5982764335432549,0.49856369461937905,0.42742126450390716,0.37403124870487797,0.33242476702640983,0.2995055255036007,0.2724610554280884,0.2502009924870395,0.23130350094828028,0.21513706793802145,0.20169400616814911
pct_interview_given_signal,0.0,1.0,0.998342724560822,0.9417743895702132,0.7470997679814385,0.5982764335432549,0.49856369461937905,0.42738078325519724,0.37410877134803516,0.33264531347904613,0.2994955863808323,0.27232129386560455,0.2500277039007092,0.23136872868972236,0.2152550862212894,0.20145988660208045
pct_interview_given_nosignal,0.10245203768872743,0.06978256829585579,0.03573049814836937,0.00699808460296198,0.00022113533482491285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10088194855858977,0.06978256829585579,0.03598888207053388,0.006817954363490792,0.00014423959508011854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10211355253332126,0.06949923074253589,0.03580706564030121,0.007000755477209771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10157454615029657,0.07018117677292744,0.03615476607516036,0.005928066155225665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10123160445082556,0.06987509013514456,0.03594128510781186,0.006594806589810524,0.00020695899624886818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10090901975692387,0.06990517191226947,0.03645389725744044,0.006186958641118902,9.103204327923429e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10026775100267751,0.07025750169562879,0.03623609798647961,0.006272928744036961,2.6003406446244457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10228483351089149,0.07055866774712563,0.036207084205052545,0.0062845556101308545,0.0003256692503093858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10126681702404595,0.06930521750164381,0.03598368643303136,0.0064763643540905955,2.5839459438508547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10127590811666087,0.06938685945927217,0.03597717409547558,0.00633816180656588,0.00011692867350915942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.10245203768872743,0.10127590811666087,0.10056382599393832,0.10148431350500393,0.10146833962942975,0.1006715152596823,0.10028334907494861,0.10075243368759489,0.10228715205367667,0.1009485246415069,0.10282205233955773,0.1017784443968288,0.10059296908089793,0.10196703160130609,0.10260228965109537,0.10068499263688696
pct_interview_given_application,0.10088194855858977,0.10127590811666087,0.10124182493297286,0.10141930843831122,0.10217366693082758,0.099679699580296,0.10169930810664624,0.10131001425636765,0.10134641946749616,0.10119641635737753,0.09944136540432143,0.10108646953405018,0.1018186330919019,0.1022419594204212,0.1011986858187282,0.10195551237587411
pct_interview_given_application,0.10211355253332126,0.10087856568005008,0.10076480768157205,0.10201082840704864,0.10077155841400641,0.10114311330270088,0.10179681243443835,0.10047537935718023,0.10103667547355694,0.10133276444763818,0.10087856568005008,0.10079181603957964,0.10076930806936055,0.10209391508953722,0.10134528140861519,0.1007996962047937
pct_interview_given_application,0.10157454615029657,0.10183471745802491,0.10161342986140041,0.10101066627866633,0.1017784443968288,0.1019186683380199,0.1002488170084198,0.10164547410152158,0.1014957264957265,0.10155854385866202,0.10124182493297286,0.10091127634594957,0.10205697097171806,0.10116465458295501,0.10065467361118856,0.10157568936409679
pct_interview_given_application,0.10123160445082556,0.10140563377116597,0.10092820398121226,0.10127477164081962,0.10097563158719147,0.10217713722870696,0.10176926286352206,0.10174861046911464,0.1015254122887934,0.10169357837448026,0.10231266296338283,0.1018761006005328,0.10219564946609143,0.10180599893963835,0.10242645723624479,0.10298984366084674
pct_interview_given_application,0.10090901975692387,0.10144780917695195,0.10230106551802312,0.10133845359204115,0.1014455285283935,0.10168326648339267,0.1016786840919333,0.10090112249004964,0.10235211395391036,0.10284431478906944,0.10160084657990724,0.10280331248789712,0.10077831005103123,0.10260228965109537,0.10067713039501132,0.10124409643149616
pct_interview_given_application,0.10026775100267751,0.10194169274039602,0.1018899024566474,0.10149800940192087,0.10142614715501062,0.10110458863595627,0.10185425530714277,0.10144780917695195,0.10062437283978147,0.1009496538070044,0.10160313421745885,0.1021910207778973,0.10054141972282875,0.10189565433381129,0.10170389235727648,0.1025731366353738
pct_interview_given_application,0.10228483351089149,0.10236372297711135,0.10171879402648633,0.10203274092162981,0.10159512793669019,0.10133390222541601,0.1012350110489181,0.1012475038704032,0.10033351862145637,0.10152427020642331,0.10127590811666087,0.10152084411347836,0.10188300106116367,0.10239972769047484,0.10117826433031761,0.101328213592015
pct_interview_given_application,0.10126681702404595,0.10060642543419615,0.10122819808199203,0.1001498085779282,0.1008729280532922,0.10135438659539105,0.10051118709002016,0.10175778827614977,0.10107062064640401,0.10110119080959369,0.10298396759285673,0.10197855342998226,0.1005156648512591,0.10086841840555251,0.1014136102121539,0.10265714220715699
pct_interview_given_application,0.10127590811666087,0.10072094995759118,0.10089661032108041,0.10244505993461678,0.10136121655922191,0.10054590017825311,0.10125318344496427,0.10125772756341932,0.1017050384845104,0.10198662025945848,0.10050335196774984,0.1014443882425673,0.10076930806936055,0.10167982965107764,0.10158254918733961,0.10081996514589571
pct_of_app_match_via_signal_given_matched,0.0,0.9977777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9994432071269488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9983342587451416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9949944382647385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9977740678909294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9988882712618121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9972160356347439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9988895058300944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
