Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,1191.0,716.0,714.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0,702.0,717.0,766.0,805.0,802.0,858.0,895.0,914.0,921.0,963.0,989.0,1018.0,1030.0,1047.0,1034.0,1060.0,1093.0,1102.0,1117.0,1099.0,1128.0,1137.0,1116.0,1136.0
unmatched_applicants,1182.0,716.0,707.0,690.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0,704.0,721.0,758.0,794.0,810.0,864.0,901.0,921.0,939.0,981.0,985.0,998.0,1011.0,1055.0,1067.0,1070.0,1091.0,1099.0,1109.0,1106.0,1115.0,1135.0,1123.0,1152.0
unmatched_applicants,1181.0,729.0,701.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,709.0,701.0,720.0,743.0,809.0,812.0,835.0,885.0,917.0,944.0,981.0,977.0,999.0,1014.0,1050.0,1068.0,1071.0,1084.0,1104.0,1109.0,1117.0,1132.0,1125.0,1139.0,1132.0
unmatched_applicants,1171.0,714.0,706.0,702.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,703.0,699.0,720.0,770.0,816.0,806.0,869.0,898.0,934.0,951.0,988.0,987.0,1005.0,1017.0,1037.0,1048.0,1066.0,1122.0,1094.0,1111.0,1117.0,1129.0,1121.0,1153.0,1145.0
unmatched_applicants,1192.0,717.0,702.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,691.0,691.0,699.0,745.0,766.0,804.0,821.0,839.0,868.0,928.0,954.0,965.0,992.0,985.0,1048.0,1044.0,1059.0,1059.0,1094.0,1099.0,1099.0,1128.0,1129.0,1137.0,1129.0,1145.0
unmatched_applicants,1184.0,710.0,701.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,699.0,732.0,750.0,779.0,830.0,866.0,893.0,916.0,931.0,962.0,1009.0,1007.0,1038.0,1029.0,1060.0,1085.0,1097.0,1111.0,1114.0,1107.0,1122.0,1139.0,1136.0,1140.0
unmatched_applicants,1180.0,715.0,712.0,700.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,692.0,722.0,757.0,780.0,818.0,875.0,871.0,889.0,938.0,971.0,980.0,988.0,1021.0,1041.0,1053.0,1088.0,1075.0,1097.0,1092.0,1119.0,1101.0,1138.0,1141.0,1140.0
unmatched_applicants,1198.0,732.0,709.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,697.0,707.0,723.0,757.0,809.0,830.0,853.0,883.0,903.0,940.0,977.0,1003.0,1011.0,1019.0,1053.0,1062.0,1052.0,1087.0,1089.0,1093.0,1114.0,1121.0,1125.0,1130.0,1146.0
unmatched_applicants,1174.0,712.0,705.0,698.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,704.0,689.0,731.0,766.0,791.0,816.0,845.0,888.0,906.0,926.0,984.0,995.0,1019.0,1025.0,1045.0,1051.0,1074.0,1073.0,1097.0,1099.0,1107.0,1117.0,1139.0,1131.0,1122.0
unmatched_applicants,1188.0,722.0,706.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0,697.0,721.0,773.0,805.0,815.0,840.0,896.0,914.0,946.0,955.0,1012.0,980.0,1049.0,1036.0,1076.0,1056.0,1100.0,1087.0,1098.0,1099.0,1123.0,1134.0,1137.0,1133.0
