Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,1248.0,1035.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1042.0,1045.0,1055.0,1066.0,1071.0,1085.0,1098.0,1109.0,1107.0,1127.0,1127.0,1141.0,1145.0,1155.0,1165.0,1169.0
unmatched_applicants,1233.0,1039.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1046.0,1046.0,1057.0,1067.0,1065.0,1088.0,1082.0,1100.0,1105.0,1123.0,1131.0,1145.0,1152.0,1145.0,1173.0,1162.0
unmatched_applicants,1250.0,1042.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1041.0,1048.0,1057.0,1050.0,1055.0,1074.0,1074.0,1087.0,1097.0,1112.0,1118.0,1139.0,1144.0,1140.0,1155.0,1170.0,1168.0
unmatched_applicants,1249.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1046.0,1051.0,1049.0,1054.0,1064.0,1083.0,1094.0,1101.0,1112.0,1125.0,1138.0,1128.0,1147.0,1145.0,1170.0,1168.0
unmatched_applicants,1226.0,1040.0,1035.0,1035.0,1035.0,1035.0,1035.0,1036.0,1038.0,1042.0,1045.0,1042.0,1058.0,1067.0,1067.0,1098.0,1082.0,1095.0,1110.0,1127.0,1126.0,1136.0,1153.0,1149.0,1179.0,1171.0
unmatched_applicants,1229.0,1041.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1043.0,1060.0,1044.0,1053.0,1077.0,1086.0,1089.0,1106.0,1109.0,1125.0,1126.0,1138.0,1145.0,1158.0,1162.0,1167.0
unmatched_applicants,1245.0,1036.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1043.0,1041.0,1044.0,1051.0,1056.0,1082.0,1089.0,1097.0,1104.0,1107.0,1118.0,1126.0,1140.0,1144.0,1155.0,1153.0,1170.0
unmatched_applicants,1237.0,1041.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1039.0,1045.0,1057.0,1049.0,1059.0,1077.0,1088.0,1082.0,1106.0,1111.0,1125.0,1135.0,1139.0,1136.0,1157.0,1173.0,1167.0
unmatched_applicants,1237.0,1037.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1046.0,1049.0,1058.0,1063.0,1070.0,1096.0,1086.0,1103.0,1111.0,1124.0,1129.0,1138.0,1146.0,1150.0,1166.0,1168.0
unmatched_applicants,1236.0,1040.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1036.0,1035.0,1041.0,1059.0,1052.0,1063.0,1061.0,1091.0,1094.0,1112.0,1108.0,1114.0,1141.0,1148.0,1146.0,1144.0,1170.0,1163.0
unfilled_spots,213.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,20.0,31.0,36.0,50.0,63.0,74.0,72.0,92.0,92.0,106.0,110.0,120.0,130.0,134.0
unfilled_spots,198.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,22.0,32.0,30.0,53.0,47.0,65.0,70.0,88.0,96.0,110.0,117.0,110.0,138.0,127.0
unfilled_spots,215.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,22.0,15.0,20.0,39.0,39.0,52.0,62.0,77.0,83.0,104.0,109.0,105.0,120.0,135.0,133.0
