Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,4736.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4650.0,4658.0
unmatched_applicants,4725.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4648.0,4656.0,4648.0
unmatched_applicants,4737.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4653.0
unmatched_applicants,4734.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4655.0
unmatched_applicants,4739.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4649.0,4661.0
unmatched_applicants,4735.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4648.0,4656.0
unmatched_applicants,4734.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4653.0
unmatched_applicants,4741.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4654.0
unmatched_applicants,4735.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4648.0,4649.0,4648.0
unmatched_applicants,4737.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4648.0,4648.0,4652.0,4659.0
unfilled_spots,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
unfilled_spots,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0
unfilled_spots,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
unfilled_spots,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
unfilled_spots,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,13.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
unfilled_spots,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
unfilled_spots,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
unfilled_spots,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,11.0
reviews_per_program,533.3039513677811,531.4863221884499,534.9756838905776,406.8328267477204,95.52887537993921,90.63829787234043,108.76595744680851,126.88753799392097,144.96352583586625,163.04559270516717,181.00911854103344,199.06686930091186,216.7933130699088,234.61398176291794,251.95440729483283,269.12158054711244,285.85714285714283,302.6231003039514,318.6565349544073
reviews_per_program,532.8693009118541,537.1580547112462,533.8905775075988,416.2279635258359,104.96656534954407,90.63829787234043,108.75987841945289,126.88449848024317,144.98176291793314,163.01823708206686,181.08206686930092,198.9939209726444,216.87841945288753,234.28267477203647,251.8419452887538,269.0,286.048632218845,302.53799392097267,318.790273556231
reviews_per_program,533.0212765957447,532.4072948328268,532.9635258358662,408.40425531914894,88.11854103343465,90.63829787234043,108.76595744680851,126.86626139817629,144.9756838905775,163.05775075987842,181.11550151975683,198.95440729483283,216.77811550151975,234.48024316109422,251.94224924012158,269.25531914893617,286.2674772036474,302.53495440729483,318.1306990881459
reviews_per_program,534.2158054711247,533.7477203647417,531.5501519756839,417.82370820668694,93.38601823708207,90.63829787234043,108.7629179331307,126.87537993920972,144.9787234042553,163.0547112462006,181.04559270516717,198.9483282674772,216.80851063829786,234.50151975683892,251.93009118541033,269.35562310030394,285.44072948328267,303.0759878419453,318.4984802431611
reviews_per_program,530.7993920972644,534.6869300911854,533.3434650455927,422.00911854103344,97.83890577507599,92.0030395136778,108.75987841945289,126.86018237082067,144.98784194528875,163.0547112462006,181.04559270516717,199.01823708206686,216.88145896656536,234.40729483282675,251.82674772036475,269.1306990881459,286.0303951367781,302.6565349544073,318.78115501519756
reviews_per_program,536.790273556231,529.9817629179331,534.790273556231,424.06382978723406,89.51063829787235,90.63829787234043,108.7629179331307,126.87841945288754,144.99088145896656,163.03951367781156,181.00911854103344,198.90881458966567,216.79635258358664,234.48328267477203,252.23100303951367,268.98480243161094,285.99088145896656,303.0425531914894,319.322188449848
reviews_per_program,534.936170212766,530.6565349544073,534.9240121580547,411.84802431610944,100.52279635258358,90.63829787234043,108.75379939209726,126.87537993920972,144.9787234042553,163.04863221884497,181.13677811550153,199.00911854103344,216.89665653495442,234.58662613981764,251.90273556231003,269.4772036474164,286.25531914893617,302.77507598784194,318.20060790273556
reviews_per_program,537.7841945288753,532.1398176291793,535.4984802431611,410.84802431610944,95.95744680851064,90.63829787234043,108.76595744680851,126.8693009118541,144.9696048632219,163.01519756838906,181.01519756838906,199.0243161094225,216.8206686930091,234.65349544072947,252.1550151975684,268.8966565349544,286.3768996960486,302.51063829787233,318.72644376899694
reviews_per_program,534.9179331306991,533.3373860182371,535.1337386018237,420.0425531914894,96.08510638297872,90.63829787234043,108.76595744680851,126.8693009118541,144.9452887537994,163.04255319148936,181.0,199.07598784194528,216.93617021276594,234.4012158054711,251.64437689969606,269.2705167173252,286.17021276595744,302.3130699088146,318.5440729483283
reviews_per_program,536.048632218845,534.4012158054711,535.9635258358662,426.629179331307,102.50759878419453,90.63829787234043,108.7629179331307,126.89057750759878,144.98480243161094,163.04559270516717,181.03647416413375,198.96048632218844,216.9787234042553,234.62006079027356,251.86018237082067,269.1063829787234,286.02127659574467,302.6109422492401,318.58966565349544
pct_interview_given_signal,0.0,1.0,1.0,0.9804381846635368,0.8254527162977867,0.6619718309859155,0.5516431924882629,0.4728596751784602,0.41389721762103454,0.3679952276201484,0.33147501343363783,0.30140625715725344,0.2767613038906414,0.25573923407783594,0.23813832289819406,0.22294756101693,0.2098950524737631,0.19826642427407773,0.18829050535111314
pct_interview_given_signal,0.0,1.0,1.0,0.9828973843058351,0.8246143527833669,0.6619718309859155,0.5516740260466156,0.4728710025152713,0.4138451539864567,0.3680569798444987,0.3313414797905197,0.3015167483847317,0.27665269855507124,0.256100883509127,0.2382446654436613,0.22304832713754646,0.2097545425565827,0.19832219822173106,0.1882115138918022
pct_interview_given_signal,0.0,1.0,1.0,0.979096803040465,0.8254946344735077,0.6619718309859155,0.5516431924882629,0.47293897793430606,0.4138625070759167,0.36796778883793757,0.3312803128199104,0.3015766316304082,0.2767807066741447,0.2558850979985482,0.23814981481258068,0.22283682338996444,0.20959418997260623,0.1983241907287962,0.1886017293269001
pct_interview_given_signal,0.0,1.0,1.0,0.9822825843952605,0.8257042253521126,0.6619718309859155,0.5516586088365983,0.47290498778209,0.4138538303492809,0.3679746481498742,0.33140823316096973,0.3015858465487212,0.27674190382728164,0.2558618812458685,0.23816130783615852,0.22275384233451442,0.21020125652220212,0.1979701540436457,0.18838394442005613
pct_interview_given_signal,0.0,1.0,1.0,0.9820590207914152,0.82390174379611,0.6619382964453387,0.5516740260466156,0.4729616407504133,0.41382780235215194,0.3679746481498742,0.33140823316096973,0.30147990897567084,0.27664882136950975,0.2559647302904564,0.23825904334286852,0.2229400072280448,0.20976791634787045,0.19824452166228132,0.18821689756767324
pct_interview_given_signal,0.0,1.0,1.0,0.9826179298010284,0.8251592890677397,0.6619718309859155,0.5516586088365983,0.47289365881704715,0.41381912708062557,0.3680089485458613,0.33147501343363783,0.30164575724698584,0.2767574236603763,0.25588178106163717,0.23787718114335293,0.22306092930753932,0.20979689874695773,0.19799199606824405,0.18789799822953254
pct_interview_given_signal,0.0,1.0,1.0,0.9797116029510395,0.8244047619047619,0.6619718309859155,0.5517048630519843,0.47290498778209,0.4138538303492809,0.36798836754096526,0.33124140014095377,0.30149372269908664,0.27662943707170784,0.2557690563495251,0.23818717119552102,0.22265334205599044,0.20960309201724395,0.19816690592593336,0.1885602934433746
pct_interview_given_signal,0.0,1.0,1.0,0.9807176391683434,0.823817907444668,0.6619718309859155,0.5516431924882629,0.4729276473406804,0.41387986162071494,0.3680638424821002,0.3314638815192934,0.3014707005299409,0.27672638573471275,0.25569616973873394,0.23794886630745307,0.22313404998474007,0.2095141055849201,0.1983401322267548,0.188249206091874
pct_interview_given_signal,0.0,1.0,1.0,0.9872009836798569,0.8246981891348089,0.6619718309859155,0.5516431924882629,0.4729276473406804,0.4139492943569526,0.36800208795510897,0.3314917127071823,0.3013924514474166,0.2765790506080816,0.255971368552089,0.23843171359205712,0.2228242465289536,0.20966542750929368,0.198469751963081,0.18835698132651407
pct_interview_given_signal,0.0,1.0,1.0,0.9830650570087189,0.824279007377599,0.6619718309859155,0.5516586088365983,0.47284834838431505,0.4138364779874214,0.3679952276201484,0.3314249257064186,0.30156741727519937,0.27652480878603647,0.25573260785075785,0.23822741425502644,0.22296015180265655,0.20977460388306182,0.19827439006016534,0.1883300259502366
pct_interview_given_nosignal,0.11250619809981934,0.08156546967050535,0.04761121167242609,0.014006244822532338,0.00031268524972477183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11259796707621753,0.08067415861935688,0.04771502913475281,0.013690010868114477,0.00044725072349381743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11256586300494971,0.08141940212059244,0.04780408403042523,0.014065249591715302,0.0003108054490146806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1123141610291482,0.08120774114443023,0.04794049781530758,0.013699236892392969,0.0002762957943833012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1130370548521757,0.08106008896839033,0.0477675459514987,0.013694651572454114,0.0005607784924954643,6.845610936548032e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11177549772372086,0.08180522565320665,0.04762891877720738,0.013655136646237721,0.00036232361427686793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11216291464481744,0.08169752464091282,0.04761614511587083,0.014086840177120832,0.0004782463427257421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11156891669633925,0.08146177044527231,0.047561354268771575,0.013768120491458492,0.0005772216398402356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.112166738641271,0.08127241835000944,0.04759612748353449,0.013025618513060111,0.00043599466236837585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11193014288954412,0.08110494895616235,0.047517092041556165,0.013499435170076566,0.0004989757865434109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.11250619809981934,0.11289095785747373,0.11215463021357105,0.11291485053368569,0.11129591520311223,0.11167684996605567,0.11187558799859447,0.11175904432995527,0.11170528817587641,0.11139263364012392,0.11281160347921501,0.11200254190166017,0.11158531415166333,0.11191872002177142,0.11151030368763558,0.11259860934442968,0.11191237499149602,0.11148889064600301,0.11163579810547151
pct_interview_given_application,0.11259796707621753,0.11169896732211063,0.11238257899231426,0.11265001455205355,0.112225405921681,0.11284900871235508,0.11254532600515404,0.11352330563303333,0.11174892157195747,0.11331087015171258,0.11215144421971229,0.11175018681642172,0.11165853079094287,0.11218650011082253,0.11284965384769298,0.11270725802768009,0.11183122209884656,0.11259282919428253,0.11144986449864498
pct_interview_given_application,0.11256586300494971,0.11269567600278599,0.11257806039522085,0.11224199692955024,0.11275103383673377,0.1118736858809061,0.11214188732410368,0.11205213205576495,0.11097618565742427,0.11225667768002866,0.11275489804078369,0.11244467482754496,0.11222668197891912,0.11196252034779847,0.11331347190411407,0.11154685080749975,0.11229563218913907,0.11237106359724025,0.11238321880568634
pct_interview_given_application,0.1123141610291482,0.11241265809809628,0.11287740164684355,0.11220371738759734,0.11224391159228281,0.11233717085607298,0.11230265965012089,0.11255045955253495,0.11164905771362639,0.11256522111025576,0.11238321880568634,0.1128432028262249,0.11210622263364436,0.11255880256593015,0.11185847126755934,0.11268409635803174,0.11295232427731111,0.11146119185554088,0.11268280987772716
pct_interview_given_application,0.1130370548521757,0.11221519850834508,0.11249786288254403,0.1119841157282655,0.11252287224036801,0.11222349189023247,0.11200571944099273,0.11348806190676042,0.11202415272512656,0.11172678443069713,0.11220499295166204,0.11222157792407136,0.11193775943021753,0.11142595874868762,0.11354811989853146,0.1119599802623743,0.11207121688675925,0.11207630727303697,0.11280580144121698
