Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,1434.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1322.0,1316.0,1321.0,1342.0
unmatched_applicants,1429.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1324.0,1340.0
unmatched_applicants,1410.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1323.0,1316.0
unmatched_applicants,1444.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1341.0,1324.0
unmatched_applicants,1439.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1327.0,1332.0
unmatched_applicants,1434.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1325.0,1330.0
unmatched_applicants,1439.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1325.0,1320.0
unmatched_applicants,1431.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1327.0
unmatched_applicants,1446.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1320.0,1316.0,1327.0
unmatched_applicants,1440.0,1316.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1320.0,1329.0
unfilled_spots,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,26.0
unfilled_spots,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0
unfilled_spots,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
unfilled_spots,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0
unfilled_spots,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0
unfilled_spots,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,14.0
unfilled_spots,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
unfilled_spots,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
unfilled_spots,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0
unfilled_spots,124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0
reviews_per_program,472.44444444444446,469.6031746031746,473.35449735449737,475.34391534391534,466.36507936507934,470.23809523809524,473.95238095238096,456.13227513227514,376.41269841269843,222.39153439153438,162.94179894179894,175.2116402116402,191.015873015873,206.2116402116402,222.010582010582,236.7195767195767,252.1957671957672,266.7989417989418,281.24867724867727,294.83068783068785,307.7989417989418
reviews_per_program,468.015873015873,474.12698412698415,478.6190476190476,475.3333333333333,470.56613756613757,470.031746031746,471.962962962963,472.031746031746,383.37566137566137,208.48677248677248,166.04761904761904,175.2275132275132,191.04761904761904,206.41798941798942,221.84656084656083,237.2275132275132,251.64550264550263,266.32804232804233,280.3333333333333,295.0846560846561,307.1375661375661
reviews_per_program,462.41269841269843,471.6507936507937,473.04232804232805,467.94179894179894,469.97354497354496,476.13227513227514,471.2804232804233,468.83597883597884,385.8888888888889,211.3862433862434,166.010582010582,175.23809523809524,190.74603174603175,206.39153439153438,221.84656084656083,236.65608465608466,251.84126984126985,266.2010582010582,281.67724867724866,293.968253968254,307.95238095238096
reviews_per_program,467.968253968254,469.04761904761904,471.5925925925926,475.3862433862434,470.95767195767195,469.6878306878307,467.8095238095238,467.05820105820106,385.43386243386243,225.2116402116402,166.12698412698413,175.24867724867724,190.93650793650792,206.31746031746033,221.8095238095238,237.14285714285714,251.96825396825398,266.4761904761905,280.968253968254,294.031746031746,306.95767195767195
reviews_per_program,475.85714285714283,467.43386243386243,473.8941798941799,468.1005291005291,471.5026455026455,472.0899470899471,472.34391534391534,465.1216931216931,383.2433862433862,210.2116402116402,164.65079365079364,175.3015873015873,190.9100529100529,206.7037037037037,222.06349206349208,236.9047619047619,251.5978835978836,266.25925925925924,280.9047619047619,294.24867724867727,307.4074074074074
reviews_per_program,471.5608465608466,467.5767195767196,474.6984126984127,476.037037037037,471.66137566137564,469.5925925925926,476.84656084656086,466.8042328042328,381.64021164021165,221.57142857142858,162.9047619047619,175.12698412698413,191.16402116402116,206.56084656084656,221.7724867724868,236.9206349206349,251.7989417989418,266.2275132275132,280.18518518518516,293.93650793650795,308.1111111111111
reviews_per_program,468.8412698412698,469.0529100529101,476.6190476190476,467.29100529100526,470.1058201058201,470.8412698412698,475.9100529100529,463.75132275132273,384.0529100529101,215.1005291005291,162.56084656084656,175.31746031746033,191.07407407407408,206.6984126984127,221.7989417989418,237.04232804232805,251.6031746031746,266.7883597883598,281.04761904761904,294.32275132275134,307.9100529100529
