Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,1028.0,674.0,661.0,661.0,661.0,668.0,677.0,696.0,689.0,722.0,716.0,746.0,772.0,777.0,787.0,780.0,823.0,829.0,829.0,837.0,879.0,872.0,876.0,885.0,921.0,940.0
unmatched_applicants,1019.0,683.0,665.0,661.0,661.0,666.0,672.0,690.0,703.0,723.0,723.0,746.0,772.0,771.0,768.0,776.0,803.0,834.0,832.0,823.0,886.0,868.0,885.0,875.0,925.0,921.0
unmatched_applicants,1028.0,682.0,661.0,662.0,661.0,668.0,676.0,688.0,701.0,706.0,727.0,734.0,760.0,770.0,781.0,785.0,832.0,827.0,825.0,841.0,878.0,882.0,880.0,889.0,924.0,952.0
unmatched_applicants,1021.0,683.0,663.0,662.0,661.0,664.0,672.0,694.0,701.0,710.0,730.0,740.0,751.0,772.0,776.0,783.0,845.0,823.0,831.0,839.0,889.0,870.0,880.0,871.0,932.0,929.0
unmatched_applicants,1028.0,671.0,664.0,662.0,661.0,674.0,677.0,684.0,696.0,706.0,733.0,746.0,767.0,770.0,781.0,777.0,827.0,827.0,833.0,836.0,862.0,878.0,880.0,886.0,922.0,924.0
unmatched_applicants,1022.0,674.0,663.0,661.0,661.0,664.0,670.0,692.0,710.0,725.0,716.0,736.0,760.0,751.0,774.0,781.0,822.0,842.0,837.0,845.0,887.0,880.0,880.0,883.0,936.0,915.0
unmatched_applicants,1017.0,676.0,662.0,662.0,661.0,661.0,683.0,692.0,699.0,718.0,742.0,739.0,770.0,775.0,781.0,787.0,831.0,833.0,837.0,835.0,876.0,879.0,885.0,883.0,932.0,935.0
unmatched_applicants,1022.0,670.0,666.0,661.0,661.0,667.0,678.0,698.0,703.0,712.0,717.0,738.0,761.0,771.0,772.0,784.0,819.0,830.0,834.0,855.0,871.0,892.0,881.0,874.0,925.0,920.0
unmatched_applicants,1012.0,669.0,664.0,665.0,661.0,665.0,681.0,699.0,697.0,716.0,726.0,740.0,775.0,765.0,782.0,781.0,816.0,828.0,841.0,835.0,893.0,880.0,888.0,879.0,925.0,937.0
unmatched_applicants,1018.0,681.0,662.0,666.0,661.0,669.0,676.0,696.0,701.0,725.0,729.0,749.0,764.0,781.0,778.0,790.0,829.0,825.0,828.0,832.0,894.0,876.0,887.0,872.0,910.0,941.0
unfilled_spots,367.0,13.0,0.0,0.0,0.0,7.0,16.0,35.0,28.0,61.0,55.0,85.0,111.0,116.0,126.0,119.0,162.0,168.0,168.0,176.0,218.0,211.0,215.0,224.0,260.0,279.0
unfilled_spots,358.0,22.0,4.0,0.0,0.0,5.0,11.0,29.0,42.0,62.0,62.0,85.0,111.0,110.0,107.0,115.0,142.0,173.0,171.0,162.0,225.0,207.0,224.0,214.0,264.0,260.0
unfilled_spots,367.0,21.0,0.0,1.0,0.0,7.0,15.0,27.0,40.0,45.0,66.0,73.0,99.0,109.0,120.0,124.0,171.0,166.0,164.0,180.0,217.0,221.0,219.0,228.0,263.0,291.0
unfilled_spots,360.0,22.0,2.0,1.0,0.0,3.0,11.0,33.0,40.0,49.0,69.0,79.0,90.0,111.0,115.0,122.0,184.0,162.0,170.0,178.0,228.0,209.0,219.0,210.0,271.0,268.0
unfilled_spots,367.0,10.0,3.0,1.0,0.0,13.0,16.0,23.0,35.0,45.0,72.0,85.0,106.0,109.0,120.0,116.0,166.0,166.0,172.0,175.0,201.0,217.0,219.0,225.0,261.0,263.0
unfilled_spots,361.0,13.0,2.0,0.0,0.0,3.0,9.0,31.0,49.0,64.0,55.0,75.0,99.0,90.0,113.0,120.0,161.0,181.0,176.0,184.0,226.0,219.0,219.0,222.0,275.0,254.0
unfilled_spots,356.0,15.0,1.0,1.0,0.0,0.0,22.0,31.0,38.0,57.0,81.0,78.0,109.0,114.0,120.0,126.0,170.0,172.0,176.0,174.0,215.0,218.0,224.0,222.0,271.0,274.0
unfilled_spots,361.0,9.0,5.0,0.0,0.0,6.0,17.0,37.0,42.0,51.0,56.0,77.0,100.0,110.0,111.0,123.0,158.0,169.0,173.0,194.0,210.0,231.0,220.0,213.0,264.0,259.0
unfilled_spots,351.0,8.0,3.0,4.0,0.0,4.0,20.0,38.0,36.0,55.0,65.0,79.0,114.0,104.0,121.0,120.0,155.0,167.0,180.0,174.0,232.0,219.0,227.0,218.0,264.0,276.0
unfilled_spots,357.0,20.0,1.0,5.0,0.0,8.0,15.0,35.0,40.0,64.0,68.0,88.0,103.0,120.0,117.0,129.0,168.0,164.0,167.0,171.0,233.0,215.0,226.0,211.0,249.0,280.0
reviews_per_program,215.65740740740742,212.66203703703704,201.59722222222223,103.02314814814815,42.958333333333336,36.80555555555556,44.166666666666664,51.51851851851852,58.88425925925926,66.22685185185185,73.51388888888889,80.83796296296296,88.10185185185185,95.07870370370371,102.44907407407408,109.29629629629629,116.16203703703704,123.0925925925926,129.83796296296296,136.20833333333334,141.94907407407408,146.80555555555554,153.375,159.09259259259258,164.08796296296296,169.88888888888889
reviews_per_program,217.6898148148148,217.2314814814815,196.41666666666666,104.01851851851852,41.513888888888886,37.717592592592595,44.166666666666664,51.52777777777778,58.88425925925926,66.23148148148148,73.58796296296296,80.81944444444444,88.0324074074074,95.17129629629629,102.31018518518519,109.20370370370371,116.49537037037037,122.83333333333333,129.84259259259258,135.79166666666666,141.83333333333334,147.91203703703704,153.15740740740742,158.6064814814815,164.3101851851852,168.6435185185185
reviews_per_program,216.11574074074073,216.85185185185185,200.61574074074073,105.39814814814815,40.80555555555556,38.4212962962963,44.166666666666664,51.52777777777778,58.88425925925926,66.22222222222223,73.51388888888889,80.88888888888889,88.00462962962963,95.14351851851852,102.33333333333333,109.44444444444444,116.19907407407408,122.38888888888889,129.25462962962962,136.09722222222223,142.65740740740742,147.875,153.1898148148148,158.44444444444446,164.27777777777777,169.16666666666666
reviews_per_program,217.66203703703704,221.58333333333334,204.05092592592592,96.19907407407408,49.370370370370374,37.657407407407405,44.16203703703704,51.52777777777778,58.870370370370374,66.23611111111111,73.50462962962963,80.89351851851852,88.125,95.13425925925925,102.375,109.4675925925926,115.97685185185185,122.8425925925926,129.55092592592592,135.86574074074073,141.55092592592592,147.28240740740742,153.0185185185185,158.81944444444446,163.0787037037037,167.67592592592592
reviews_per_program,216.96296296296296,220.08333333333334,202.07407407407408,114.0,46.416666666666664,36.80555555555556,44.166666666666664,51.523148148148145,58.851851851851855,66.23611111111111,73.50925925925925,80.86111111111111,88.06018518518519,95.24537037037037,102.40277777777777,109.1574074074074,116.35648148148148,123.0,129.21296296296296,135.28703703703704,141.53240740740742,147.84259259259258,152.8935185185185,158.66203703703704,163.83796296296296,167.74537037037038
reviews_per_program,216.56944444444446,219.15277777777777,202.17592592592592,101.44907407407408,43.504629629629626,38.43981481481482,44.166666666666664,51.52777777777778,58.842592592592595,66.23611111111111,73.54629629629629,80.80555555555556,88.06481481481481,95.27777777777777,102.37037037037037,109.13888888888889,116.01388888888889,122.63888888888889,129.24074074074073,136.0185185185185,141.58333333333334,147.34722222222223,153.35185185185185,158.12037037037038,163.25462962962962,167.46296296296296
