Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,290.0,272.0,272.0,272.0,272.0,272.0,273.0,273.0
unmatched_applicants,290.0,272.0,272.0,272.0,272.0,273.0,273.0,273.0
unmatched_applicants,292.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0
unmatched_applicants,290.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0
unmatched_applicants,290.0,272.0,272.0,272.0,272.0,272.0,273.0,273.0
unmatched_applicants,293.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0
unmatched_applicants,291.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0
unmatched_applicants,290.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0
unmatched_applicants,292.0,272.0,272.0,272.0,272.0,272.0,273.0,273.0
unmatched_applicants,290.0,272.0,272.0,272.0,272.0,272.0,272.0,273.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
reviews_per_program,268.0,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,262.55555555555554,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,266.5925925925926,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,267.7037037037037,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,266.2962962962963,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,264.3703703703704,30.14814814814815,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,264.037037037037,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,266.22222222222223,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
reviews_per_program,272.51851851851853,11.074074074074074,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.48148148148148
reviews_per_program,264.48148148148147,20.074074074074073,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852
pct_interview_given_signal,0.0,0.451505016722408,0.225752508361204,0.1505016722408027,0.112876254180602,0.0903010033444816,0.07525083612040134,0.06450071667462971
pct_interview_given_signal,0.0,0.451505016722408,0.225752508361204,0.1505016722408027,0.112876254180602,0.0903010033444816,0.07525083612040134,0.06450071667462971
