Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,1085.0,602.0,588.0,568.0,564.0,564.0,573.0,591.0,603.0,620.0,645.0,671.0,687.0
unmatched_applicants,1047.0,604.0,580.0,569.0,564.0,565.0,583.0,594.0,599.0,616.0,632.0,667.0,691.0
unmatched_applicants,1081.0,608.0,583.0,567.0,564.0,564.0,568.0,587.0,600.0,625.0,651.0,672.0,691.0
unmatched_applicants,1068.0,610.0,583.0,581.0,564.0,564.0,573.0,596.0,600.0,626.0,652.0,680.0,687.0
unmatched_applicants,1045.0,609.0,585.0,572.0,564.0,564.0,576.0,581.0,604.0,626.0,643.0,667.0,701.0
unmatched_applicants,1056.0,602.0,592.0,570.0,564.0,564.0,567.0,592.0,599.0,618.0,651.0,676.0,686.0
unmatched_applicants,1067.0,615.0,590.0,576.0,564.0,564.0,567.0,589.0,594.0,627.0,653.0,670.0,693.0
unmatched_applicants,1081.0,613.0,581.0,572.0,564.0,564.0,570.0,581.0,598.0,621.0,647.0,662.0,700.0
unmatched_applicants,1067.0,608.0,584.0,565.0,564.0,564.0,570.0,585.0,604.0,616.0,648.0,666.0,692.0
unmatched_applicants,1073.0,622.0,586.0,573.0,564.0,565.0,572.0,596.0,603.0,627.0,656.0,670.0,692.0
unfilled_spots,521.0,38.0,24.0,4.0,0.0,0.0,9.0,27.0,39.0,56.0,81.0,107.0,123.0
unfilled_spots,483.0,40.0,16.0,5.0,0.0,1.0,19.0,30.0,35.0,52.0,68.0,103.0,127.0
unfilled_spots,517.0,44.0,19.0,3.0,0.0,0.0,4.0,23.0,36.0,61.0,87.0,108.0,127.0
unfilled_spots,504.0,46.0,19.0,17.0,0.0,0.0,9.0,32.0,36.0,62.0,88.0,116.0,123.0
unfilled_spots,481.0,45.0,21.0,8.0,0.0,0.0,12.0,17.0,40.0,62.0,79.0,103.0,137.0
unfilled_spots,492.0,38.0,28.0,6.0,0.0,0.0,3.0,28.0,35.0,54.0,87.0,112.0,122.0
unfilled_spots,503.0,51.0,26.0,12.0,0.0,0.0,3.0,25.0,30.0,63.0,89.0,106.0,129.0
unfilled_spots,517.0,49.0,17.0,8.0,0.0,0.0,6.0,17.0,34.0,57.0,83.0,98.0,136.0
unfilled_spots,503.0,44.0,20.0,1.0,0.0,0.0,6.0,21.0,40.0,52.0,84.0,102.0,128.0
unfilled_spots,509.0,58.0,22.0,9.0,0.0,1.0,8.0,32.0,39.0,63.0,92.0,106.0,128.0
reviews_per_program,216.8406779661017,214.9728813559322,215.4542372881356,207.80338983050848,149.2271186440678,79.60338983050848,49.0271186440678,52.08474576271186,58.32203389830509,65.58983050847458,72.84406779661018,80.0271186440678,87.1457627118644
reviews_per_program,214.99661016949153,216.62372881355932,215.33898305084745,208.22372881355932,156.45762711864407,78.10847457627119,51.30508474576271,51.59322033898305,58.32203389830509,65.58305084745763,72.83389830508474,80.09491525423729,87.21016949152542
reviews_per_program,217.0271186440678,216.1593220338983,216.43389830508474,211.88813559322034,158.92881355932204,83.56610169491526,50.10508474576271,52.71864406779661,58.32542372881356,65.57627118644068,72.8271186440678,80.08813559322034,87.18305084745762
reviews_per_program,216.72203389830509,216.15254237288136,212.12881355932203,214.71864406779662,152.84745762711864,80.20338983050847,49.05762711864407,51.03728813559322,58.32203389830509,65.59322033898304,72.7593220338983,80.03389830508475,87.27457627118645
reviews_per_program,215.4677966101695,216.95593220338984,216.47118644067797,209.39322033898304,149.32542372881355,76.37966101694916,51.99322033898305,51.57627118644068,58.31864406779661,65.60338983050848,72.86101694915254,79.9864406779661,87.20338983050847
