Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,143.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,130.0,130.0,132.0,133.0,131.0,134.0
unmatched_applicants,144.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,131.0,130.0,131.0,132.0,130.0,132.0,133.0,130.0
unmatched_applicants,145.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,132.0,132.0,132.0,130.0,131.0,132.0,131.0
unmatched_applicants,137.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,131.0,132.0,132.0,131.0,131.0,132.0,133.0
unmatched_applicants,139.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,131.0,132.0,130.0,133.0,132.0
unmatched_applicants,141.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,131.0,130.0,131.0,130.0,130.0,132.0,132.0,131.0,132.0,134.0
unmatched_applicants,143.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,132.0,130.0,131.0,132.0,132.0,132.0
unmatched_applicants,150.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,131.0,130.0,130.0,132.0,133.0,133.0,133.0,133.0
unmatched_applicants,149.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,133.0,131.0,132.0,132.0
unmatched_applicants,146.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,131.0,132.0,132.0,132.0,131.0,131.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
reviews_per_program,109.23076923076923,107.02564102564102,109.53846153846153,109.74358974358974,111.8974358974359,104.83333333333333,109.25641025641026,99.53846153846153,86.91025641025641,78.17948717948718,54.51282051282051,46.88461538461539,46.62820512820513,47.30769230769231,50.80769230769231,54.52564102564103,58.02564102564103,61.294871794871796,64.74358974358974,68.03846153846153,70.5,73.3974358974359,76.1923076923077,79.0,80.51282051282051,83.51282051282051,85.57692307692308,86.6025641025641,90.85897435897436,91.91025641025641,93.05128205128206
reviews_per_program,107.8076923076923,109.88461538461539,105.66666666666667,106.7051282051282,105.71794871794872,106.41025641025641,107.37179487179488,101.43589743589743,90.1025641025641,74.78205128205128,58.833333333333336,47.30769230769231,44.64102564102564,47.35897435897436,50.67948717948718,54.26923076923077,57.80769230769231,60.65384615384615,64.57692307692308,68.17948717948718,70.0,74.2948717948718,77.38461538461539,79.1923076923077,80.3974358974359,82.47435897435898,87.6923076923077,89.24358974358974,91.42307692307692,92.58974358974359,94.07692307692308
reviews_per_program,105.2051282051282,105.75641025641026,105.76923076923077,108.25641025641026,108.17948717948718,110.5,105.71794871794872,102.3076923076923,92.08974358974359,80.87179487179488,53.62820512820513,47.80769230769231,47.705128205128204,47.26923076923077,51.12820512820513,54.30769230769231,57.69230769230769,61.32051282051282,64.57692307692308,68.05128205128206,70.6923076923077,72.87179487179488,76.42307692307692,80.12820512820512,82.65384615384616,84.97435897435898,86.71794871794872,87.8076923076923,89.25641025641026,91.98717948717949,93.55128205128206
reviews_per_program,106.82051282051282,110.52564102564102,108.14102564102564,108.94871794871794,105.42307692307692,104.64102564102564,108.24358974358974,108.38461538461539,93.06410256410257,76.08974358974359,59.756410256410255,48.43589743589744,43.833333333333336,47.53846153846154,52.205128205128204,54.56410256410256,57.92307692307692,61.26923076923077,64.2948717948718,67.83333333333333,70.42307692307692,73.88461538461539,76.67948717948718,79.48717948717949,81.71794871794872,84.74358974358974,84.34615384615384,87.01282051282051,90.62820512820512,92.12820512820512,94.66666666666667
