Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,113.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,92.0,93.0,94.0,92.0,98.0,97.0,97.0,101.0,94.0,99.0,103.0,103.0,101.0,106.0,106.0,106.0,104.0,106.0,110.0,110.0,113.0,106.0
unmatched_applicants,110.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,92.0,91.0,92.0,93.0,93.0,93.0,97.0,100.0,93.0,98.0,101.0,101.0,104.0,104.0,107.0,103.0,110.0,110.0,107.0,107.0,114.0,107.0
unmatched_applicants,112.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,95.0,91.0,93.0,95.0,97.0,97.0,97.0,99.0,98.0,97.0,98.0,106.0,105.0,101.0,104.0,105.0,107.0,108.0,112.0,108.0,109.0,114.0
unmatched_applicants,112.0,91.0,91.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,94.0,95.0,96.0,95.0,97.0,99.0,100.0,98.0,104.0,99.0,105.0,100.0,105.0,106.0,104.0,107.0,109.0,113.0,111.0,111.0
unmatched_applicants,110.0,92.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,94.0,95.0,96.0,98.0,95.0,95.0,95.0,93.0,99.0,101.0,101.0,101.0,109.0,101.0,111.0,108.0,106.0,104.0,111.0,115.0,113.0
unmatched_applicants,117.0,92.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,93.0,96.0,91.0,100.0,100.0,101.0,95.0,97.0,101.0,101.0,104.0,101.0,106.0,105.0,108.0,108.0,107.0,107.0,107.0,117.0,109.0
unmatched_applicants,107.0,95.0,91.0,91.0,91.0,91.0,92.0,91.0,91.0,91.0,91.0,92.0,91.0,91.0,94.0,91.0,95.0,93.0,91.0,95.0,95.0,97.0,99.0,100.0,98.0,101.0,97.0,99.0,101.0,106.0,113.0,108.0,109.0,112.0,110.0,113.0,116.0
unmatched_applicants,121.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,92.0,91.0,94.0,91.0,93.0,95.0,97.0,94.0,96.0,101.0,101.0,101.0,103.0,102.0,104.0,109.0,100.0,106.0,111.0,111.0,113.0,118.0,114.0
unmatched_applicants,122.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,94.0,94.0,95.0,100.0,99.0,98.0,98.0,99.0,97.0,97.0,106.0,104.0,107.0,104.0,112.0,103.0,107.0,107.0,113.0,120.0
unmatched_applicants,113.0,91.0,92.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,92.0,94.0,95.0,95.0,99.0,96.0,97.0,99.0,97.0,97.0,101.0,106.0,101.0,101.0,111.0,109.0,103.0,106.0,116.0,108.0,112.0
unfilled_spots,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,7.0,6.0,6.0,10.0,3.0,8.0,12.0,12.0,10.0,15.0,15.0,15.0,13.0,15.0,19.0,19.0,22.0,15.0
unfilled_spots,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,6.0,9.0,2.0,7.0,10.0,10.0,13.0,13.0,16.0,12.0,19.0,19.0,16.0,16.0,23.0,16.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,4.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,15.0,14.0,10.0,13.0,14.0,16.0,17.0,21.0,17.0,18.0,23.0
unfilled_spots,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,6.0,8.0,9.0,7.0,13.0,8.0,14.0,9.0,14.0,15.0,13.0,16.0,18.0,22.0,20.0,20.0
unfilled_spots,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,7.0,4.0,4.0,4.0,2.0,8.0,10.0,10.0,10.0,18.0,10.0,20.0,17.0,15.0,13.0,20.0,24.0,22.0
unfilled_spots,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,9.0,9.0,10.0,4.0,6.0,10.0,10.0,13.0,10.0,15.0,14.0,17.0,17.0,16.0,16.0,16.0,26.0,18.0
