Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,220.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,233.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,229.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,229.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,233.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,230.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,226.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,226.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,213.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,238.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,220.1772151898734,222.55696202531647,230.0126582278481,229.56962025316454,227.53164556962025,222.15189873417722,216.53164556962025,221.20253164556962,220.26582278481013,223.74683544303798,222.30379746835442,196.0632911392405,156.15189873417722,112.65822784810126
reviews_per_program,224.37974683544303,223.78481012658227,222.26582278481013,224.70886075949366,226.60759493670886,223.65822784810126,225.1772151898734,229.39240506329114,222.0,227.0126582278481,217.1012658227848,198.63291139240508,158.64556962025316,121.10126582278481
reviews_per_program,222.67088607594937,224.40506329113924,224.1012658227848,222.8987341772152,222.74683544303798,225.13924050632912,227.41772151898735,225.1772151898734,224.50632911392404,227.16455696202533,219.70886075949366,201.74683544303798,165.69620253164558,124.83544303797468
reviews_per_program,223.8860759493671,218.1139240506329,226.18987341772151,223.0379746835443,224.39240506329114,226.70886075949366,225.32911392405063,225.26582278481013,220.44303797468353,218.0253164556962,216.36708860759492,201.126582278481,147.0632911392405,123.32911392405063
reviews_per_program,222.25316455696202,226.69620253164558,223.126582278481,223.26582278481013,222.0126582278481,226.9493670886076,221.0,223.69620253164558,226.08860759493672,220.49367088607596,217.86075949367088,203.40506329113924,151.58227848101265,123.83544303797468
reviews_per_program,224.9493670886076,222.83544303797467,227.1772151898734,231.9493670886076,219.0632911392405,222.32911392405063,220.40506329113924,222.32911392405063,222.51898734177215,225.46835443037975,220.74683544303798,189.73417721518987,158.20253164556962,121.27848101265823
reviews_per_program,222.43037974683546,220.29113924050634,226.8227848101266,224.16455696202533,221.84810126582278,219.41772151898735,220.74683544303798,224.43037974683546,222.9367088607595,222.68354430379748,221.53164556962025,197.54430379746836,155.84810126582278,120.68354430379746
reviews_per_program,226.49367088607596,223.48101265822785,217.78481012658227,222.72151898734177,220.81012658227849,225.70886075949366,223.64556962025316,223.8987341772152,223.45569620253164,226.63291139240508,218.77215189873417,197.22784810126583,151.2405063291139,123.48101265822785
reviews_per_program,224.21518987341773,221.1772151898734,222.15189873417722,220.86075949367088,229.39240506329114,225.53164556962025,223.70886075949366,224.9620253164557,229.37974683544303,223.16455696202533,223.0759493670886,198.53164556962025,153.31645569620252,125.15189873417721
reviews_per_program,228.0759493670886,224.84810126582278,228.45569620253164,221.0379746835443,218.84810126582278,221.46835443037975,226.86075949367088,223.126582278481,222.72151898734177,223.27848101265823,224.40506329113924,190.1772151898734,162.31645569620252,121.0632911392405
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996290113151549,0.99983280387895,0.9910266159695817,0.9638318670576735,0.9175058094500387
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997995657257391,0.9932998324958124,0.9626636946224575,0.9147456535737283
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996288736314716,0.9986628781547718,0.9933151017927682,0.9658012283640425,0.9159337816864976
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998141263940521,0.9983283182881979,0.9920864404200274,0.963382250174703,0.9132177961717538
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988306047444037,0.9901110603986003,0.9574853638137719,0.9139175257731958
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993315508021391,0.9884463362724232,0.9686932215234102,0.9086928525434642
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991633199464525,0.9905789393709162,0.9557756696428571,0.9131555211957222
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996288047512992,0.9986624310316,0.9925475285171103,0.9671282696880683,0.9129481557905597
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998329993319973,0.9927029492246884,0.9634792305547811,0.9110366168127901
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994432071269488,0.9989966555183947,0.9857099422316814,0.9574497767857143,0.9137508069722402
pct_interview_given_nosignal,0.41186616074508453,0.3865630336218572,0.35149944028751545,0.3284778750229512,0.3060530200911483,0.28643077980075576,0.2642095914742451,0.22368619183857852,0.18818398096748612,0.1431451612903226,0.09828988875975428,0.05723875982687042,0.025007158537749357,0.005880532342927886
pct_interview_given_nosignal,0.40415209297077737,0.38436768149882905,0.3646476376749587,0.33638357881541836,0.3074938733393525,0.2841079460269865,0.25149700598802394,0.2132960011486826,0.18628912071535023,0.14155906264945003,0.1030507886982146,0.05904568901989683,0.022992667692586222,0.006167846309403438
pct_interview_given_nosignal,0.4072537092831562,0.3832681417479129,0.36144432327638437,0.33942575259296737,0.3136635747648181,0.28186059089987153,0.24839966601725577,0.21857762741781275,0.18331402085747392,0.13972322692247208,0.10210390725633318,0.05472506337966605,0.02310013200075429,0.008301275561854626
pct_interview_given_nosignal,0.4050432521060666,0.3947210197210197,0.3578669545918061,0.3391897870188965,0.3110038484117148,0.2795172644988267,0.25128457802491727,0.2184651573066745,0.18797528517110265,0.14925997156952922,0.10541209762999647,0.05905511811023622,0.025995203836930457,0.010606528678817836
pct_interview_given_nosignal,0.4080191365759198,0.37926054303870593,0.3631383529125327,0.33880436841108513,0.31486495410420656,0.27916164456943887,0.2574828705373242,0.22047477744807123,0.18149820185171014,0.14740605254406386,0.10268630849220103,0.05890275657717518,0.02945875773916517,0.007092897251502315
