Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,1235.0,876.0,867.0,867.0,863.0,863.0,863.0,863.0
unmatched_applicants,1229.0,886.0,867.0,866.0,863.0,863.0,863.0,863.0
unmatched_applicants,1273.0,879.0,873.0,869.0,863.0,863.0,863.0,863.0
unmatched_applicants,1259.0,889.0,872.0,867.0,863.0,863.0,863.0,863.0
unmatched_applicants,1248.0,888.0,873.0,867.0,863.0,863.0,863.0,863.0
unmatched_applicants,1262.0,883.0,881.0,869.0,863.0,863.0,863.0,863.0
unmatched_applicants,1278.0,896.0,878.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1252.0,886.0,874.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1251.0,893.0,882.0,867.0,863.0,863.0,863.0,863.0
unmatched_applicants,1252.0,877.0,876.0,863.0,863.0,863.0,863.0,863.0
unfilled_spots,372.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0
unfilled_spots,366.0,23.0,4.0,3.0,0.0,0.0,0.0,0.0
unfilled_spots,410.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0
unfilled_spots,396.0,26.0,9.0,4.0,0.0,0.0,0.0,0.0
unfilled_spots,385.0,25.0,10.0,4.0,0.0,0.0,0.0,0.0
unfilled_spots,399.0,20.0,18.0,6.0,0.0,0.0,0.0,0.0
unfilled_spots,415.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,389.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,388.0,30.0,19.0,4.0,0.0,0.0,0.0,0.0
unfilled_spots,389.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,471.728,475.384,468.536,471.4,468.54,473.136,470.536,468.212
reviews_per_program,469.056,480.3,470.724,474.628,471.176,474.096,468.224,471.156
reviews_per_program,476.224,469.28,472.056,467.972,464.636,472.216,470.28,469.948
reviews_per_program,470.664,470.36,472.024,468.308,472.416,472.364,472.968,475.152
reviews_per_program,466.84,471.984,471.98,468.956,467.616,467.692,477.036,472.452
reviews_per_program,470.764,476.564,471.184,473.012,472.284,470.944,468.904,470.356
reviews_per_program,477.112,467.156,470.82,471.264,469.956,466.216,471.4,469.072
reviews_per_program,472.828,473.68,472.336,472.448,472.68,468.728,467.824,470.844
reviews_per_program,470.032,474.1,474.952,474.4,468.868,470.28,474.8,467.428
