Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,1423.0,1267.0,1258.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1412.0,1260.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1427.0,1262.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1412.0,1260.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1424.0,1261.0,1263.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1427.0,1260.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1420.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1442.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1420.0,1258.0,1260.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1415.0,1260.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unfilled_spots,165.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,154.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,169.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,154.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,166.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,169.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,162.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,162.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,157.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,242.2128712871287,239.15841584158414,238.33415841584159,237.66831683168317,238.82920792079207,236.85643564356437,239.17079207920793,232.54207920792078,194.6509900990099
reviews_per_program,238.44554455445544,238.96534653465346,238.9480198019802,240.05940594059405,238.51980198019803,239.73267326732673,238.32673267326732,232.67079207920793,193.36633663366337
reviews_per_program,241.21039603960395,238.29207920792078,241.2648514851485,235.31435643564356,238.27475247524754,239.8589108910891,238.08663366336634,226.37623762376236,190.58663366336634
reviews_per_program,239.51980198019803,239.61633663366337,239.53960396039605,237.2029702970297,238.07178217821783,241.56683168316832,239.78217821782178,234.53217821782178,191.25742574257427
reviews_per_program,237.13861386138615,240.21534653465346,236.03960396039605,239.6089108910891,239.45049504950495,240.9009900990099,238.07920792079207,229.5742574257426,193.8118811881188
reviews_per_program,241.47029702970298,236.42821782178217,240.69306930693068,238.72524752475246,237.51237623762376,238.56683168316832,238.18069306930693,234.38366336633663,194.88366336633663
reviews_per_program,239.10148514851485,236.8861386138614,239.04455445544554,239.90346534653466,242.44554455445544,237.34405940594058,236.98267326732673,230.62623762376236,197.01732673267327
reviews_per_program,239.27722772277227,240.04455445544554,241.1039603960396,237.97277227722773,238.84158415841586,241.88861386138615,237.92326732673268,231.40594059405942,190.36138613861385
reviews_per_program,239.3910891089109,240.07673267326732,238.75247524752476,240.70792079207922,243.7128712871287,239.4480198019802,240.17079207920793,227.78465346534654,186.73267326732673
reviews_per_program,238.34158415841586,238.45544554455446,241.14356435643563,240.38861386138615,239.26237623762376,240.0049504950495,239.6881188118812,233.41831683168317,192.44554455445544
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986488253497798,0.9825698920630077
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999491559894245,0.997951266291792,0.9845449341728678
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9997966136167183,0.9961204829780742,0.9822661225735098
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9997966239576977,0.997908040967531,0.9783686860979703
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972977684797768,0.9827211351413205
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9981696156192801,0.9828303254607196
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9998474679682733,0.9971672622679334,0.9824936115031084
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9993898718730934,0.99860529986053,0.9810428348018462
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.99954240390482,0.9974717754239135,0.9811975591151793
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9998983119788489,0.9980386174432289,0.9805873379099924
pct_interview_given_nosignal,0.2890019825454248,0.26785369929935077,0.2421013919381262,0.21403044648658684,0.18192503748125938,0.14993694829760404,0.11164117189525538,0.07278051955095179,0.03529576675077096
pct_interview_given_nosignal,0.2935680770668106,0.2680777148739063,0.2414341124040054,0.21165806081468733,0.18219819819819819,0.1477716189008476,0.1121498977851274,0.07322312251889716,0.035076801222030496
pct_interview_given_nosignal,0.2902030805857423,0.268861837577426,0.23894846834955727,0.2164185233418981,0.18241512429195078,0.1476780147305404,0.11180454639817314,0.0734257693608387,0.03623937514357914
pct_interview_given_nosignal,0.29225141061943244,0.2673238743892138,0.24079451994058834,0.21449834876040746,0.18259519194886178,0.1464231617058483,0.11106670963583629,0.07163102636096289,0.03713411970292704
pct_interview_given_nosignal,0.29518600475971774,0.2666339621836641,0.24462862033241745,0.21210100266764786,0.1813789969626671,0.1469098277608916,0.112319691159976,0.07364256480218281,0.035655575080777734
pct_interview_given_nosignal,0.2898907271869939,0.27105671136937737,0.2395571434872745,0.2129752571844223,0.1830933211013604,0.1486417221937468,0.1125029389482484,0.0721252532299395,0.035910657816016635
pct_interview_given_nosignal,0.2927627151981946,0.27051415216826796,0.2413295118754027,0.2118111773284187,0.1787920222547032,0.14956539240474484,0.11267918802971644,0.07292004321988114,0.035355023359569006
pct_interview_given_nosignal,0.29254768899739314,0.26683030949839914,0.23911942762795818,0.21372542203992723,0.18191412808827057,0.14618912372591691,0.1119723704540438,0.07320332742397381,0.03695310131789772
pct_interview_given_nosignal,0.2924085447815208,0.26679329442019784,0.24164627363737487,0.2110236580789823,0.1777194544687632,0.14798312320310653,0.11115838877714168,0.0743224633689545,0.03669316009600874
pct_interview_given_nosignal,0.29369612628518016,0.2686711513249801,0.23907732265093654,0.21133554071239533,0.18154398563734292,0.14756987539095467,0.11107958941558777,0.07243314536425179,0.037074451964844934
pct_interview_given_application,0.2890019825454248,0.2926930242185883,0.29370527693250387,0.2945281093128372,0.2930964793184574,0.2955376737381127,0.2921246178001818,0.2924539033495693,0.2898758699863672
pct_interview_given_application,0.2935680770668106,0.2929295021855773,0.29295074325374215,0.2915944898127526,0.2934766816795002,0.29199190517490603,0.2931572454829113,0.29306610568204194,0.29182618386700654
pct_interview_given_application,0.2902030805857423,0.2937571413732212,0.2901375793825856,0.29747441278256387,0.29377850264379873,0.29183822998255987,0.29233297842648776,0.2919497037144096,0.29498586612982297
pct_interview_given_application,0.29225141061943244,0.2921336707814679,0.29222725112116893,0.29510591672753833,0.2940289662199395,0.28977488139518204,0.2908178480713265,0.2882949008094277,0.29103333299029543
pct_interview_given_application,0.29518600475971774,0.2914051954207755,0.29656040268456374,0.2921427243238776,0.2923360003307904,0.2905758086391846,0.2935376056133358,0.2938364988986326,0.2922061148365898
pct_interview_given_application,0.2898907271869939,0.29607295036485654,0.29082682023858497,0.2932241173725958,0.2947214840289719,0.29341882736223945,0.2938945180566381,0.29010186391473386,0.29332752486749436
pct_interview_given_application,0.2927627151981946,0.2955006164970429,0.2928324393729161,0.2917840302927126,0.2887246293951893,0.2949304910988977,0.2942033207107486,0.29158847668735693,0.2900631820792648
pct_interview_given_application,0.29254768899739314,0.2916125306770608,0.2903311910970577,0.29415129861349476,0.29308129171330266,0.28938939655966356,0.29249020033717044,0.2937449363275651,0.2961442603723794
pct_interview_given_application,0.2924085447815208,0.2915734449588106,0.29319067761466366,0.29080887645764353,0.2872232378630916,0.2923390222975697,0.2908746811486876,0.29594901472419605,0.29520757434992745
pct_interview_given_application,0.29369612628518016,0.2935558877262913,0.29028350885836873,0.29119515635779525,0.29256584800645546,0.29166065056413853,0.29089861751152074,0.29080887645764353,0.29608534963826916
pct_of_app_match_via_signal_given_matched,0.0,0.9721531576330183,0.998019801980198,0.9995047052996533,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9732408325074331,0.9945463559742191,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.972718253968254,0.9980188211986132,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9638255698711595,0.9990094105993066,0.999009900990099,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9742191373326723,0.9970223325062034,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9727452923686819,0.9980188211986132,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9672943508424182,0.999009900990099,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9683011391778108,0.9975247524752475,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9737623762376237,0.9950445986124876,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9742319127849356,0.9960376423972264,1.0,1.0,1.0,1.0,1.0,1.0
