Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,2864.0,2441.0,2436.0,2439.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2442.0,2448.0,2464.0,2496.0,2501.0,2528.0,2573.0,2577.0,2605.0,2628.0,2640.0,2677.0,2657.0,2715.0,2715.0
unmatched_applicants,2830.0,2452.0,2441.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2437.0,2443.0,2457.0,2506.0,2502.0,2538.0,2563.0,2609.0,2605.0,2639.0,2651.0,2678.0,2692.0,2709.0,2726.0
unmatched_applicants,2846.0,2454.0,2439.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2438.0,2435.0,2454.0,2478.0,2495.0,2496.0,2513.0,2562.0,2597.0,2621.0,2634.0,2658.0,2681.0,2702.0,2719.0,2715.0
unmatched_applicants,2821.0,2465.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2438.0,2441.0,2442.0,2449.0,2461.0,2490.0,2479.0,2523.0,2552.0,2587.0,2587.0,2638.0,2653.0,2658.0,2683.0,2693.0,2753.0
unmatched_applicants,2848.0,2463.0,2439.0,2437.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2438.0,2442.0,2437.0,2458.0,2458.0,2491.0,2473.0,2539.0,2573.0,2608.0,2602.0,2612.0,2645.0,2667.0,2705.0,2714.0,2729.0
unmatched_applicants,2850.0,2451.0,2442.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2437.0,2439.0,2435.0,2451.0,2485.0,2510.0,2484.0,2528.0,2552.0,2585.0,2620.0,2631.0,2651.0,2671.0,2664.0,2692.0,2726.0
unmatched_applicants,2847.0,2453.0,2443.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2440.0,2435.0,2439.0,2453.0,2457.0,2496.0,2491.0,2534.0,2560.0,2592.0,2599.0,2634.0,2657.0,2683.0,2686.0,2709.0,2709.0
unmatched_applicants,2840.0,2453.0,2443.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2436.0,2440.0,2444.0,2480.0,2511.0,2497.0,2515.0,2570.0,2601.0,2596.0,2624.0,2650.0,2675.0,2672.0,2675.0,2715.0
unmatched_applicants,2841.0,2462.0,2442.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2438.0,2442.0,2444.0,2447.0,2478.0,2497.0,2488.0,2519.0,2549.0,2607.0,2601.0,2641.0,2656.0,2692.0,2670.0,2701.0,2703.0
unmatched_applicants,2832.0,2453.0,2441.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2439.0,2439.0,2435.0,2453.0,2484.0,2506.0,2496.0,2521.0,2555.0,2582.0,2588.0,2621.0,2665.0,2674.0,2683.0,2703.0,2703.0
unfilled_spots,429.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,29.0,61.0,66.0,93.0,138.0,142.0,170.0,193.0,205.0,242.0,222.0,280.0,280.0
unfilled_spots,395.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,22.0,71.0,67.0,103.0,128.0,174.0,170.0,204.0,216.0,243.0,257.0,274.0,291.0
unfilled_spots,411.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,43.0,60.0,61.0,78.0,127.0,162.0,186.0,199.0,223.0,246.0,267.0,284.0,280.0
unfilled_spots,386.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,14.0,26.0,55.0,44.0,88.0,117.0,152.0,152.0,203.0,218.0,223.0,248.0,258.0,318.0
unfilled_spots,413.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,23.0,23.0,56.0,38.0,104.0,138.0,173.0,167.0,177.0,210.0,232.0,270.0,279.0,294.0
unfilled_spots,415.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,16.0,50.0,75.0,49.0,93.0,117.0,150.0,185.0,196.0,216.0,236.0,229.0,257.0,291.0
unfilled_spots,412.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,18.0,22.0,61.0,56.0,99.0,125.0,157.0,164.0,199.0,222.0,248.0,251.0,274.0,274.0
unfilled_spots,405.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,45.0,76.0,62.0,80.0,135.0,166.0,161.0,189.0,215.0,240.0,237.0,240.0,280.0
unfilled_spots,406.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0,12.0,43.0,62.0,53.0,84.0,114.0,172.0,166.0,206.0,221.0,257.0,235.0,266.0,268.0
unfilled_spots,397.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,18.0,49.0,71.0,61.0,86.0,120.0,147.0,153.0,186.0,230.0,239.0,248.0,268.0,268.0
reviews_per_program,267.32313341493267,266.6217870257038,266.2141982864137,264.70746634026926,261.9596083231334,263.468788249694,264.55569155446756,264.09179926560586,249.40514075887393,196.6940024479804,134.38800489596082,108.94369645042839,108.2313341493268,116.1921664626683,124.83476132190943,133.25214198286415,141.80416156670748,149.85556915544674,157.7123623011016,165.51774785801715,173.1028151774786,180.35862913096696,186.76621787025704,193.76009791921663,199.7233782129743,205.17870257037944,210.78212974296207,215.62545899632804,221.4283965728274,225.55569155446756,229.20195838433293
