Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,4924.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4669.0,4684.0
unmatched_applicants,4936.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4650.0,4652.0,4655.0,4668.0,4681.0
unmatched_applicants,4922.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4654.0,4667.0,4680.0
unmatched_applicants,4928.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4658.0,4661.0,4678.0
unmatched_applicants,4909.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4653.0,4667.0,4682.0
unmatched_applicants,4922.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4648.0,4654.0,4668.0,4683.0
unmatched_applicants,4920.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4650.0,4655.0,4671.0,4672.0
unmatched_applicants,4920.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4657.0,4663.0,4691.0
unmatched_applicants,4918.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4655.0,4665.0,4676.0
unmatched_applicants,4914.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4649.0,4656.0,4657.0,4684.0
unfilled_spots,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,36.0
unfilled_spots,288.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,20.0,33.0
unfilled_spots,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,32.0
unfilled_spots,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,30.0
unfilled_spots,261.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,19.0,34.0
unfilled_spots,274.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,20.0,35.0
unfilled_spots,272.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,23.0,24.0
unfilled_spots,272.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,15.0,43.0
unfilled_spots,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,28.0
unfilled_spots,266.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,9.0,36.0
reviews_per_program,533.9088145896657,531.9817629179331,160.09726443768997,54.38297872340426,72.51063829787235,90.63829787234043,108.75987841945289,126.87234042553192,144.98784194528875,163.06686930091186,181.08206686930092,198.95744680851064
reviews_per_program,538.1276595744681,533.6990881458967,144.83282674772036,54.38297872340426,72.51063829787235,90.63829787234043,108.75987841945289,126.88145896656535,144.9452887537994,163.04255319148936,181.0243161094225,199.0790273556231
reviews_per_program,530.3343465045592,531.0607902735562,134.75683890577508,54.38297872340426,72.51063829787235,90.63829787234043,108.7629179331307,126.87841945288754,144.95136778115503,163.07294832826747,181.10638297872342,199.01215805471125
reviews_per_program,538.8358662613982,531.8419452887538,132.5501519756839,54.38297872340426,72.51063829787235,90.63829787234043,108.7629179331307,126.87841945288754,144.9726443768997,163.04863221884497,181.0516717325228,199.05775075987842
reviews_per_program,538.5896656534954,526.468085106383,145.83282674772036,54.38297872340426,72.51063829787235,90.63829787234043,108.75379939209726,126.88449848024317,144.98784194528875,163.0547112462006,181.03951367781156,198.85714285714286
reviews_per_program,537.2553191489362,528.9908814589666,144.62006079027356,54.38297872340426,72.51063829787235,90.63829787234043,108.75987841945289,126.87537993920972,145.0030395136778,163.04863221884497,181.09726443768997,199.01519756838906
reviews_per_program,534.7021276595744,540.3039513677811,154.58662613981764,54.38297872340426,72.51063829787235,90.63829787234043,108.7629179331307,126.8693009118541,144.98480243161094,163.03647416413375,181.09422492401217,198.99088145896656
reviews_per_program,535.2279635258359,533.5866261398177,156.65045592705167,55.83282674772037,72.51063829787235,90.63829787234043,108.75987841945289,126.8693009118541,144.9939209726444,162.98784194528875,181.08510638297872,198.98176291793314
reviews_per_program,539.1246200607902,532.951367781155,143.07294832826747,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.88449848024317,144.9726443768997,163.04559270516717,181.05775075987842,199.07294832826747
reviews_per_program,533.1337386018237,532.3313069908814,146.6018237082067,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.88753799392097,144.9787234042553,163.0303951367781,181.10638297872342,199.08206686930092
pct_interview_given_signal,0.0,1.0,0.8575620389000671,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942261472248617,0.25222203588797587,0.22070816125448103,0.1962385132994091,0.17671545588827717,0.1608384130039568
pct_interview_given_signal,0.0,1.0,0.8601609657947686,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942261472248617,0.25220390954388655,0.22077295699037475,0.1962677802427248,0.17677183202646204,0.16074018657343084
pct_interview_given_signal,0.0,1.0,0.8620053655264923,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.29421792471285246,0.2522099513690918,0.22076369812745078,0.19623119792734525,0.17669172932330826,0.16079419625811378
pct_interview_given_signal,0.0,0.999664654594232,0.8630952380952381,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.29421792471285246,0.2522099513690918,0.22073129822207313,0.1962604626885148,0.17674512305677736,0.16075736753702854
pct_interview_given_signal,0.0,0.999832327297116,0.8630952380952381,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.294242593627725,0.2521978680081447,0.22070816125448103,0.1962531456799329,0.17675699271347503,0.16091954022988506
pct_interview_given_signal,0.0,0.999664654594232,0.8589872568745808,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942261472248617,0.2522159934837813,0.22068502913679622,0.1962604626885148,0.1767006260385022,0.16079174048506323
pct_interview_given_signal,0.0,1.0,0.8589872568745808,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.29421792471285246,0.2522280785816962,0.22071278825995808,0.19627509834262383,0.17670359180933198,0.16081138877008616
pct_interview_given_signal,0.0,1.0,0.8609993293091884,0.5882517326179298,0.4413145539906103,0.3530516431924883,0.2942261472248617,0.2522280785816962,0.22069890782550364,0.19633366279395037,0.17671248971918693,0.1608187581150233
pct_interview_given_signal,0.0,1.0,0.8631790744466801,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.2521978680081447,0.22073129822207313,0.19626412139741248,0.17673918882621542,0.1607450950454233
pct_interview_given_signal,0.0,1.0,0.8605801475519785,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25219182676184543,0.2207220428529498,0.19628241698827303,0.17669172932330826,0.1607377324498458
