Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,1247.0,721.0,716.0,698.0,685.0,685.0,685.0,685.0,685.0,687.0,690.0,727.0,716.0,771.0,828.0,846.0,883.0,918.0,950.0,991.0,1012.0,1030.0,1059.0,1057.0,1087.0
unmatched_applicants,1217.0,724.0,706.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0,729.0,723.0,773.0,808.0,842.0,883.0,916.0,968.0,979.0,1020.0,1035.0,1052.0,1076.0,1099.0
unmatched_applicants,1231.0,727.0,714.0,697.0,685.0,685.0,685.0,685.0,685.0,685.0,702.0,718.0,726.0,758.0,823.0,874.0,874.0,918.0,965.0,985.0,1017.0,1032.0,1048.0,1053.0,1101.0
unmatched_applicants,1250.0,721.0,713.0,702.0,685.0,685.0,685.0,685.0,685.0,685.0,704.0,704.0,733.0,756.0,811.0,881.0,907.0,923.0,953.0,982.0,1012.0,1018.0,1051.0,1061.0,1093.0
unmatched_applicants,1234.0,717.0,712.0,701.0,685.0,685.0,685.0,685.0,685.0,686.0,695.0,717.0,730.0,777.0,805.0,862.0,898.0,919.0,947.0,967.0,1030.0,1039.0,1061.0,1051.0,1099.0
unmatched_applicants,1238.0,725.0,700.0,702.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,718.0,707.0,788.0,809.0,855.0,892.0,935.0,953.0,977.0,1004.0,1034.0,1042.0,1060.0,1098.0
unmatched_applicants,1238.0,717.0,711.0,711.0,685.0,685.0,685.0,685.0,685.0,685.0,691.0,729.0,760.0,776.0,845.0,861.0,880.0,938.0,973.0,998.0,1000.0,1024.0,1042.0,1063.0,1085.0
unmatched_applicants,1256.0,710.0,717.0,701.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,711.0,726.0,790.0,800.0,864.0,886.0,928.0,949.0,981.0,1004.0,1048.0,1044.0,1070.0,1085.0
unmatched_applicants,1237.0,720.0,713.0,699.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,738.0,716.0,771.0,802.0,863.0,892.0,912.0,947.0,972.0,996.0,1025.0,1037.0,1077.0,1071.0
unmatched_applicants,1223.0,724.0,703.0,707.0,685.0,685.0,685.0,685.0,685.0,687.0,690.0,731.0,739.0,777.0,818.0,859.0,883.0,936.0,966.0,987.0,997.0,1015.0,1037.0,1061.0,1100.0
unfilled_spots,562.0,36.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,42.0,31.0,86.0,143.0,161.0,198.0,233.0,265.0,306.0,327.0,345.0,374.0,372.0,402.0
unfilled_spots,532.0,39.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,38.0,88.0,123.0,157.0,198.0,231.0,283.0,294.0,335.0,350.0,367.0,391.0,414.0
unfilled_spots,546.0,42.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,41.0,73.0,138.0,189.0,189.0,233.0,280.0,300.0,332.0,347.0,363.0,368.0,416.0
unfilled_spots,565.0,36.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,48.0,71.0,126.0,196.0,222.0,238.0,268.0,297.0,327.0,333.0,366.0,376.0,408.0
unfilled_spots,549.0,32.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,32.0,45.0,92.0,120.0,177.0,213.0,234.0,262.0,282.0,345.0,354.0,376.0,366.0,414.0
unfilled_spots,553.0,40.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,22.0,103.0,124.0,170.0,207.0,250.0,268.0,292.0,319.0,349.0,357.0,375.0,413.0
unfilled_spots,553.0,32.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,75.0,91.0,160.0,176.0,195.0,253.0,288.0,313.0,315.0,339.0,357.0,378.0,400.0
unfilled_spots,571.0,25.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,105.0,115.0,179.0,201.0,243.0,264.0,296.0,319.0,363.0,359.0,385.0,400.0
unfilled_spots,552.0,35.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,86.0,117.0,178.0,207.0,227.0,262.0,287.0,311.0,340.0,352.0,392.0,386.0
unfilled_spots,538.0,39.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,46.0,54.0,92.0,133.0,174.0,198.0,251.0,281.0,302.0,312.0,330.0,352.0,376.0,415.0
reviews_per_program,379.28767123287673,380.1164383561644,384.9109589041096,380.93150684931504,378.7260273972603,378.66438356164383,368.06849315068496,281.44520547945206,169.51712328767124,122.08219178082192,128.32534246575344,141.12328767123287,153.61986301369862,166.33561643835617,178.8013698630137,190.95890410958904,202.68493150684932,214.73972602739727,225.77739726027397,236.99657534246575,247.24657534246575,257.541095890411,267.60616438356163,276.5308219178082,286.2945205479452
reviews_per_program,378.6335616438356,382.9417808219178,379.18835616438355,379.70205479452056,378.40410958904107,376.83561643835617,372.3082191780822,275.3972602739726,168.73287671232876,125.75,129.31849315068493,141.00342465753425,153.76712328767124,166.3082191780822,178.67808219178082,190.95890410958904,202.71917808219177,214.3595890410959,225.8458904109589,236.78082191780823,247.94520547945206,258.17808219178085,267.2328767123288,276.4486301369863,285.81849315068496
