Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,97.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0
unmatched_applicants,102.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0
unmatched_applicants,99.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0
unmatched_applicants,100.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,76.0,77.0,79.0
unmatched_applicants,103.0,76.0,77.0,76.0,76.0,76.0,77.0,77.0,76.0,77.0,78.0
unmatched_applicants,100.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,77.0,78.0
unmatched_applicants,102.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0
unmatched_applicants,99.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,79.0
unmatched_applicants,101.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,78.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
unfilled_spots,27.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
reviews_per_program,89.1,91.85,83.075,43.175,33.45,26.675,24.2,22.75,26.0,31.475,32.475
reviews_per_program,97.275,92.275,81.9,58.3,38.9,25.15,23.475,22.75,26.0,29.25,32.325
reviews_per_program,89.175,92.45,81.925,45.65,36.675,25.825,23.45,24.225,26.0,29.225,32.5
reviews_per_program,92.825,91.075,79.775,53.425,33.925,27.475,23.6,22.75,25.975,29.25,32.4
reviews_per_program,92.6,94.2,76.3,42.125,37.075,28.275,23.325,24.875,26.0,29.25,32.5
reviews_per_program,92.875,87.1,76.45,49.35,43.175,30.225,22.925,22.75,26.0,29.25,32.5
reviews_per_program,92.725,93.2,82.925,53.125,40.225,30.525,23.55,22.75,26.0,29.25,32.5
reviews_per_program,88.9,93.1,76.025,46.875,33.375,33.7,21.125,22.75,26.0,29.225,32.5
reviews_per_program,91.55,86.8,75.6,50.0,35.475,31.4,19.5,22.75,26.0,29.175,32.425
reviews_per_program,94.125,92.075,72.3,49.775,38.525,22.475,23.65,22.75,25.975,29.225,32.375
pct_interview_given_signal,0.0,1.0,0.9807692307692307,0.8641025641025641,0.775,0.6353846153846154,0.5448717948717948,0.4747252747252747,0.4153846153846154,0.3690068493150685,0.3325635103926097
