Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,1544.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1334.0,1348.0,1341.0,1371.0,1370.0,1403.0,1400.0,1409.0,1418.0,1426.0,1443.0
unmatched_applicants,1521.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1337.0,1334.0,1337.0,1368.0,1367.0,1399.0,1401.0,1408.0,1420.0,1445.0,1432.0
unmatched_applicants,1524.0,1318.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1316.0,1319.0,1330.0,1355.0,1352.0,1363.0,1395.0,1405.0,1399.0,1401.0,1426.0,1444.0,1427.0
unmatched_applicants,1525.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1317.0,1333.0,1347.0,1344.0,1373.0,1373.0,1399.0,1411.0,1403.0,1431.0,1429.0,1439.0
unmatched_applicants,1527.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1324.0,1336.0,1345.0,1345.0,1351.0,1384.0,1400.0,1412.0,1418.0,1425.0,1436.0,1440.0
unmatched_applicants,1549.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1320.0,1349.0,1343.0,1361.0,1386.0,1417.0,1391.0,1413.0,1430.0,1442.0,1445.0
unmatched_applicants,1534.0,1321.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1328.0,1343.0,1347.0,1363.0,1393.0,1405.0,1391.0,1406.0,1422.0,1443.0,1438.0
unmatched_applicants,1531.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1317.0,1342.0,1339.0,1358.0,1384.0,1399.0,1398.0,1408.0,1413.0,1445.0,1433.0
unmatched_applicants,1521.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1331.0,1334.0,1341.0,1372.0,1381.0,1401.0,1401.0,1414.0,1412.0,1434.0,1436.0
unmatched_applicants,1516.0,1322.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1326.0,1345.0,1352.0,1366.0,1376.0,1404.0,1398.0,1415.0,1437.0,1440.0,1442.0
unfilled_spots,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,32.0,25.0,55.0,54.0,87.0,84.0,93.0,102.0,110.0,127.0
unfilled_spots,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,21.0,52.0,51.0,83.0,85.0,92.0,104.0,129.0,116.0
unfilled_spots,208.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,14.0,39.0,36.0,47.0,79.0,89.0,83.0,85.0,110.0,128.0,111.0
unfilled_spots,209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,17.0,31.0,28.0,57.0,57.0,83.0,95.0,87.0,115.0,113.0,123.0
unfilled_spots,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,29.0,29.0,35.0,68.0,84.0,96.0,102.0,109.0,120.0,124.0
unfilled_spots,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,27.0,45.0,70.0,101.0,75.0,97.0,114.0,126.0,129.0
unfilled_spots,218.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,27.0,31.0,47.0,77.0,89.0,75.0,90.0,106.0,127.0,122.0
unfilled_spots,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,23.0,42.0,68.0,83.0,82.0,92.0,97.0,129.0,117.0
unfilled_spots,205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,25.0,56.0,65.0,85.0,85.0,98.0,96.0,118.0,120.0
unfilled_spots,200.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,36.0,50.0,60.0,88.0,82.0,99.0,121.0,124.0,126.0
reviews_per_program,473.30687830687833,467.29100529100526,472.7037037037037,469.3174603174603,466.07936507936506,464.9470899470899,322.1904761904762,147.33333333333334,127.65079365079364,143.62962962962962,159.43915343915344,175.27513227513228,190.8941798941799,206.33333333333334,222.0899470899471,236.7724867724868,251.67195767195767,267.031746031746,281.02645502645504,294.3121693121693,307.8888888888889,320.5291005291005,332.9153439153439,344.35978835978835,355.27513227513225
reviews_per_program,467.2645502645503,469.968253968254,469.037037037037,473.2275132275132,467.18518518518516,462.9153439153439,316.1058201058201,137.28571428571428,129.46560846560845,143.5978835978836,159.42857142857142,175.20634920634922,190.91534391534393,206.6031746031746,221.8783068783069,236.7883597883598,251.82539682539684,266.16931216931215,280.9259259259259,294.32275132275134,307.3333333333333,320.1587301587302,331.94179894179894,344.8888888888889,355.005291005291
reviews_per_program,471.26984126984127,474.35449735449737,472.02645502645504,475.5079365079365,462.7936507936508,460.5608465608466,341.06349206349205,155.92592592592592,127.66666666666667,143.5873015873016,159.46560846560845,175.34391534391534,191.02116402116403,206.6031746031746,222.04232804232805,236.97354497354496,252.1058201058201,267.1798941798942,281.29100529100526,295.0,307.58730158730157,320.3968253968254,331.30687830687833,343.95767195767195,353.67724867724866
reviews_per_program,465.8095238095238,473.83597883597884,470.0687830687831,467.1587301587302,466.5291005291005,453.84656084656086,329.2433862433862,147.9100529100529,129.56613756613757,143.62433862433863,159.4814814814815,175.2962962962963,190.93121693121694,206.46560846560845,221.6137566137566,236.83597883597884,251.83597883597884,266.30687830687833,281.0740740740741,294.44444444444446,307.978835978836,319.7037037037037,331.92063492063494,342.1746031746032,355.1587301587302
