Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,1069.0,836.0,844.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1074.0,849.0,838.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1084.0,851.0,844.0,836.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1104.0,848.0,838.0,837.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1070.0,847.0,840.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1068.0,851.0,843.0,836.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1066.0,851.0,838.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1075.0,846.0,848.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1066.0,855.0,837.0,836.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,1083.0,840.0,840.0,837.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unfilled_spots,236.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,241.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,251.0,18.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,271.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,237.0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,235.0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,233.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,242.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,233.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,250.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,376.472602739726,381.59589041095893,377.94520547945206,374.7191780821918,378.5582191780822,379.81849315068496,379.3253424657534,376.4178082191781,381.3835616438356,378.6746575342466,374.6232876712329,332.2054794520548,230.25342465753425,178.21575342465752
reviews_per_program,383.11301369863014,383.81849315068496,377.29794520547944,380.4006849315069,375.8493150684931,378.0924657534247,380.3013698630137,376.27054794520546,380.94520547945206,381.9691780821918,375.88698630136986,327.86301369863014,234.46575342465752,182.89383561643837
reviews_per_program,376.2328767123288,378.74657534246575,376.31164383561645,381.14383561643837,376.263698630137,379.3664383561644,377.93150684931504,377.958904109589,376.77054794520546,380.9349315068493,368.48972602739724,328.4828767123288,231.77397260273972,186.73287671232876
reviews_per_program,381.44520547945206,380.9760273972603,376.80479452054794,378.32876712328766,379.6404109589041,379.7808219178082,381.73972602739724,381.64383561643837,379.56849315068496,376.8972602739726,377.9486301369863,325.17808219178085,241.7705479452055,181.68150684931507
reviews_per_program,377.24657534246575,376.32876712328766,378.6917808219178,376.0239726027397,380.3835616438356,374.5068493150685,376.78767123287673,378.8424657534247,376.1232876712329,383.0993150684931,372.0,326.3424657534247,240.3082191780822,186.42465753424656
reviews_per_program,378.6404109589041,376.458904109589,377.32191780821915,378.66438356164383,379.3904109589041,377.4486301369863,377.19520547945206,376.07876712328766,381.49657534246575,378.46232876712327,370.59589041095893,319.2054794520548,242.09246575342465,186.23972602739727
reviews_per_program,380.03767123287673,378.1917808219178,376.5890410958904,380.4828767123288,380.07876712328766,378.3424657534247,375.92123287671234,375.791095890411,380.5821917808219,377.64383561643837,372.7671232876712,325.1095890410959,242.513698630137,179.01027397260273
reviews_per_program,373.8972602739726,378.1267123287671,379.8972602739726,379.72945205479454,379.8150684931507,381.04794520547944,379.4075342465753,375.5924657534247,379.07876712328766,379.2671232876712,367.0890410958904,324.4075342465753,232.31164383561645,187.4041095890411
reviews_per_program,381.6986301369863,379.68835616438355,379.8972602739726,377.7328767123288,375.4178082191781,378.3732876712329,381.9006849315069,380.0445205479452,384.06849315068496,377.82191780821915,375.26027397260276,320.83561643835617,233.93493150684932,190.41438356164383
reviews_per_program,379.3493150684931,376.7739726027397,382.72945205479454,378.78767123287673,377.7842465753425,378.2191780821918,377.05479452054794,381.3150684931507,382.32876712328766,382.44520547945206,372.81849315068496,325.3527397260274,236.5958904109589,184.07876712328766
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994667093299203,0.9896124068635779,0.9587040381742369,0.8997011849562081
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996263577891057,0.9900220922046078,0.9564480520928573,0.8989717912262265
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985596158975727,0.989057116513806,0.9558823529411765,0.8995405566887117
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996000319974402,0.9905122418771687,0.954069586136232,0.9006058857472591
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994127695921418,0.9888775559764923,0.9551347738917354,0.9006020370294009
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987190777359699,0.9910430371143529,0.9549039704113007,0.898632225106085
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992797887380298,0.9883006869098765,0.9558843188806203,0.8991193778033826
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984795540025074,0.9876000970638195,0.9549986646488027,0.899612706522187
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988794920363898,0.9904355003155799,0.9550984936268829,0.8990260876726995
