Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,2287.0,1991.0,1985.0,1987.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2255.0,1992.0,1980.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2280.0,1989.0,1987.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2267.0,1984.0,1982.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2259.0,1989.0,1984.0,1987.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2295.0,1986.0,1983.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2249.0,1990.0,1982.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2277.0,1994.0,1987.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2301.0,1999.0,1988.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unmatched_applicants,2251.0,1980.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0
unfilled_spots,307.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,275.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,300.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,287.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,279.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,315.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,269.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,297.0,14.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,321.0,19.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,271.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,265.0746634026928,263.9388004895961,261.97919216646267,266.6597307221542,263.8249694002448,264.2717258261934,265.34638922888615,263.96695226438186,265.98408812729497,264.82741738066096,257.4051407588739,234.87882496940026,204.03549571603426,169.19339045287637,148.02692778457774,139.34026927784578
reviews_per_program,265.36842105263156,265.22154222766216,268.0061199510404,266.7735618115055,263.95838433292533,264.2203182374541,265.67074663402695,264.48470012239903,264.21787025703793,262.69400244798044,255.06364749082007,239.69645042839656,203.5422276621787,167.49938800489596,145.72582619339045,140.91799265605874
reviews_per_program,266.04283965728274,265.3733170134639,265.0269277845777,264.35862913096696,265.58629130966955,264.24602203182377,263.8188494492044,266.2411260709914,265.31211750306,262.6438188494492,256.31823745410037,238.1762545899633,201.24602203182374,170.93635250917993,147.60342717258263,139.85556915544674
reviews_per_program,266.52876376988985,261.9914320685435,266.02937576499386,264.73439412484703,264.79681762545897,264.64137086903304,264.35985312117504,263.30232558139534,263.3488372093023,263.2313341493268,252.94492044063648,238.77723378212974,202.54345165238678,172.51162790697674,149.93390452876378,141.46756425948593
reviews_per_program,264.95348837209303,267.13219094247245,262.50673194614444,263.38678090575274,263.9020807833537,266.2680538555692,264.7845777233782,268.1603427172583,263.78824969400245,263.97062423500614,255.41982864137086,234.86536107711137,202.5985312117503,171.89473684210526,147.44430844553244,141.21787025703793
reviews_per_program,266.11750305997555,265.49326805385556,265.29742962056304,263.67564259485926,265.48837209302326,265.4418604651163,264.10403916768666,265.09179926560586,263.4100367197062,263.4810281517748,258.94492044063645,234.7074663402693,203.50061199510404,170.19951040391678,148.0905752753978,140.95838433292533
reviews_per_program,263.88249694002445,263.29742962056304,263.73072215422275,265.6340269277846,264.21787025703793,263.3329253365973,265.9339045287638,264.21297429620563,264.4112607099143,263.2594859241126,260.10403916768666,231.89106487148103,204.04773561811504,171.67441860465115,148.50795593635252,140.65850673194615
reviews_per_program,267.2093023255814,264.4112607099143,264.39167686658504,264.43574051407586,266.7282741738066,264.0281517747858,265.2937576499388,262.68788249694,264.4455324357405,263.68053855569156,257.843329253366,234.63280293757649,201.4394124847001,172.84088127294982,146.11995104039167,138.88372093023256
reviews_per_program,265.8763769889841,264.71603427172585,264.24357405140756,265.01468788249696,266.7637698898409,262.77723378212977,265.57772337821297,265.84944920440637,266.50061199510407,263.84944920440637,256.74908200734393,237.59730722154222,201.94492044063648,167.00856793145655,146.13831089351285,141.07955936352508
reviews_per_program,265.1578947368421,264.55569155446756,264.3047735618115,265.24602203182377,264.2325581395349,265.22399020807836,263.28396572827415,265.3353733170135,264.4700122399021,263.49326805385556,255.51285189718482,229.91676866585067,202.82007343941248,170.16646266829866,148.3610771113831,139.38800489596082
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999848482552766,0.9982257404121742,0.9889384101602751,0.9664472335482107,0.9306020947925228,0.8836135483554728,0.8348784857812285
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999696909997424,0.9979950626713403,0.990304399642467,0.9660883640342878,0.9330578338147547,0.8847677702808724,0.8345034828796707
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996515045910482,0.9982260067411743,0.9877446111055925,0.9665199945282933,0.931139112478402,0.8840686274509804,0.8336791084509887
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996058934093252,0.9976528384279476,0.9897042933965896,0.9680298160432196,0.9296381783497223,0.8823598519707858,0.8331298704874848
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997120906762839,0.9978161766713073,0.9878804435558978,0.9651629072681704,0.9277927002686048,0.8836698686532053,0.8325388677031388
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998030123950662,0.9976393532100702,0.9881441571178508,0.9664636927567962,0.9293878453969893,0.8837250362930121,0.8338457584963151
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999090798884713,0.9977339740089549,0.9888011521652761,0.9683568824065634,0.9298225276114999,0.884798588650397,0.8332049165290772
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997575463692568,0.998335152838428,0.988728897715988,0.9660684783227939,0.9299011236902578,0.8852364192507917,0.8344013366872923
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997878916429307,0.9977483931714906,0.9892983065997915,0.964932075127644,0.9326843042429224,0.8846907964393553,0.8330795898527065
