Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,139.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,136.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,143.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,144.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,145.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,136.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,138.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,137.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,142.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,142.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,106.02564102564102,108.34615384615384,109.06410256410257,109.6923076923077,106.75641025641026,103.84615384615384,112.07692307692308,102.37179487179488,94.23076923076923,79.78205128205128,59.88461538461539,47.62820512820513,45.782051282051285,47.57692307692308
reviews_per_program,112.03846153846153,109.8076923076923,107.32051282051282,109.11538461538461,108.94871794871794,108.24358974358974,107.85897435897436,104.64102564102564,91.88461538461539,79.8076923076923,59.30769230769231,46.53846153846154,44.47435897435897,48.53846153846154
reviews_per_program,111.96153846153847,110.6923076923077,107.5,109.37179487179488,106.62820512820512,108.51282051282051,107.94871794871794,107.52564102564102,94.6025641025641,73.35897435897436,58.15384615384615,43.17948717948718,44.51282051282051,47.37179487179487
reviews_per_program,106.96153846153847,111.65384615384616,107.52564102564102,108.83333333333333,108.93589743589743,110.25641025641026,107.7948717948718,103.3076923076923,92.85897435897436,78.5,62.55128205128205,47.53846153846154,47.12820512820513,47.41025641025641
reviews_per_program,108.87179487179488,106.2948717948718,109.35897435897436,103.97435897435898,110.1923076923077,105.61538461538461,103.24358974358974,106.6923076923077,88.73076923076923,77.46153846153847,55.743589743589745,49.85897435897436,46.41025641025641,47.34615384615385
reviews_per_program,108.1025641025641,109.37179487179488,108.32051282051282,106.28205128205128,107.01282051282051,108.33333333333333,106.23076923076923,106.52564102564102,95.73076923076923,75.25641025641026,57.85897435897436,48.76923076923077,45.666666666666664,47.51282051282051
reviews_per_program,111.66666666666667,111.92307692307692,105.74358974358974,104.55128205128206,108.25641025641026,107.91025641025641,109.14102564102564,107.58974358974359,90.21794871794872,71.25641025641026,54.256410256410255,46.07692307692308,44.58974358974359,47.30769230769231
reviews_per_program,107.43589743589743,110.6923076923077,108.05128205128206,109.75641025641026,106.16666666666667,112.74358974358974,104.8974358974359,104.6923076923077,96.61538461538461,73.78205128205128,59.44871794871795,45.76923076923077,46.44871794871795,47.37179487179487
reviews_per_program,111.02564102564102,108.98717948717949,108.51282051282051,107.7051282051282,108.7051282051282,109.56410256410257,105.82051282051282,107.64102564102564,88.5,79.97435897435898,60.53846153846154,45.07692307692308,45.73076923076923,47.6025641025641
reviews_per_program,104.21794871794872,109.07692307692308,105.83333333333333,106.23076923076923,107.55128205128206,105.67948717948718,112.12820512820512,105.78205128205128,88.94871794871794,74.71794871794872,53.756410256410255,47.94871794871795,47.717948717948715,47.94871794871795
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996003996003996,0.9916958041958042,0.9491064491064491,0.8944600280504909,0.8401782871696912,0.7736842105263158,0.7146321746160065
