Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,2526.0,2025.0,1990.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1998.0,2012.0,2004.0,2030.0,2047.0,2092.0,2134.0,2152.0,2188.0,2238.0,2267.0,2269.0,2332.0,2302.0,2349.0,2377.0,2381.0,2400.0,2398.0
unmatched_applicants,2528.0,2018.0,1990.0,1987.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1991.0,1997.0,2000.0,2035.0,2042.0,2116.0,2132.0,2154.0,2210.0,2212.0,2253.0,2286.0,2291.0,2312.0,2320.0,2388.0,2407.0,2399.0,2405.0
unmatched_applicants,2544.0,2027.0,1992.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1984.0,2009.0,2002.0,2037.0,2072.0,2111.0,2147.0,2151.0,2196.0,2220.0,2259.0,2285.0,2308.0,2338.0,2363.0,2377.0,2367.0,2384.0,2409.0
unmatched_applicants,2525.0,2018.0,1999.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1980.0,1981.0,1995.0,2007.0,2010.0,2061.0,2073.0,2112.0,2137.0,2157.0,2197.0,2246.0,2267.0,2282.0,2296.0,2324.0,2358.0,2362.0,2370.0,2398.0,2407.0
unmatched_applicants,2510.0,2008.0,2003.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1993.0,2000.0,1994.0,2032.0,2067.0,2096.0,2123.0,2150.0,2224.0,2242.0,2256.0,2277.0,2309.0,2347.0,2348.0,2365.0,2369.0,2393.0,2409.0
unmatched_applicants,2558.0,2007.0,1995.0,1987.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1980.0,1980.0,1980.0,2010.0,1997.0,2038.0,2075.0,2124.0,2136.0,2163.0,2212.0,2243.0,2264.0,2291.0,2296.0,2316.0,2376.0,2353.0,2394.0,2397.0,2420.0
unmatched_applicants,2540.0,2010.0,1990.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1986.0,2004.0,2011.0,2038.0,2056.0,2117.0,2116.0,2156.0,2187.0,2216.0,2266.0,2285.0,2321.0,2347.0,2348.0,2334.0,2377.0,2406.0,2406.0
unmatched_applicants,2549.0,2009.0,2004.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,2019.0,2014.0,2044.0,2073.0,2097.0,2128.0,2163.0,2206.0,2225.0,2242.0,2260.0,2295.0,2328.0,2356.0,2350.0,2364.0,2407.0,2433.0
unmatched_applicants,2550.0,2015.0,1997.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1997.0,1999.0,2018.0,2037.0,2059.0,2111.0,2138.0,2156.0,2202.0,2241.0,2242.0,2308.0,2308.0,2314.0,2386.0,2386.0,2370.0,2414.0,2422.0
unmatched_applicants,2519.0,2009.0,1991.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,2005.0,2018.0,2019.0,2074.0,2120.0,2118.0,2161.0,2194.0,2220.0,2261.0,2259.0,2308.0,2315.0,2340.0,2373.0,2371.0,2410.0,2420.0
unfilled_spots,546.0,45.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,32.0,24.0,50.0,67.0,112.0,154.0,172.0,208.0,258.0,287.0,289.0,352.0,322.0,369.0,397.0,401.0,420.0,418.0
unfilled_spots,548.0,38.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,17.0,20.0,55.0,62.0,136.0,152.0,174.0,230.0,232.0,273.0,306.0,311.0,332.0,340.0,408.0,427.0,419.0,425.0
unfilled_spots,564.0,47.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,29.0,22.0,57.0,92.0,131.0,167.0,171.0,216.0,240.0,279.0,305.0,328.0,358.0,383.0,397.0,387.0,404.0,429.0
unfilled_spots,545.0,38.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,15.0,27.0,30.0,81.0,93.0,132.0,157.0,177.0,217.0,266.0,287.0,302.0,316.0,344.0,378.0,382.0,390.0,418.0,427.0
unfilled_spots,530.0,28.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,14.0,52.0,87.0,116.0,143.0,170.0,244.0,262.0,276.0,297.0,329.0,367.0,368.0,385.0,389.0,413.0,429.0
unfilled_spots,578.0,27.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,17.0,58.0,95.0,144.0,156.0,183.0,232.0,263.0,284.0,311.0,316.0,336.0,396.0,373.0,414.0,417.0,440.0
unfilled_spots,560.0,30.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,31.0,58.0,76.0,137.0,136.0,176.0,207.0,236.0,286.0,305.0,341.0,367.0,368.0,354.0,397.0,426.0,426.0
unfilled_spots,569.0,29.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,34.0,64.0,93.0,117.0,148.0,183.0,226.0,245.0,262.0,280.0,315.0,348.0,376.0,370.0,384.0,427.0,453.0
unfilled_spots,570.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,19.0,38.0,57.0,79.0,131.0,158.0,176.0,222.0,261.0,262.0,328.0,328.0,334.0,406.0,406.0,390.0,434.0,442.0
unfilled_spots,539.0,29.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,38.0,39.0,94.0,140.0,138.0,181.0,214.0,240.0,281.0,279.0,328.0,335.0,360.0,393.0,391.0,430.0,440.0
reviews_per_program,264.63647490820074,265.01468788249696,265.1346389228886,266.5250917992656,265.8984088127295,266.09302325581393,265.48837209302326,262.10036719706244,239.83598531211751,199.95104039167686,147.47246022031823,118.52876376988984,110.76744186046511,116.5875152998776,124.83353733170135,133.328029375765,141.86536107711137,149.71970624235007,158.08690330477356,165.81762545899633,172.5764993880049,180.19094247246022,187.48470012239903,193.58139534883722,199.7405140758874,205.63525091799266,210.66829865361078,215.5532435740514,221.36719706242351,225.51285189718482,229.38555691554467,233.15544675642596,235.7233782129743
reviews_per_program,265.66829865361075,266.96817625459,264.42594859241126,265.2680538555692,267.11015911872704,264.3953488372093,266.5764993880049,261.69889840881274,237.25336597307222,199.8298653610771,146.53977968176255,118.56670746634028,111.21909424724602,116.17380660954713,124.93268053855569,133.4406364749082,141.7625458996328,149.80048959608322,157.64749082007344,165.45532435740515,172.91309669522644,180.44920440636474,187.16401468788249,193.63280293757649,199.96328029375766,205.77723378212974,210.52141982864137,215.59730722154222,220.57772337821297,226.17258261933904,229.57772337821297,233.7392900856793,234.2986536107711
reviews_per_program,263.6952264381885,266.1236230110159,264.2668298653611,265.14932680538556,263.5716034271726,266.6731946144431,261.56058751529986,263.4296205630355,241.67686658506733,197.86780905752755,147.06854345165237,118.42227662178702,112.3500611995104,116.21909424724602,124.92044063647491,133.48837209302326,141.6340269277846,149.8861689106487,157.8237454100367,165.68176254589963,173.11750305997552,180.0673194614443,187.0293757649939,193.7515299877601,199.8372093023256,206.124847001224,211.531211750306,215.47613219094248,221.14443084455326,225.87148102815178,228.7050183598531,231.984088127295,235.59241126070992
reviews_per_program,267.3268053855569,265.5716034271726,263.5263157894737,263.80538555691555,264.3953488372093,264.6695226438188,264.7172582619339,264.3157894736842,243.2252141982864,199.96450428396574,150.47613219094248,118.54712362301102,112.55813953488372,116.72827417380661,125.03304773561811,133.1358629130967,141.7674418604651,149.9155446756426,157.77233782129744,165.67441860465115,173.1187270501836,179.6499388004896,187.41126070991433,194.00734394124848,200.0048959608323,206.21664626682985,210.1077111383109,215.54957160342718,220.54345165238678,225.07221542227663,230.1468788249694,232.2949816401469,236.37209302325581
reviews_per_program,264.1799265605875,264.1113831089351,264.86780905752755,263.55569155446756,266.02080783353733,263.97919216646267,265.3525091799266,264.5410036719706,242.5018359853121,197.38555691554467,150.89473684210526,120.85189718482252,112.90085679314565,117.29742962056304,124.78212974296206,133.44553243574052,141.64259485924111,150.062423500612,158.10648714810281,165.57527539779682,172.73684210526315,180.03059975520196,186.99020807833537,193.46022031823745,199.36964504283966,205.61689106487148,211.01468788249693,216.94492044063648,220.48470012239903,225.2998776009792,230.05997552019585,232.5826193390453,237.09424724602204
reviews_per_program,267.3659730722154,263.1028151774786,265.7894736842105,265.0391676866585,266.6107711138311,263.83353733170134,265.44920440636474,262.5091799265606,240.01958384332926,195.4981640146879,145.6609547123623,119.86536107711139,111.35250917992656,116.77478580171359,124.82619339045287,133.51529987760097,141.71113831089352,149.88494492044063,158.0,165.80048959608322,172.90085679314566,180.015911872705,186.69277845777233,193.68788249694003,199.81517747858018,205.31578947368422,210.8641370869033,216.31456548347614,221.27906976744185,225.67564259485926,230.15299877600978,233.3733170134639,236.41982864137086
reviews_per_program,265.94859241126073,263.01591187270503,265.2582619339045,266.49816401468786,264.2717258261934,264.09179926560586,264.35862913096696,261.0122399020808,239.12117503059974,200.70991432068544,148.0048959608323,116.53610771113831,111.79314565483476,116.49571603427172,124.7796817625459,133.34026927784578,141.79559363525092,149.72215422276622,157.7686658506732,165.72705018359852,173.13831089351285,180.49938800489596,186.59241126070992,193.0905752753978,200.25703794369645,205.5422276621787,210.08323133414933,216.44553243574052,220.8531211750306,224.265605875153,230.1652386780906,233.0220318237454,237.87392900856793
reviews_per_program,267.37576499388007,265.8567931456548,264.8763769889841,266.9608323133415,264.56058751529986,263.1162790697674,264.5875152998776,263.1162790697674,240.06364749082007,197.43084455324356,147.02692778457774,117.49449204406365,111.57772337821298,116.56058751529987,124.77478580171359,133.2925336597307,141.6205630354957,150.16156670746633,158.06364749082007,165.75887392900856,173.22888616891066,180.12117503059974,187.68543451652386,193.50673194614444,199.4418604651163,206.03794369645044,210.51897184822522,216.46756425948593,221.08812729498163,224.36230110159119,229.2252141982864,233.4406364749082,237.49326805385556
reviews_per_program,266.0440636474908,263.75397796817623,265.937576499388,267.625458996328,265.4602203182375,265.7674418604651,263.9608323133415,260.3500611995104,244.10648714810281,197.2325581395349,150.4345165238678,121.04161566707467,111.36842105263158,116.6438188494492,124.80660954712363,133.4908200734394,141.70257037943696,149.937576499388,157.76009791921663,165.4418604651163,173.40514075887393,179.9718482252142,187.06119951040392,193.82741738066096,200.09791921664626,205.75397796817626,210.88494492044063,215.93635250917993,221.4798041615667,225.2313341493268,230.38678090575274,233.4345165238678,236.85067319461444
reviews_per_program,264.67564259485926,265.71603427172585,264.69033047735616,263.7172582619339,265.1970624235006,265.3892288861689,266.4467564259486,261.5397796817625,241.56181150550796,197.61077111383108,152.33170134638922,114.69889840881272,112.13219094247246,116.39290085679315,125.0514075887393,133.3843329253366,141.6389228886169,149.80905752753978,157.8237454100367,165.55079559363526,173.11750305997552,180.4406364749082,186.55569155446756,193.54100367197063,199.3329253365973,205.60342717258263,209.7294981640147,215.5985312117503,219.8861689106487,225.85434516523867,229.10648714810281,232.54100367197063,236.72093023255815
