Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,4425.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4427.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4416.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4424.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4420.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4420.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4409.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4422.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4431.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4417.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,535.273556231003,530.370820668693,534.3161094224924,537.0091185410334,490.6808510638298,258.7082066869301,122.85410334346504,126.88753799392097,144.9696048632219
reviews_per_program,537.6534954407294,535.7112462006079,535.9544072948328,536.3465045592706,494.8024316109422,262.4437689969605,121.76595744680851,126.87537993920972,144.98480243161094
reviews_per_program,533.4072948328268,531.8571428571429,538.2218844984802,534.6899696048632,499.370820668693,271.66869300911856,115.36474164133739,126.88145896656535,144.98480243161094
reviews_per_program,535.3768996960487,536.4954407294833,534.1094224924012,538.2522796352583,490.5227963525836,269.83586626139817,116.73252279635258,126.87841945288754,144.9696048632219
reviews_per_program,535.5349544072948,533.8753799392098,529.8662613981763,530.5835866261398,491.9726443768997,257.3647416413374,124.49240121580547,126.87841945288754,144.9696048632219
reviews_per_program,533.5379939209727,538.5136778115501,532.1094224924012,538.1155015197569,491.3586626139818,263.8419452887538,119.12158054711246,126.86322188449849,144.96656534954408
reviews_per_program,534.0668693009119,532.434650455927,531.693009118541,534.4376899696049,482.8905775075988,259.97872340425533,117.85410334346504,126.88449848024317,144.95744680851064
reviews_per_program,536.5410334346504,533.5410334346504,536.0273556231003,530.3343465045592,488.88145896656533,268.1003039513678,111.45896656534954,126.88145896656535,144.99088145896656
reviews_per_program,533.5349544072948,532.306990881459,538.7021276595744,536.0759878419453,489.4255319148936,266.0547112462006,116.34346504559271,126.8936170212766,144.98176291793314
reviews_per_program,533.9179331306991,537.9878419452888,537.1793313069909,530.4498480243161,487.3100303951368,265.58966565349544,117.96048632218844,126.88449848024317,144.98176291793314
pct_interview_given_signal,0.0,1.0,1.0,0.9997764363961547,0.9916582830315225,0.9336016096579477,0.8034875922199866,0.6898864561874192,0.6038368801761191
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9935026827632462,0.9339034205231388,0.8042427122054837,0.689952565761104,0.6037735849056604
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9940057008718981,0.931924882629108,0.8040689712992203,0.6899195093905711,0.6037735849056604
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9898138832997988,0.9328303152246814,0.8041582830315225,0.6899360371798865,0.6038368801761191
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9930415828303152,0.9312877263581489,0.8036442904253536,0.6899360371798865,0.6038368801761191
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9919097920858484,0.9321260898725687,0.8037615627532627,0.6900186880061335,0.603849540822745
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.988556338028169,0.9367873910127431,0.8037171604248183,0.689902982393101,0.6038875259482921
pct_interview_given_signal,0.0,1.0,1.0,0.999832327297116,0.9905684104627767,0.9308182427900737,0.804689246590655,0.6899195093905711,0.6037482705127668
pct_interview_given_signal,0.0,1.0,1.0,0.9997764363961547,0.9917421193829644,0.9306505700871898,0.8042421193829644,0.6898534061511928,0.603786242898174
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9922032193158954,0.9354795439302481,0.8042591246995696,0.689902982393101,0.603786242898174
pct_interview_given_nosignal,0.163538797876267,0.13550270578182855,0.10296468979995362,0.06850871740781898,0.03400375542155929,0.006542272621952051,0.0003457590491626148,0.0,0.0
pct_interview_given_nosignal,0.16281488851702772,0.13410458936488828,0.10262711297376537,0.06859126322871929,0.033528626569085805,0.006520129442738043,0.00017902666781243734,0.0,0.0
pct_interview_given_nosignal,0.16411098005025898,0.13511066934095387,0.10216352703954659,0.06902879996962429,0.03342905771720345,0.006860853734749884,0.0001988297449298415,0.0,0.0
pct_interview_given_nosignal,0.16350723008533033,0.1339017139372475,0.10300743616982307,0.06832103621490937,0.034094718506589544,0.006768900243074444,0.00017005718172735584,0.0,0.0
pct_interview_given_nosignal,0.16345897350034905,0.13458195083715915,0.103892905085038,0.06962405055211592,0.033538106114305216,0.007047607306499003,0.0003137769473781797,0.0,0.0
pct_interview_given_nosignal,0.16407077831075462,0.13338239674779653,0.10342291094546881,0.06853997536883907,0.03377028057535039,0.006888885839359965,0.0002785694387897229,0.0,0.0
pct_interview_given_nosignal,0.16390830241081794,0.13495895559876364,0.10350983748366555,0.06906507616912966,0.03393391440093665,0.0059031877213695395,0.0003064227636482837,0.0,0.0
pct_interview_given_nosignal,0.16315246824758387,0.13466925358699305,0.10261213319142466,0.0694830956944807,0.03396144597311468,0.007133428628097365,3.553912858056721e-05,0.0,0.0
pct_interview_given_nosignal,0.16407171301122866,0.13499246297993084,0.10206587822509906,0.06864663215042872,0.033759956921743356,0.00723866885852823,0.00015030382845323046,0.0,0.0
pct_interview_given_nosignal,0.1639540245589466,0.1335173123472526,0.10237615591854567,0.06942199254101804,0.03348410973388944,0.006182422497452486,0.0001561945331913383,0.0,0.0
pct_interview_given_application,0.163538797876267,0.16505054672993605,0.1638318448148359,0.16255481991973855,0.16447368421052633,0.16311920162212984,0.16493995154888924,0.16409134418159443,0.16303609437978353
pct_interview_given_application,0.16281488851702772,0.16340518244075145,0.1633310459425279,0.16278451964436105,0.16369681984823942,0.163938158883399,0.1641745951215063,0.1623779346428813,0.16444551029497415
pct_interview_given_application,0.16411098005025898,0.16458929826666896,0.16264294790343076,0.16371729207051214,0.16360940526845008,0.162682452889873,0.16307394384141058,0.16399136767661812,0.1642223387998084
pct_interview_given_application,0.16350723008533033,0.16316633334655284,0.16389524362345068,0.16220782878062517,0.1636447318328778,0.1645310009540513,0.16279188075494735,0.16468435498627632,0.1636819341748555
pct_interview_given_application,0.16345897350034905,0.16396709271542032,0.16520771428243636,0.16498436085746038,0.1634320735444331,0.16379736900476036,0.16362799629564398,0.16406517033154835,0.1628222523744912
pct_interview_given_application,0.16407077831075462,0.16255481991973855,0.1645112644518576,0.16267510167193855,0.16366240083649672,0.1640446110206081,0.1638374368543212,0.16432728517630948,0.162748643761302
pct_interview_given_application,0.16390830241081794,0.16441077575626104,0.16464010701606957,0.16379457430472616,0.16216581454537266,0.16331067019750384,0.16353508338585762,0.16372101484290172,0.1630240969993377
pct_interview_given_application,0.16315246824758387,0.1640698436209303,0.1633088181091334,0.16464387187505358,0.16358245578161743,0.16360568756994426,0.16319684486099936,0.16362334814276136,0.1633912767212817
pct_interview_given_application,0.16407171301122866,0.16445020527725276,0.1624979546698414,0.16284895194259574,0.16350908667684813,0.16495034307380382,0.16410162905054673,0.16248145285499094,0.16366612111292964
pct_interview_given_application,0.1639540245589466,0.16271370297969467,0.16295860398795917,0.16455450296540927,0.16265397062062656,0.16359825267977346,0.1630508628108157,0.16366798131457214,0.16545733441340205
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
