Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,4885.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4656.0,4667.0,4661.0,4685.0,4702.0,4704.0,4718.0,4722.0,4735.0,4744.0,4747.0,4769.0,4783.0,4783.0,4794.0,4819.0,4806.0,4815.0
unmatched_applicants,4875.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4651.0,4662.0,4669.0,4680.0,4697.0,4704.0,4716.0,4722.0,4731.0,4750.0,4764.0,4763.0,4776.0,4790.0,4796.0,4807.0,4811.0,4813.0
unmatched_applicants,4870.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4650.0,4658.0,4656.0,4661.0,4672.0,4685.0,4704.0,4706.0,4721.0,4735.0,4747.0,4755.0,4762.0,4768.0,4779.0,4794.0,4804.0,4809.0,4805.0
unmatched_applicants,4876.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4667.0,4665.0,4675.0,4695.0,4707.0,4711.0,4723.0,4733.0,4742.0,4753.0,4769.0,4768.0,4774.0,4787.0,4793.0,4804.0,4801.0
unmatched_applicants,4870.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4648.0,4656.0,4665.0,4663.0,4680.0,4702.0,4711.0,4711.0,4724.0,4741.0,4741.0,4753.0,4762.0,4762.0,4774.0,4793.0,4795.0,4805.0,4804.0
unmatched_applicants,4876.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4671.0,4671.0,4681.0,4688.0,4707.0,4710.0,4725.0,4738.0,4740.0,4746.0,4770.0,4778.0,4781.0,4797.0,4797.0,4799.0,4808.0
unmatched_applicants,4868.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4653.0,4654.0,4663.0,4668.0,4675.0,4680.0,4708.0,4709.0,4725.0,4730.0,4735.0,4754.0,4765.0,4770.0,4776.0,4793.0,4802.0,4810.0,4809.0
unmatched_applicants,4901.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4653.0,4652.0,4661.0,4661.0,4679.0,4697.0,4703.0,4706.0,4727.0,4736.0,4754.0,4769.0,4754.0,4774.0,4785.0,4797.0,4792.0,4802.0,4802.0
unmatched_applicants,4884.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4653.0,4665.0,4656.0,4682.0,4694.0,4700.0,4703.0,4722.0,4731.0,4745.0,4748.0,4759.0,4774.0,4786.0,4789.0,4802.0,4807.0,4811.0
unmatched_applicants,4879.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4655.0,4669.0,4671.0,4678.0,4689.0,4716.0,4697.0,4731.0,4738.0,4753.0,4756.0,4758.0,4771.0,4776.0,4795.0,4788.0,4799.0,4803.0
unfilled_spots,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,19.0,13.0,37.0,54.0,56.0,70.0,74.0,87.0,96.0,99.0,121.0,135.0,135.0,146.0,171.0,158.0,167.0
unfilled_spots,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,21.0,32.0,49.0,56.0,68.0,74.0,83.0,102.0,116.0,115.0,128.0,142.0,148.0,159.0,163.0,165.0
unfilled_spots,222.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,8.0,13.0,24.0,37.0,56.0,58.0,73.0,87.0,99.0,107.0,114.0,120.0,131.0,146.0,156.0,161.0,157.0
unfilled_spots,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,17.0,27.0,47.0,59.0,63.0,75.0,85.0,94.0,105.0,121.0,120.0,126.0,139.0,145.0,156.0,153.0
unfilled_spots,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,17.0,15.0,32.0,54.0,63.0,63.0,76.0,93.0,93.0,105.0,114.0,114.0,126.0,145.0,147.0,157.0,156.0
unfilled_spots,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,23.0,33.0,40.0,59.0,62.0,77.0,90.0,92.0,98.0,122.0,130.0,133.0,149.0,149.0,151.0,160.0
unfilled_spots,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,15.0,20.0,27.0,32.0,60.0,61.0,77.0,82.0,87.0,106.0,117.0,122.0,128.0,145.0,154.0,162.0,161.0
unfilled_spots,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,13.0,13.0,31.0,49.0,55.0,58.0,79.0,88.0,106.0,121.0,106.0,126.0,137.0,149.0,144.0,154.0,154.0
unfilled_spots,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,17.0,8.0,34.0,46.0,52.0,55.0,74.0,83.0,97.0,100.0,111.0,126.0,138.0,141.0,154.0,159.0,163.0
unfilled_spots,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,23.0,30.0,41.0,68.0,49.0,83.0,90.0,105.0,108.0,110.0,123.0,128.0,147.0,140.0,151.0,155.0
reviews_per_program,534.8297872340426,530.7021276595744,266.70212765957444,54.38297872340426,72.51063829787235,90.63829787234043,108.75683890577507,126.87841945288754,144.9756838905775,163.04255319148936,181.0303951367781,199.03951367781156,216.838905775076,234.6352583586626,251.95744680851064,269.34954407294833,285.7963525835866,302.468085106383,319.6869300911854,334.7082066869301,349.3343465045593,363.21276595744683,377.5440729483283,391.4376899696049,402.0273556231003,415.62006079027356,423.8267477203647,436.96656534954406
reviews_per_program,534.6960486322189,534.9726443768997,261.790273556231,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.88449848024317,144.96048632218844,163.06079027355622,181.0303951367781,199.0547112462006,216.89361702127658,234.64133738601825,251.85410334346506,269.1367781155015,286.1975683890578,302.2917933130699,318.42857142857144,334.64437689969606,348.6534954407295,364.20668693009117,377.1276595744681,391.06686930091183,403.58966565349544,415.00911854103344,426.6413373860182,435.3768996960486
reviews_per_program,535.9726443768997,532.0,266.64437689969606,54.38297872340426,72.51063829787235,90.63829787234043,108.75987841945289,126.86322188449849,144.93313069908814,163.06990881458967,181.09118541033433,198.98176291793314,216.8449848024316,234.47720364741642,252.10334346504558,269.419452887538,286.42857142857144,302.5015197568389,319.1094224924012,333.7629179331307,349.51367781155017,363.7537993920973,377.42857142857144,390.7386018237082,403.79939209726444,415.7112462006079,425.33130699088144,435.66869300911856
reviews_per_program,532.7477203647417,537.9604863221884,261.0364741641337,55.91489361702128,72.51063829787235,90.63829787234043,108.7629179331307,126.88753799392097,144.98480243161094,163.0243161094225,181.06382978723406,198.9209726443769,216.8206686930091,234.56838905775075,252.16413373860183,269.0303951367781,285.81762917933133,301.9817629179331,318.41641337386017,333.7142857142857,348.7720364741641,363.8267477203647,377.1975683890578,391.75075987841944,404.05775075987845,413.54711246200606,426.11854103343467,436.7841945288754
reviews_per_program,532.4437689969604,532.1246200607902,268.7082066869301,55.91793313069909,72.51063829787235,90.63829787234043,108.76595744680851,126.88145896656535,144.96352583586625,163.0547112462006,181.07294832826747,199.0030395136778,216.70820668693008,234.53495440729483,252.05775075987842,268.8753799392097,286.4559270516717,302.63829787234044,318.7355623100304,334.580547112462,349.40425531914894,364.5927051671733,377.57142857142856,391.36170212765956,403.57142857142856,414.3100303951368,424.370820668693,436.838905775076
reviews_per_program,535.6048632218844,537.5896656534954,270.6534954407295,54.38297872340426,72.51063829787235,90.63829787234043,108.7629179331307,126.88145896656535,144.96048632218844,163.04559270516717,181.06382978723406,199.08510638297872,216.7933130699088,234.72340425531914,251.99088145896656,269.46200607902733,285.79939209726444,302.3161094224924,319.18237082066867,334.4316109422492,349.33130699088144,363.7963525835866,377.0820668693009,390.24316109422494,404.5197568389058,416.4984802431611,427.161094224924,436.48328267477206
reviews_per_program,536.2978723404256,537.0729483282674,266.6869300911854,55.87537993920973,72.51063829787235,90.63829787234043,108.75987841945289,126.88145896656535,144.95440729483283,163.0547112462006,181.08510638297872,199.04559270516717,216.85714285714286,234.56838905775075,251.93313069908814,269.37386018237083,285.8693009118541,302.7629179331307,318.41641337386017,334.4224924012158,349.37386018237083,363.13981762917933,377.6838905775076,392.1732522796353,403.6048632218845,416.50759878419456,427.3829787234043,435.8449848024316
reviews_per_program,535.0516717325228,534.5410334346504,266.2674772036474,57.50759878419453,72.51063829787235,90.63829787234043,108.7629179331307,126.86626139817629,144.96048632218844,163.08206686930092,181.01519756838906,199.06990881458967,216.7933130699088,234.67781155015197,251.90577507598783,269.1063829787234,286.22492401215806,302.2036474164134,318.1550151975684,334.2644376899696,348.5744680851064,363.72036474164133,376.7082066869301,390.44072948328267,403.4133738601824,414.45896656534956,426.06990881458967,437.0759878419453
