Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,1795.0,1218.0,1212.0,1212.0,1212.0,1212.0,1227.0,1232.0,1240.0,1271.0,1308.0,1329.0
unmatched_applicants,1793.0,1216.0,1212.0,1212.0,1212.0,1212.0,1219.0,1227.0,1227.0,1284.0,1300.0,1338.0
unmatched_applicants,1797.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1244.0,1243.0,1263.0,1297.0,1336.0
unmatched_applicants,1827.0,1216.0,1213.0,1212.0,1212.0,1212.0,1212.0,1223.0,1223.0,1278.0,1296.0,1318.0
unmatched_applicants,1798.0,1216.0,1213.0,1212.0,1212.0,1212.0,1226.0,1235.0,1224.0,1267.0,1301.0,1335.0
unmatched_applicants,1802.0,1214.0,1212.0,1212.0,1212.0,1212.0,1218.0,1245.0,1221.0,1265.0,1299.0,1342.0
unmatched_applicants,1783.0,1223.0,1212.0,1212.0,1212.0,1212.0,1222.0,1241.0,1235.0,1274.0,1286.0,1328.0
unmatched_applicants,1800.0,1219.0,1212.0,1212.0,1212.0,1212.0,1212.0,1233.0,1229.0,1256.0,1299.0,1331.0
unmatched_applicants,1781.0,1215.0,1213.0,1212.0,1212.0,1212.0,1218.0,1244.0,1239.0,1275.0,1299.0,1324.0
unmatched_applicants,1791.0,1222.0,1212.0,1212.0,1212.0,1212.0,1212.0,1228.0,1228.0,1259.0,1299.0,1330.0
unfilled_spots,583.0,6.0,0.0,0.0,0.0,0.0,15.0,20.0,28.0,59.0,96.0,117.0
unfilled_spots,581.0,4.0,0.0,0.0,0.0,0.0,7.0,15.0,15.0,72.0,88.0,126.0
unfilled_spots,585.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,51.0,85.0,124.0
unfilled_spots,615.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,66.0,84.0,106.0
unfilled_spots,586.0,4.0,1.0,0.0,0.0,0.0,14.0,23.0,12.0,55.0,89.0,123.0
unfilled_spots,590.0,2.0,0.0,0.0,0.0,0.0,6.0,33.0,9.0,53.0,87.0,130.0
unfilled_spots,571.0,11.0,0.0,0.0,0.0,0.0,10.0,29.0,23.0,62.0,74.0,116.0
unfilled_spots,588.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,44.0,87.0,119.0
unfilled_spots,569.0,3.0,1.0,0.0,0.0,0.0,6.0,32.0,27.0,63.0,87.0,112.0
unfilled_spots,579.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,47.0,87.0,118.0
reviews_per_program,466.9047619047619,476.36507936507934,473.2857142857143,428.97354497354496,142.2910052910053,79.81481481481481,95.77777777777777,111.73544973544973,127.68253968253968,143.55555555555554,159.4973544973545,175.2275132275132
reviews_per_program,471.74603174603175,471.56613756613757,468.2010582010582,422.51851851851853,141.5978835978836,79.81481481481481,95.77777777777777,111.73544973544973,127.67724867724868,143.57671957671957,159.44444444444446,175.35449735449737
reviews_per_program,470.64550264550263,467.2116402116402,475.978835978836,421.7724867724868,145.47619047619048,81.83068783068784,95.77777777777777,111.70899470899471,127.6931216931217,143.5978835978836,159.47089947089947,175.23280423280423
reviews_per_program,474.02645502645504,473.70899470899474,479.34391534391534,415.8835978835979,147.12698412698413,79.81481481481481,95.77777777777777,111.74074074074075,127.65608465608466,143.54497354497354,159.4021164021164,175.27513227513228
reviews_per_program,468.25925925925924,472.015873015873,464.7142857142857,429.2116402116402,155.7089947089947,81.97883597883597,95.77248677248677,111.73015873015873,127.64021164021165,143.57142857142858,159.3862433862434,175.08465608465607
