Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,460.0,398.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,397.0,399.0,402.0,401.0,411.0
unmatched_applicants,456.0,398.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,396.0,401.0,406.0,406.0,411.0,403.0
unmatched_applicants,460.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,398.0,402.0,405.0,404.0,404.0
unmatched_applicants,465.0,401.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,408.0,406.0,411.0
unmatched_applicants,465.0,397.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,401.0,400.0,411.0,408.0
unmatched_applicants,463.0,406.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,400.0,401.0,400.0,404.0,409.0
unmatched_applicants,460.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,399.0,401.0,409.0,411.0
unmatched_applicants,470.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,403.0,403.0,404.0,407.0,409.0
unmatched_applicants,456.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,401.0,400.0,405.0,404.0,407.0
unmatched_applicants,462.0,397.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,402.0,402.0,410.0,406.0
unfilled_spots,64.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,6.0,5.0,15.0
unfilled_spots,60.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,10.0,15.0,7.0
unfilled_spots,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,9.0,8.0,8.0
unfilled_spots,69.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,10.0,15.0
unfilled_spots,69.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,15.0,12.0
unfilled_spots,67.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,4.0,8.0,13.0
unfilled_spots,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,13.0,15.0
unfilled_spots,74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,7.0,8.0,11.0,13.0
