Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,1539.0,885.0,892.0,895.0,863.0,863.0,863.0,863.0
unmatched_applicants,1491.0,889.0,888.0,873.0,863.0,863.0,863.0,863.0
unmatched_applicants,1488.0,879.0,871.0,870.0,863.0,863.0,863.0,863.0
unmatched_applicants,1519.0,883.0,885.0,866.0,863.0,863.0,863.0,863.0
unmatched_applicants,1487.0,883.0,876.0,878.0,863.0,863.0,863.0,863.0
unmatched_applicants,1501.0,876.0,878.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1518.0,878.0,880.0,869.0,863.0,863.0,863.0,863.0
unmatched_applicants,1494.0,886.0,873.0,872.0,863.0,863.0,863.0,863.0
unmatched_applicants,1515.0,884.0,881.0,874.0,863.0,863.0,863.0,863.0
unmatched_applicants,1495.0,879.0,873.0,874.0,863.0,863.0,863.0,866.0
unfilled_spots,676.0,22.0,29.0,32.0,0.0,0.0,0.0,0.0
unfilled_spots,628.0,26.0,25.0,10.0,0.0,0.0,0.0,0.0
unfilled_spots,625.0,16.0,8.0,7.0,0.0,0.0,0.0,0.0
unfilled_spots,656.0,20.0,22.0,3.0,0.0,0.0,0.0,0.0
unfilled_spots,624.0,20.0,13.0,15.0,0.0,0.0,0.0,0.0
unfilled_spots,638.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,655.0,15.0,17.0,6.0,0.0,0.0,0.0,0.0
unfilled_spots,631.0,23.0,10.0,9.0,0.0,0.0,0.0,0.0
unfilled_spots,652.0,21.0,18.0,11.0,0.0,0.0,0.0,0.0
unfilled_spots,632.0,16.0,10.0,11.0,0.0,0.0,0.0,3.0
reviews_per_program,478.308,470.816,473.428,467.368,473.224,461.076,337.88,176.164
reviews_per_program,473.352,471.524,471.896,468.92,473.044,468.528,333.676,164.608
reviews_per_program,469.44,472.824,472.38,468.58,470.928,456.956,329.492,162.024
reviews_per_program,473.028,467.864,472.928,468.636,472.464,464.564,335.28,160.732
reviews_per_program,472.216,472.992,473.94,472.664,472.82,462.556,348.396,161.388
reviews_per_program,475.356,473.592,472.124,471.88,472.64,466.872,354.844,164.168
reviews_per_program,472.54,476.508,471.204,468.66,473.54,459.136,340.3,158.916
reviews_per_program,470.86,469.064,470.384,469.428,472.048,465.036,339.58,159.796
reviews_per_program,475.456,472.576,472.068,471.616,468.264,456.844,340.472,162.548
reviews_per_program,476.576,472.168,469.564,473.304,471.324,461.86,335.192,152.472
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9990495247623812,0.9757368574644599,0.8883647798742138
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9992996498249125,0.9767383691845923,0.8877890147589608
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9986493246623311,0.9737368684342171,0.8885156864146359
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9983991995998,0.9778630091299454,0.8901039991422751
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.998599299649825,0.9753199649810314,0.8897823523104964
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999499749874937,0.9794063698515925,0.8896472858521245
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9984492246123061,0.9732355025638888,0.8898695729855279
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9987993996998499,0.9724017175970318,0.8883210635408477
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9979989994997499,0.9756117897194314,0.8902983741289977
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9994497248624312,0.973445055861264,0.8909337812243148
