Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,220.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,217.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,218.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,215.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,210.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,214.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,214.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,226.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,212.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,222.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,225.79746835443038,222.83544303797467,222.32911392405063,218.51898734177215,217.15189873417722,222.48101265822785,226.45569620253164,218.74683544303798,226.0759493670886,221.16455696202533,224.30379746835442
reviews_per_program,225.7594936708861,224.45569620253164,223.32911392405063,227.84810126582278,222.36708860759492,220.86075949367088,222.46835443037975,224.0506329113924,220.68354430379748,222.77215189873417,217.45569620253164
reviews_per_program,225.7594936708861,225.1772151898734,226.0379746835443,227.53164556962025,221.69620253164558,224.91139240506328,228.21518987341773,228.83544303797467,222.1012658227848,222.50632911392404,215.21518987341773
reviews_per_program,230.49367088607596,220.8987341772152,224.49367088607596,219.54430379746836,224.31645569620252,217.32911392405063,227.84810126582278,217.0253164556962,221.0126582278481,226.21518987341773,223.45569620253164
reviews_per_program,220.55696202531647,218.13924050632912,224.20253164556962,223.16455696202533,220.63291139240508,224.126582278481,218.27848101265823,219.13924050632912,227.43037974683546,221.26582278481013,224.15189873417722
reviews_per_program,226.27848101265823,225.27848101265823,225.54430379746836,221.56962025316454,223.62025316455697,224.8987341772152,225.34177215189874,224.50632911392404,228.0759493670886,231.81012658227849,220.77215189873417
reviews_per_program,226.77215189873417,217.30379746835442,227.56962025316454,225.67088607594937,221.8987341772152,225.56962025316454,229.16455696202533,221.45569620253164,230.43037974683546,224.50632911392404,225.56962025316454
reviews_per_program,229.7594936708861,224.53164556962025,228.55696202531647,228.08860759493672,222.8860759493671,220.77215189873417,227.84810126582278,223.25316455696202,226.873417721519,221.49367088607596,223.15189873417722
reviews_per_program,223.86075949367088,224.43037974683546,227.25316455696202,220.50632911392404,224.43037974683546,223.126582278481,224.40506329113924,224.50632911392404,226.0253164556962,226.56962025316454,229.59493670886076
reviews_per_program,228.45569620253164,225.20253164556962,231.9873417721519,226.45569620253164,223.65822784810126,225.8860759493671,224.50632911392404,226.126582278481,227.55696202531647,220.2405063291139,217.0379746835443
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
