Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,463.0,403.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,400.0,404.0,404.0,408.0,402.0,407.0,412.0,412.0,424.0,426.0,425.0,432.0,442.0,434.0
unmatched_applicants,460.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,398.0,398.0,398.0,399.0,406.0,404.0,414.0,408.0,414.0,415.0,423.0,430.0,433.0,432.0,425.0,436.0
unmatched_applicants,468.0,396.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,398.0,406.0,407.0,411.0,418.0,414.0,417.0,423.0,433.0,433.0,440.0,435.0,439.0
unmatched_applicants,463.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,396.0,396.0,399.0,399.0,405.0,400.0,405.0,411.0,415.0,420.0,420.0,427.0,421.0,435.0,434.0,439.0
unmatched_applicants,463.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,397.0,404.0,404.0,408.0,407.0,411.0,414.0,410.0,428.0,428.0,430.0,427.0,430.0,433.0
unmatched_applicants,456.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,397.0,399.0,401.0,408.0,400.0,404.0,412.0,415.0,423.0,423.0,431.0,429.0,437.0,441.0,432.0
unmatched_applicants,468.0,396.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,398.0,404.0,404.0,405.0,397.0,414.0,418.0,422.0,413.0,418.0,422.0,435.0,424.0,433.0,437.0
unmatched_applicants,462.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,399.0,398.0,396.0,408.0,406.0,401.0,413.0,415.0,413.0,415.0,424.0,424.0,437.0,435.0,437.0,432.0
unmatched_applicants,467.0,396.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,400.0,397.0,399.0,400.0,405.0,409.0,417.0,414.0,417.0,428.0,425.0,428.0,431.0,436.0
unmatched_applicants,469.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,398.0,398.0,400.0,403.0,410.0,410.0,413.0,417.0,421.0,421.0,425.0,426.0,431.0,428.0,439.0
unfilled_spots,67.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,12.0,6.0,11.0,16.0,16.0,28.0,30.0,29.0,36.0,46.0,38.0
unfilled_spots,64.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,10.0,8.0,18.0,12.0,18.0,19.0,27.0,34.0,37.0,36.0,29.0,40.0
unfilled_spots,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,11.0,15.0,22.0,18.0,21.0,27.0,37.0,37.0,44.0,39.0,43.0
unfilled_spots,67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,9.0,4.0,9.0,15.0,19.0,24.0,24.0,31.0,25.0,39.0,38.0,43.0
unfilled_spots,67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,8.0,12.0,11.0,15.0,18.0,14.0,32.0,32.0,34.0,31.0,34.0,37.0
unfilled_spots,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,12.0,4.0,8.0,16.0,19.0,27.0,27.0,35.0,33.0,41.0,45.0,36.0
unfilled_spots,72.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,8.0,9.0,1.0,18.0,22.0,26.0,17.0,22.0,26.0,39.0,28.0,37.0,41.0
unfilled_spots,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,12.0,10.0,5.0,17.0,19.0,17.0,19.0,28.0,28.0,41.0,39.0,41.0,36.0
unfilled_spots,71.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,9.0,13.0,21.0,18.0,21.0,32.0,29.0,32.0,35.0,40.0
unfilled_spots,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,7.0,14.0,14.0,17.0,21.0,25.0,25.0,29.0,30.0,35.0,32.0,43.0
reviews_per_program,170.14285714285714,170.88,171.24571428571429,168.18857142857144,171.0,166.55428571428573,143.57714285714286,115.92,87.88,69.08,62.354285714285716,64.6,69.68,75.18285714285715,80.76571428571428,86.55428571428571,91.87428571428572,97.19428571428571,102.37142857142857,107.62857142857143,112.38857142857142,116.73714285714286,121.38285714285715,125.28,128.82285714285715,132.59428571428572,138.40571428571428
reviews_per_program,172.0457142857143,169.70285714285714,171.89714285714285,172.7942857142857,168.53714285714287,163.24,141.16,115.45142857142856,89.45714285714286,66.13142857142857,60.16571428571429,65.37714285714286,69.61714285714285,75.29142857142857,80.73142857142857,86.34857142857143,91.77714285714286,97.17714285714285,102.78285714285714,107.08571428571429,111.66857142857143,116.98857142857143,121.14857142857143,124.82857142857142,129.41142857142856,132.6342857142857,136.34857142857143
reviews_per_program,169.69142857142856,170.54857142857142,176.46857142857144,169.64,169.4857142857143,166.50857142857143,138.52,114.01714285714286,85.83428571428571,66.27428571428571,61.49142857142857,64.49142857142857,70.26857142857143,75.28571428571429,80.88571428571429,86.44571428571429,91.45142857142856,96.98857142857143,101.97714285714285,106.86285714285714,112.05142857142857,116.41714285714286,121.18285714285715,125.02857142857142,130.5257142857143,133.00571428571428,137.0857142857143
reviews_per_program,170.78857142857143,173.14285714285714,169.57714285714286,168.0742857142857,172.84,161.99428571428572,143.42857142857142,116.85714285714286,85.83428571428571,67.38285714285715,60.73142857142857,64.52,69.64571428571429,75.10285714285715,80.80571428571429,86.43428571428572,91.81714285714285,96.92,102.34857142857143,107.42857142857143,112.58285714285714,116.28,121.07428571428571,124.66857142857143,129.78857142857143,133.3657142857143,136.59428571428572
reviews_per_program,171.78285714285715,173.46857142857144,168.52,169.2,170.4742857142857,163.08,141.89714285714285,114.28,90.49714285714286,69.53142857142858,60.52,64.53142857142858,69.6,75.36571428571429,80.89142857142858,86.27428571428571,92.08,97.05142857142857,102.64,107.45714285714286,112.39428571428572,116.91428571428571,120.50285714285714,125.0,129.24,132.29714285714286,136.61714285714285
reviews_per_program,169.6457142857143,173.83428571428573,170.06285714285715,172.0857142857143,170.73142857142858,168.30285714285714,145.34285714285716,114.97714285714285,88.18285714285715,70.22857142857143,60.16,65.76571428571428,69.54857142857144,75.21142857142857,80.83428571428571,86.27428571428571,91.70285714285714,97.12571428571428,102.35428571428571,106.49714285714286,112.58857142857143,117.45714285714286,122.02857142857142,125.41142857142857,129.66857142857143,133.6057142857143,136.26285714285714
reviews_per_program,171.6057142857143,172.0457142857143,171.40571428571428,175.26285714285714,167.42857142857142,162.0,145.14857142857142,116.90857142857143,87.09714285714286,67.46857142857142,62.15428571428571,63.8,69.54285714285714,75.22857142857143,80.81714285714285,86.58285714285714,91.88571428571429,97.21714285714286,102.26857142857143,107.18857142857142,112.00571428571429,117.52,120.85714285714286,124.48,128.61142857142858,132.48,135.03428571428572
reviews_per_program,169.05142857142857,171.49714285714285,170.1942857142857,176.37714285714284,169.74857142857144,166.30285714285714,146.6742857142857,113.99428571428571,91.54857142857144,69.06857142857143,62.137142857142855,63.88,69.62857142857143,75.21142857142857,80.86857142857143,86.53142857142858,91.89142857142858,97.18285714285715,102.04571428571428,107.48571428571428,111.73714285714286,116.87428571428572,121.03428571428572,125.30857142857143,129.86857142857144,134.65142857142857,137.25142857142856
reviews_per_program,172.32,174.58857142857144,172.2057142857143,174.3657142857143,170.58857142857144,164.76,140.36,119.28571428571429,89.43428571428572,69.68571428571428,62.40571428571429,65.18857142857142,69.62857142857143,75.19428571428571,80.82285714285715,86.4,91.67428571428572,97.06857142857143,102.04,107.45714285714286,112.10285714285715,116.46285714285715,120.31428571428572,125.52,129.24,133.22857142857143,136.42857142857142
reviews_per_program,174.73714285714286,175.86285714285714,173.6457142857143,169.6342857142857,170.04,164.57142857142858,142.53142857142856,110.75428571428571,86.25714285714285,74.85714285714286,61.0,63.89142857142857,69.47428571428571,75.19428571428571,80.89714285714285,86.16571428571429,91.84,96.55428571428571,101.89142857142858,107.53142857142858,112.01142857142857,116.42857142857143,121.14285714285714,125.51428571428572,130.22285714285715,132.74285714285713,137.3542857142857
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9943025540275049,0.9751146037982973,0.9364299747403874,0.8754758688444062,0.802818440026218,0.732467787941379,0.6664582402858419,0.6121043135968509,0.5673025765752071,0.5280882977218055,0.4927708457120222,0.46423684537877846,0.43882650361573283,0.41663410549818586,0.39628351473320944,0.37949969493593655,0.365362964413334,0.35137934281141137,0.3404488232074439,0.3310858765081618,0.32166867781416997,0.3081623384666199
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9962671905697446,0.9746234446627374,0.9404661611906768,0.8769968051118211,0.8062438598406287,0.7329009433962265,0.6672628096217473,0.6126569810391529,0.5664845173041895,0.5283125707814269,0.49394480841770894,0.4647282236473445,0.4389039162648477,0.41496636459665315,0.3982924226254002,0.38194657660423703,0.36457773653104086,0.3520588651478704,0.3416800183108263,0.3295800768313684,0.3215716686054026,0.312811701102217
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980353634577603,0.9960707269155207,0.9756017684624202,0.9369736103312746,0.8747544204322201,0.8047395435186196,0.7323763641726477,0.6674716036132725,0.6129270696452037,0.566527514231499,0.5273048392794065,0.49338974087784243,0.46638340414896273,0.439757261533023,0.4182449848705592,0.3991230415485803,0.3806415421490132,0.366367250773082,0.35195925873532324,0.34113345521023763,0.3267664827948516,0.320673655267228,0.31112963734889537
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9976424361493124,0.9785421785421785,0.9372719618299186,0.875660400540607,0.8032751091703056,0.7324289786690259,0.6675317701807768,0.6124056448966196,0.5679068705774937,0.5278268863588148,0.4934549781832606,0.46452576549663926,0.4400683921938565,0.41672715091284684,0.39702127659574465,0.3788447873312354,0.36679935131947516,0.3522748725693789,0.34211853142045195,0.32862237485140666,0.3198080466172501,0.31224899598393574
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9968565815324165,0.9693844138834316,0.9303859649122806,0.8709003807886009,0.8010482638130596,0.7334186183822082,0.6665772532188842,0.6128078817733991,0.5659261505800288,0.5272675897146086,0.4943701152470526,0.46319970212237804,0.4394724446537918,0.4155439260661396,0.3969157139058761,0.3794804006304337,0.36480938416422287,0.3539453717754173,0.34121142857142855,0.3300172436662687,0.3223911541119558,0.31219675422452736
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9990176817288802,0.9775703994760969,0.9319298245614035,0.8737255865372804,0.7988204456094364,0.7328416912487709,0.6666070310403435,0.613261030317969,0.5670870688345236,0.5276403223526085,0.4943701152470526,0.46510468594217347,0.4391363181737954,0.4167038856632425,0.400493641680528,0.37882555955945796,0.36312332765750427,0.3495200187309764,0.3400920399143391,0.3289264939185616,0.3192335657157521,0.3130084710223937
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9943025540275049,0.9767518009168303,0.9348680516563729,0.8753530639813336,0.8039301310043668,0.7325078616352201,0.6685176892073443,0.6133114215283484,0.5669578427649069,0.5277522449268189,0.4926082365364308,0.46417910447761196,0.43872332921883267,0.4170531373973292,0.3979102249706792,0.380796898117443,0.36292910629193814,0.3529078014184397,0.3426367976496511,0.3316301595059315,0.3219461697722567,0.3158562904659134
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9958742632612967,0.9787164374590701,0.9416058394160584,0.8739867354458364,0.8035831330565872,0.7327229769639693,0.6676804723141605,0.612556421830119,0.5670870688345236,0.5274166195590729,0.49290101036782674,0.46415023941297184,0.4388781090139354,0.4179639377309889,0.3968102073365231,0.3817121816508131,0.3649342394758715,0.35239129408432085,0.3403711979570432,0.32841994103929245,0.3167543710745205,0.31075398642741164
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9946954813359529,0.9800261951538966,0.9361493123772102,0.871039056742815,0.804352580927384,0.7316761642758892,0.667680744452398,0.612556421830119,0.5672163538262786,0.5277149321266968,0.4936507936507937,0.4652496415882316,0.43939483134161417,0.4179873438987512,0.3969157139058761,0.3804669181364053,0.36622344340316965,0.3545001187366421,0.33979786943458073,0.3300172436662687,0.3201372506969762,0.3126282722513089
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9956777996070727,0.9769155206286837,0.9390706163133511,0.8745854317651394,0.8021413744127608,0.7318918918918919,0.6675610410517843,0.6139167626254318,0.5672163538262786,0.5272303454121636,0.49499303667351946,0.4644101543056247,0.44173521926969284,0.41859682575290225,0.3966415134445743,0.3807774716865626,0.36633128834355827,0.3520754716981132,0.33981333940359665,0.32752643819386545,0.3213086526043909,0.3105212796938054
pct_interview_given_nosignal,0.2506801007556675,0.22315308453922314,0.19432908492052126,0.1671784373933811,0.13120334197191816,0.09429815955735196,0.06358308386389509,0.034127189576322374,0.015245289888049513,0.005446365143263083,0.0008486421725239616,0.00015573089700996677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.24790753288162615,0.22475592747559275,0.19353918562361835,0.16222181350009196,0.13261915001759395,0.09560145419679597,0.06391438602427986,0.03359354442592755,0.014852159694781306,0.0036965072745367518,0.00030134096730450503,0.00010245901639344262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.25134698275862066,0.2236020535590398,0.188171670248908,0.16558404986295197,0.13141112356510648,0.09734477290285853,0.06390562675040312,0.034191367654706185,0.015426497277676952,0.004494488337985523,0.0007579585649317837,5.351600128438403e-05,5.5626634032374704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
