Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,815.0,667.0,665.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,665.0,666.0,670.0,685.0,696.0,705.0,710.0,710.0,732.0,734.0,737.0,731.0,739.0
unmatched_applicants,820.0,668.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,676.0,669.0,677.0,692.0,690.0,695.0,711.0,709.0,724.0,724.0,733.0,735.0,745.0
unmatched_applicants,821.0,667.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,667.0,670.0,670.0,691.0,690.0,708.0,707.0,712.0,719.0,727.0,735.0,740.0,746.0
unmatched_applicants,831.0,666.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,672.0,673.0,680.0,676.0,695.0,704.0,704.0,718.0,720.0,728.0,736.0,757.0,751.0
unmatched_applicants,815.0,675.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,670.0,672.0,691.0,693.0,708.0,706.0,711.0,716.0,726.0,731.0,753.0,753.0
unmatched_applicants,817.0,666.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,668.0,665.0,666.0,671.0,688.0,695.0,704.0,701.0,704.0,722.0,728.0,732.0,747.0,742.0
unmatched_applicants,824.0,662.0,663.0,661.0,661.0,661.0,661.0,661.0,662.0,661.0,672.0,677.0,684.0,685.0,691.0,702.0,712.0,712.0,714.0,731.0,732.0,736.0,744.0
unmatched_applicants,832.0,664.0,664.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,669.0,668.0,679.0,686.0,695.0,707.0,708.0,706.0,721.0,722.0,730.0,733.0,748.0
unmatched_applicants,833.0,670.0,661.0,661.0,661.0,661.0,661.0,663.0,661.0,663.0,665.0,671.0,678.0,688.0,703.0,700.0,711.0,720.0,719.0,735.0,747.0,751.0,751.0
unmatched_applicants,812.0,671.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,666.0,672.0,671.0,688.0,695.0,703.0,698.0,714.0,719.0,722.0,731.0,743.0,745.0
unfilled_spots,154.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,24.0,35.0,44.0,49.0,49.0,71.0,73.0,76.0,70.0,78.0
unfilled_spots,159.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,16.0,31.0,29.0,34.0,50.0,48.0,63.0,63.0,72.0,74.0,84.0
unfilled_spots,160.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,9.0,30.0,29.0,47.0,46.0,51.0,58.0,66.0,74.0,79.0,85.0
unfilled_spots,170.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,19.0,15.0,34.0,43.0,43.0,57.0,59.0,67.0,75.0,96.0,90.0
unfilled_spots,154.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,11.0,30.0,32.0,47.0,45.0,50.0,55.0,65.0,70.0,92.0,92.0
unfilled_spots,156.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,10.0,27.0,34.0,43.0,40.0,43.0,61.0,67.0,71.0,86.0,81.0
unfilled_spots,163.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,16.0,23.0,24.0,30.0,41.0,51.0,51.0,53.0,70.0,71.0,75.0,83.0
unfilled_spots,171.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,18.0,25.0,34.0,46.0,47.0,45.0,60.0,61.0,69.0,72.0,87.0
unfilled_spots,172.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,10.0,17.0,27.0,42.0,39.0,50.0,59.0,58.0,74.0,86.0,90.0,90.0
unfilled_spots,151.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,10.0,27.0,34.0,42.0,37.0,53.0,58.0,61.0,70.0,82.0,84.0
reviews_per_program,217.1898148148148,211.91203703703704,217.88425925925927,216.86574074074073,196.84722222222223,134.85185185185185,77.97685185185185,61.375,59.625,66.21296296296296,73.51851851851852,80.76388888888889,88.09722222222223,95.34722222222223,102.23148148148148,109.2824074074074,116.27777777777777,122.79629629629629,129.33333333333334,136.05555555555554,141.99074074074073,147.17592592592592,153.83333333333334
reviews_per_program,216.8935185185185,214.88888888888889,214.86574074074073,219.66203703703704,199.375,145.96759259259258,81.46296296296296,58.46296296296296,59.68055555555556,66.2175925925926,73.49537037037037,80.80555555555556,88.08333333333333,95.33333333333333,102.56481481481481,109.375,116.125,123.125,129.89814814814815,135.48611111111111,141.4351851851852,147.75462962962962,152.86111111111111
reviews_per_program,216.1851851851852,219.4351851851852,222.3564814814815,216.35185185185185,201.625,142.47685185185185,84.43518518518519,59.601851851851855,60.342592592592595,66.88888888888889,73.55555555555556,80.80555555555556,88.05555555555556,95.22222222222223,102.20370370370371,109.24074074074075,115.93055555555556,122.73611111111111,129.28240740740742,135.72685185185185,141.9351851851852,147.61574074074073,153.61111111111111
