Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,1185.0,999.0,1000.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1013.0,1005.0,1002.0,1013.0,1012.0,1039.0,1049.0,1053.0,1066.0,1086.0,1070.0,1105.0,1091.0,1110.0
unmatched_applicants,1135.0,998.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,998.0,1015.0,1003.0,1025.0,1032.0,1040.0,1045.0,1059.0,1059.0,1090.0,1097.0,1099.0,1113.0,1111.0
unmatched_applicants,1155.0,999.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,1003.0,1005.0,1015.0,1008.0,1027.0,1024.0,1058.0,1048.0,1059.0,1085.0,1088.0,1093.0,1113.0,1127.0
unmatched_applicants,1173.0,1012.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,1001.0,1014.0,1016.0,1038.0,1032.0,1036.0,1058.0,1077.0,1092.0,1093.0,1107.0,1091.0,1107.0
unmatched_applicants,1172.0,999.0,1007.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,998.0,1009.0,1003.0,1045.0,1048.0,1064.0,1061.0,1062.0,1058.0,1098.0,1076.0,1099.0,1104.0
unmatched_applicants,1157.0,1004.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1010.0,1014.0,1028.0,1044.0,1050.0,1062.0,1080.0,1062.0,1084.0,1083.0,1101.0,1093.0
unmatched_applicants,1175.0,999.0,1012.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,999.0,998.0,998.0,1014.0,1014.0,1030.0,1039.0,1062.0,1050.0,1062.0,1086.0,1087.0,1082.0,1097.0,1117.0
unmatched_applicants,1165.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1008.0,1012.0,1031.0,1023.0,1042.0,1055.0,1071.0,1085.0,1085.0,1095.0,1100.0,1114.0
unmatched_applicants,1168.0,998.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,998.0,1004.0,1012.0,1017.0,1028.0,1027.0,1072.0,1051.0,1075.0,1083.0,1096.0,1098.0,1104.0,1119.0
unmatched_applicants,1162.0,1006.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1014.0,1022.0,1027.0,1038.0,1066.0,1054.0,1058.0,1089.0,1087.0,1085.0,1100.0,1109.0
unfilled_spots,187.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,4.0,15.0,14.0,41.0,51.0,55.0,68.0,88.0,72.0,107.0,93.0,112.0
unfilled_spots,137.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,5.0,27.0,34.0,42.0,47.0,61.0,61.0,92.0,99.0,101.0,115.0,113.0
unfilled_spots,157.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,17.0,10.0,29.0,26.0,60.0,50.0,61.0,87.0,90.0,95.0,115.0,129.0
unfilled_spots,175.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,18.0,40.0,34.0,38.0,60.0,79.0,94.0,95.0,109.0,93.0,109.0
unfilled_spots,174.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,5.0,47.0,50.0,66.0,63.0,64.0,60.0,100.0,78.0,101.0,106.0
unfilled_spots,159.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,30.0,46.0,52.0,64.0,82.0,64.0,86.0,85.0,103.0,95.0
unfilled_spots,177.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,16.0,16.0,32.0,41.0,64.0,52.0,64.0,88.0,89.0,84.0,99.0,119.0
unfilled_spots,167.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,33.0,25.0,44.0,57.0,73.0,87.0,87.0,97.0,102.0,116.0
unfilled_spots,170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,14.0,19.0,30.0,29.0,74.0,53.0,77.0,85.0,98.0,100.0,106.0,121.0
unfilled_spots,164.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,29.0,40.0,68.0,56.0,60.0,91.0,89.0,87.0,102.0,111.0
reviews_per_program,475.464,469.528,467.872,468.684,471.168,471.824,469.224,471.664,473.032,469.772,464.952,471.616,427.652,315.052,239.656,241.364,253.132,266.792,280.98,294.892,308.224,320.94,332.136,345.136,354.956,366.032,373.916,387.524,394.408,401.76,408.952,413.6,422.492,424.448,434.312
reviews_per_program,472.592,472.788,474.52,471.3,468.736,475.468,473.164,468.356,469.544,475.664,469.292,475.524,413.552,316.36,239.944,238.54,252.408,267.084,281.076,294.728,308.528,320.924,333.724,344.204,355.432,364.552,376.408,385.104,394.932,402.088,407.656,416.056,423.708,428.252,432.132
reviews_per_program,473.54,469.28,474.24,475.096,467.332,469.744,471.0,474.828,473.672,472.692,472.248,472.116,428.256,315.96,244.412,237.408,252.864,267.016,280.828,295.032,308.828,321.392,332.012,343.308,356.808,366.656,375.016,384.72,392.22,400.792,406.912,413.264,421.216,426.128,434.472
reviews_per_program,473.716,471.028,470.664,469.98,470.044,469.428,470.52,466.308,473.096,474.604,469.948,462.796,425.844,313.208,246.72,238.308,253.056,267.064,281.752,294.708,307.052,320.46,332.136,344.524,356.228,365.564,375.024,384.544,394.068,401.46,407.38,412.728,423.512,426.756,428.3
reviews_per_program,470.096,466.72,468.1,467.336,471.18,469.648,471.256,468.172,472.364,464.524,472.632,468.96,420.548,314.488,246.336,239.288,251.952,266.812,281.312,294.976,307.664,321.244,332.496,345.128,355.68,366.848,375.432,384.644,391.976,400.488,410.772,415.848,417.804,423.956,431.756
reviews_per_program,469.252,472.912,467.632,468.008,475.78,473.548,471.944,471.26,464.304,472.188,475.428,468.18,425.16,310.376,247.984,240.42,252.1,266.58,281.288,294.632,308.188,320.52,332.724,344.672,356.62,365.296,376.396,384.188,393.72,401.496,406.608,414.824,422.064,425.88,432.844
reviews_per_program,474.136,466.428,469.944,466.992,473.832,472.072,472.372,466.64,470.016,469.284,474.404,469.028,433.384,310.456,238.324,241.64,251.868,267.076,280.752,295.46,308.768,320.484,333.028,345.372,355.048,365.952,374.92,384.052,392.172,400.316,409.776,414.1,421.32,425.34,430.16
reviews_per_program,473.76,469.184,472.924,466.76,472.216,475.096,475.324,472.204,469.604,470.516,475.676,457.916,422.332,312.204,248.544,239.66,252.38,266.592,281.22,294.44,307.824,320.836,333.556,344.836,356.264,365.016,376.904,385.456,393.576,398.384,407.848,414.756,420.948,426.208,433.612
reviews_per_program,468.884,469.792,473.82,469.696,472.704,474.816,469.452,466.832,470.972,478.516,471.36,465.948,431.5,313.872,242.464,241.3,253.044,266.72,281.16,294.956,307.368,320.6,333.596,345.804,354.74,367.42,375.24,385.288,391.932,402.336,409.688,414.316,422.38,427.044,432.072
reviews_per_program,471.896,471.62,469.892,472.004,473.956,473.044,473.688,478.156,472.68,470.436,468.984,468.02,423.992,314.272,247.1,240.156,252.216,267.224,281.284,295.38,308.488,320.448,331.284,344.34,356.264,367.252,375.54,384.412,395.312,402.672,406.48,413.02,419.66,425.536,433.092
