Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,1062.0,957.0,957.0,957.0,957.0,957.0,958.0,965.0,960.0,965.0,966.0,973.0,981.0,984.0,996.0,993.0,1001.0,1006.0,1006.0,1006.0,1009.0,1017.0
unmatched_applicants,1064.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,963.0,964.0,968.0,972.0,976.0,980.0,992.0,997.0,999.0,1006.0,1007.0,1003.0,1013.0,1017.0
unmatched_applicants,1059.0,957.0,957.0,957.0,957.0,957.0,961.0,964.0,962.0,966.0,968.0,970.0,977.0,982.0,990.0,994.0,999.0,1007.0,1003.0,1007.0,1009.0,1019.0
unmatched_applicants,1069.0,957.0,957.0,957.0,957.0,957.0,960.0,962.0,963.0,967.0,965.0,970.0,979.0,987.0,988.0,999.0,1003.0,1006.0,1005.0,1004.0,1004.0,1017.0
unmatched_applicants,1061.0,957.0,957.0,957.0,957.0,958.0,960.0,963.0,962.0,967.0,967.0,973.0,984.0,989.0,994.0,999.0,1000.0,1003.0,1005.0,1007.0,1011.0,1016.0
unmatched_applicants,1062.0,957.0,957.0,957.0,957.0,957.0,962.0,962.0,962.0,966.0,968.0,975.0,976.0,983.0,991.0,995.0,1004.0,1008.0,1005.0,1007.0,1011.0,1010.0
unmatched_applicants,1059.0,957.0,957.0,957.0,957.0,957.0,961.0,960.0,962.0,966.0,969.0,973.0,980.0,987.0,997.0,997.0,1000.0,1004.0,1003.0,1005.0,1011.0,1012.0
unmatched_applicants,1061.0,957.0,957.0,957.0,957.0,958.0,960.0,963.0,961.0,965.0,967.0,970.0,979.0,988.0,990.0,995.0,1000.0,1005.0,1004.0,1006.0,1012.0,1016.0
unmatched_applicants,1057.0,957.0,957.0,957.0,957.0,958.0,957.0,962.0,960.0,967.0,968.0,970.0,981.0,990.0,992.0,998.0,1005.0,1008.0,1005.0,1004.0,1008.0,1012.0
unmatched_applicants,1060.0,957.0,957.0,957.0,957.0,957.0,957.0,962.0,961.0,966.0,966.0,973.0,978.0,984.0,994.0,998.0,1001.0,1004.0,1003.0,1004.0,1011.0,1012.0
unfilled_spots,105.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,8.0,9.0,16.0,24.0,27.0,39.0,36.0,44.0,49.0,49.0,49.0,52.0,60.0
unfilled_spots,107.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,11.0,15.0,19.0,23.0,35.0,40.0,42.0,49.0,50.0,46.0,56.0,60.0
unfilled_spots,102.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,9.0,11.0,13.0,20.0,25.0,33.0,37.0,42.0,50.0,46.0,50.0,52.0,62.0
unfilled_spots,112.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,10.0,8.0,13.0,22.0,30.0,31.0,42.0,46.0,49.0,48.0,47.0,47.0,60.0
unfilled_spots,104.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,10.0,10.0,16.0,27.0,32.0,37.0,42.0,43.0,46.0,48.0,50.0,54.0,59.0
unfilled_spots,105.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,9.0,11.0,18.0,19.0,26.0,34.0,38.0,47.0,51.0,48.0,50.0,54.0,53.0
unfilled_spots,102.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,9.0,12.0,16.0,23.0,30.0,40.0,40.0,43.0,47.0,46.0,48.0,54.0,55.0
unfilled_spots,104.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,8.0,10.0,13.0,22.0,31.0,33.0,38.0,43.0,48.0,47.0,49.0,55.0,59.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,10.0,11.0,13.0,24.0,33.0,35.0,41.0,48.0,51.0,48.0,47.0,51.0,55.0
unfilled_spots,103.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,9.0,16.0,21.0,27.0,37.0,41.0,44.0,47.0,46.0,47.0,54.0,55.0
reviews_per_program,858.4857142857143,99.48571428571428,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.17142857142858,284.7142857142857,315.8285714285714,347.6,379.22857142857146,409.22857142857146,439.0285714285714,470.34285714285716,499.3142857142857,528.7428571428571,556.7714285714286,587.0571428571428,611.8,635.2857142857143
reviews_per_program,861.7714285714286,51.885714285714286,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.9142857142857,221.6,253.11428571428573,284.74285714285713,316.14285714285717,347.22857142857146,378.57142857142856,410.1714285714286,439.4,469.8285714285714,499.8857142857143,527.6285714285714,555.3428571428572,582.3714285714286,612.6857142857143,634.3714285714286
reviews_per_program,858.8571428571429,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.2,284.77142857142854,316.2857142857143,347.62857142857143,378.8857142857143,409.6,439.65714285714284,470.3142857142857,498.57142857142856,527.4857142857143,554.9142857142857,585.5142857142857,610.1714285714286,638.4571428571429
reviews_per_program,876.2285714285714,51.628571428571426,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.22857142857143,284.8285714285714,316.0,347.74285714285713,378.54285714285714,409.7142857142857,439.7142857142857,471.48571428571427,498.7142857142857,531.0571428571428,556.9714285714285,585.8,610.4571428571429,636.0571428571428
reviews_per_program,852.5142857142857,71.91428571428571,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.5142857142857,253.05714285714285,284.6857142857143,316.0571428571429,347.65714285714284,378.77142857142854,409.85714285714283,439.48571428571427,470.45714285714286,500.1142857142857,526.9142857142857,555.0571428571428,581.8571428571429,613.5714285714286,631.8571428571429
