Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,214.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,219.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,222.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,217.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,224.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,222.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,215.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,218.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,219.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,222.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,217.50632911392404,223.40506329113924,227.2405063291139,223.45569620253164,224.58227848101265,224.0126582278481,228.16455696202533,222.0759493670886,219.59493670886076,226.84810126582278,226.34177215189874,215.0,190.34177215189874,142.79746835443038,116.10126582278481,115.26582278481013,120.73417721518987,126.67088607594937,133.0759493670886,139.15189873417722,145.8987341772152
reviews_per_program,226.81012658227849,222.0632911392405,226.44303797468353,220.72151898734177,226.70886075949366,222.70886075949366,225.32911392405063,221.8227848101266,226.15189873417722,225.60759493670886,224.58227848101265,216.84810126582278,193.7594936708861,145.0379746835443,119.20253164556962,117.12658227848101,119.58227848101266,126.54430379746836,132.9240506329114,139.49367088607596,146.67088607594937
reviews_per_program,223.8860759493671,216.29113924050634,218.62025316455697,219.9620253164557,222.1139240506329,219.44303797468353,223.53164556962025,223.86075949367088,224.9367088607595,220.81012658227849,227.64556962025316,218.08860759493672,182.81012658227849,144.36708860759492,123.31645569620254,115.27848101265823,119.60759493670886,126.50632911392405,132.8860759493671,140.44303797468353,146.0506329113924
reviews_per_program,214.51898734177215,226.16455696202533,224.0632911392405,221.873417721519,227.21518987341773,224.54430379746836,223.36708860759492,220.8987341772152,228.21518987341773,227.0632911392405,220.18987341772151,211.29113924050634,180.59493670886076,147.65822784810126,122.9620253164557,117.58227848101266,119.9620253164557,126.84810126582279,133.16455696202533,140.16455696202533,147.30379746835442
reviews_per_program,224.41772151898735,221.64556962025316,218.873417721519,226.126582278481,218.7594936708861,225.13924050632912,220.78481012658227,222.67088607594937,224.65822784810126,225.8987341772152,222.20253164556962,222.0253164556962,183.73417721518987,142.44303797468353,125.41772151898734,117.78481012658227,119.59493670886076,128.27848101265823,132.9367088607595,140.22784810126583,145.84810126582278
reviews_per_program,228.0632911392405,222.39240506329114,222.29113924050634,227.56962025316454,223.20253164556962,222.20253164556962,218.9367088607595,222.16455696202533,230.1772151898734,224.20253164556962,226.58227848101265,221.60759493670886,180.9873417721519,141.0126582278481,125.9493670886076,116.0253164556962,119.9620253164557,126.89873417721519,134.0506329113924,138.72151898734177,145.62025316455697
reviews_per_program,220.54430379746836,224.72151898734177,223.26582278481013,227.37974683544303,226.0,225.9367088607595,226.0379746835443,221.126582278481,227.9493670886076,220.8227848101266,225.9746835443038,210.81012658227849,184.32911392405063,144.35443037974684,121.41772151898734,114.63291139240506,123.24050632911393,126.22784810126582,133.41772151898735,138.83544303797467,145.15189873417722
reviews_per_program,222.43037974683546,221.48101265822785,228.126582278481,222.36708860759492,224.53164556962025,224.44303797468353,222.873417721519,221.60759493670886,224.20253164556962,221.65822784810126,227.2405063291139,215.26582278481013,178.20253164556962,141.64556962025316,124.15189873417721,114.70886075949367,119.69620253164557,128.32911392405063,133.34177215189874,139.83544303797467,145.27848101265823
reviews_per_program,215.873417721519,221.1139240506329,223.74683544303798,225.9493670886076,225.18987341772151,222.67088607594937,220.8227848101266,214.79746835443038,223.74683544303798,221.35443037974684,221.41772151898735,217.36708860759492,184.67088607594937,147.41772151898735,122.69620253164557,118.56962025316456,124.35443037974683,126.26582278481013,133.70886075949366,140.25316455696202,144.77215189873417
reviews_per_program,219.126582278481,226.40506329113924,221.8860759493671,220.48101265822785,223.16455696202533,227.32911392405063,223.68354430379748,225.0506329113924,219.8987341772152,222.78481012658227,221.69620253164558,217.37974683544303,188.45569620253164,145.53164556962025,122.32911392405063,116.83544303797468,120.73417721518987,127.65822784810126,132.8227848101266,140.43037974683546,145.43037974683546
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986628781547718,0.9962000303997568,0.9832705980761188,0.9490585504255868,0.9010055063442662,0.8505967124521504,0.8000635055038103,0.7556710302788049,0.7192999143917055,0.6878922950968799,0.6560819017872636
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999665719538693,0.9995437956204379,0.986731843575419,0.9493997676519943,0.9,0.8483827493261455,0.8004657563247591,0.7564269280784235,0.7201218931530331,0.6862068965517242,0.6526279451109002
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9971124620060791,0.9835241552638928,0.9513960703205792,0.9051526487269217,0.8455684870188004,0.8002963276537199,0.7566539923954373,0.7203276814631359,0.681568273997296,0.655399549315306
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996655518394649,0.995892911469425,0.9842420861804491,0.9487278832493865,0.9015251591209319,0.8490821038405226,0.797931834968872,0.7546153078535076,0.7188212927756654,0.6829224239140251,0.6498238377588725
