Parameter,0,1,2,3,4,5
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,598.75,599.5833333333334,142.58333333333334,150.25,200.33333333333334,250.41666666666666
reviews_per_program,598.3333333333334,599.1666666666666,226.66666666666666,150.25,200.33333333333334,250.41666666666666
reviews_per_program,599.75,600.0833333333334,142.58333333333334,150.25,200.33333333333334,250.41666666666666
reviews_per_program,598.5,598.5833333333334,184.83333333333334,150.25,200.33333333333334,250.41666666666666
reviews_per_program,599.0833333333334,600.4166666666666,227.41666666666666,150.25,200.33333333333334,250.41666666666666
reviews_per_program,599.25,600.4166666666666,142.83333333333334,150.25,200.33333333333334,250.41666666666666
reviews_per_program,599.5,599.1666666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666
reviews_per_program,599.6666666666666,599.5833333333334,227.0,150.25,200.33333333333334,250.41666666666666
reviews_per_program,598.4166666666666,597.6666666666666,142.41666666666666,150.25,200.33333333333334,250.41666666666666
