Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,111.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,92.0,92.0,94.0,95.0,97.0,98.0,98.0,101.0,101.0,101.0,100.0,102.0,101.0
unmatched_applicants,106.0,91.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,92.0,94.0,93.0,94.0,98.0,98.0,97.0,102.0,102.0,102.0,100.0,101.0,102.0
unmatched_applicants,108.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,92.0,93.0,94.0,96.0,98.0,98.0,100.0,102.0,99.0,100.0,101.0,101.0,103.0
unmatched_applicants,115.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,91.0,92.0,93.0,93.0,95.0,98.0,98.0,98.0,99.0,99.0,101.0,101.0,102.0,102.0
unmatched_applicants,111.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,90.0,92.0,92.0,93.0,95.0,96.0,98.0,99.0,100.0,101.0,102.0,101.0,101.0,100.0
unmatched_applicants,114.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,93.0,93.0,94.0,95.0,97.0,99.0,100.0,100.0,99.0,100.0,101.0,102.0,104.0
unmatched_applicants,108.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,91.0,92.0,92.0,93.0,95.0,94.0,95.0,98.0,98.0,100.0,101.0,99.0,101.0,103.0,101.0
unmatched_applicants,110.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,91.0,91.0,92.0,93.0,94.0,96.0,96.0,98.0,99.0,100.0,100.0,99.0,101.0,103.0,103.0
unmatched_applicants,112.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,91.0,91.0,92.0,92.0,94.0,95.0,96.0,97.0,100.0,102.0,102.0,101.0,101.0,100.0,102.0
unmatched_applicants,113.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,92.0,94.0,94.0,94.0,96.0,99.0,99.0,101.0,100.0,100.0,101.0,102.0,103.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,7.0,8.0,8.0,11.0,11.0,11.0,10.0,12.0,11.0
unfilled_spots,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,8.0,8.0,7.0,12.0,12.0,12.0,10.0,11.0,12.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,6.0,8.0,8.0,10.0,12.0,9.0,10.0,11.0,11.0,13.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,5.0,8.0,8.0,8.0,9.0,9.0,11.0,11.0,12.0,12.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,5.0,6.0,8.0,9.0,10.0,11.0,12.0,11.0,11.0,10.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,7.0,9.0,10.0,10.0,9.0,10.0,11.0,12.0,14.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,8.0,8.0,10.0,11.0,9.0,11.0,13.0,11.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,6.0,6.0,8.0,9.0,10.0,10.0,9.0,11.0,13.0,13.0
unfilled_spots,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,5.0,6.0,7.0,10.0,12.0,12.0,11.0,11.0,10.0,12.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,4.0,6.0,9.0,9.0,11.0,10.0,10.0,11.0,12.0,13.0
reviews_per_program,91.45,87.575,60.1,26.05,13.0,16.25,19.5,22.75,26.0,29.25,32.45,35.725,38.975,42.15,45.325,48.45,50.825,54.6,57.075,59.4,60.8,64.525,67.0,70.2,71.8,74.875
reviews_per_program,89.725,93.575,59.9,22.5,19.175,16.25,19.5,22.75,26.0,29.225,32.5,35.75,38.65,42.075,44.825,48.25,51.425,54.25,56.325,59.675,63.325,64.75,68.125,71.4,72.8,74.45
reviews_per_program,88.6,83.55,68.9,24.275,14.6,16.25,19.5,22.75,25.975,29.225,32.35,35.6,38.9,41.85,45.325,48.5,50.975,54.05,57.3,60.0,63.25,64.975,67.575,69.425,72.15,73.9
