Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,1217.0,876.0,887.0,866.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1218.0,879.0,873.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1211.0,882.0,874.0,865.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1242.0,880.0,878.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1201.0,884.0,872.0,864.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1238.0,883.0,864.0,870.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1239.0,876.0,879.0,865.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1190.0,892.0,867.0,867.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1235.0,869.0,874.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1219.0,880.0,871.0,869.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0
unfilled_spots,354.0,13.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,355.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,348.0,19.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,379.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,338.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,375.0,20.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,376.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,327.0,29.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,372.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,356.0,17.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,471.288,470.136,468.376,476.08,464.232,472.056,467.704,478.788,473.564,444.632,348.116,226.076
reviews_per_program,471.916,470.616,471.488,471.696,471.228,469.792,474.028,470.644,470.152,450.284,337.16,229.264
reviews_per_program,473.292,471.988,470.824,467.212,470.616,472.852,472.16,472.828,471.44,442.808,337.828,224.8
reviews_per_program,472.248,471.272,472.124,473.668,467.208,468.024,470.828,471.92,470.32,442.932,335.832,229.148
reviews_per_program,470.024,470.284,471.896,468.396,470.832,471.872,467.46,468.792,476.976,450.084,341.308,224.512
reviews_per_program,473.252,471.444,470.552,472.244,473.744,469.06,474.332,466.972,466.424,451.424,347.236,231.704
reviews_per_program,473.888,472.792,473.776,471.252,472.916,474.052,472.036,476.56,473.64,444.168,333.624,237.08
reviews_per_program,471.016,469.644,469.12,474.684,470.636,473.648,475.044,474.552,470.78,447.628,339.768,234.748
reviews_per_program,473.248,465.704,475.184,473.304,470.332,473.368,476.716,469.72,473.904,450.928,334.428,226.232
reviews_per_program,469.228,471.448,469.82,473.36,473.208,472.484,471.14,474.18,469.504,438.388,335.372,231.452
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974411748345108,0.9739287234841845,0.9200546634779638
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998748905292131,0.996440489432703,0.9763669136791508,0.920365475756471
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970804949256221,0.9736038066616579,0.9222913674804532
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9965798181464283,0.9742709690349735,0.919826898986448
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9978027479557212,0.9702965337607694,0.9212697110564215
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997498123592694,0.9974691993214116,0.9736881634288003,0.9194467231792909
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997497497497497,0.9972473237870152,0.9749561733032808,0.9203154559752011
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997810378804467,0.9978312248018907,0.9763180293396084,0.9185170002960534
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999843618052732,0.9972474768537827,0.9795647491923568,0.9216079485893989
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993120485318491,0.9968293700458907,0.9719780632559537,0.9217111860698332
pct_interview_given_nosignal,0.34590314202780464,0.3237475338218715,0.30027131569781296,0.2687290938650421,0.2474666719964823,0.21183587692809924,0.1804105963115195,0.1392496156488175,0.10130157595600696,0.05982174513711442,0.024158590080356104,0.004843657499596362
pct_interview_given_nosignal,0.34544283304655915,0.3234057154923629,0.2981451818413484,0.2715094873973379,0.24321563620291706,0.21306614131215498,0.17740160812526448,0.14243978590544157,0.10187471740113388,0.05996565038917378,0.02268555621623019,0.004967614447249973
pct_interview_given_nosignal,0.34443852843487743,0.32243265291800804,0.2985962993346094,0.2744134568596208,0.24358167260136532,0.21140669700579295,0.17827372092034194,0.14153975748708741,0.10217745691662786,0.05982206144746169,0.024323624595469256,0.004024227211960822
pct_interview_given_nosignal,0.3451999796716979,0.322939729397294,0.29771436361157816,0.27025173129868546,0.24564031346096618,0.21403685989939802,0.1789159197609902,0.14194444444444446,0.10259555181758714,0.05998877117609725,0.0239056074407164,0.0050025688867256154
pct_interview_given_nosignal,0.34683335319047537,0.3236420628142252,0.29786866464201933,0.2736406450692165,0.24345235754453576,0.21193533242156404,0.18054673284596087,0.14315978254777784,0.10058785107772697,0.05913574561934999,0.02626017532874139,0.004429107113743818
pct_interview_given_nosignal,0.3444676409185804,0.3228177722350544,0.2987814888455154,0.27115879585544983,0.24172230682128773,0.2134669750706759,0.17726777804792965,0.14392258035442695,0.10298029931909009,0.05906729491361604,0.0239214779413654,0.005511736196902024
pct_interview_given_nosignal,0.3440053345938281,0.32186514886164624,0.29660111545704765,0.27179429025033314,0.2422117237399376,0.2107629690529115,0.17833250018612862,0.1401004870770986,0.10135407663497552,0.05917166924864446,0.023605344508685473,0.005093721785767225
pct_interview_given_nosignal,0.3461028924707441,0.3240986483031046,0.2997602576772446,0.26960825670013217,0.24356969321412061,0.21097925260612466,0.17691747649647052,0.1409426324439395,0.10218240133872543,0.05879085046254921,0.022510678142195657,0.005746265608191832
pct_interview_given_nosignal,0.34447055243762253,0.3269381292916355,0.295658844765343,0.2704830154610089,0.24375190715713005,0.21112941272165284,0.17614060152745534,0.14275971557622646,0.10117443868739205,0.060384772213366945,0.0211941070043939,0.0042578661696888905
pct_interview_given_nosignal,0.34742172248885406,0.3228149371179653,0.29928100932769347,0.27044740751885354,0.2420389013781644,0.21160489549683587,0.17875838246425793,0.14103045427441974,0.10222862587436964,0.060552290118664746,0.02509145907933348,0.004180089991746319
pct_interview_given_application,0.34590314202780464,0.3467507274490786,0.3480537004457957,0.3424214417744917,0.3511606265832601,0.34534038334434897,0.3485537861553461,0.340484723927918,0.3433185352416413,0.3461234681138373,0.3477092398259534,0.34471238021128486
pct_interview_given_application,0.34544283304655915,0.34639706257330816,0.345756413736935,0.3456039483056884,0.34594718480226133,0.3470046318370683,0.34390373564430793,0.34637645439015474,0.34472404313808414,0.3452145997272504,0.34742468415937805,0.34904933196300103
pct_interview_given_application,0.34443852843487743,0.3453901370373823,0.3462440317400982,0.34892083251286354,0.34639706257330816,0.34475903665417507,0.34526431718061673,0.3447765360765437,0.345791617172917,0.3459941761255104,0.3477982590885817,0.34781310006400684
pct_interview_given_application,0.3451999796716979,0.3459148856711199,0.3452906439833603,0.3441651114282578,0.3489238197976062,0.3483154710014871,0.34624109016456117,0.3454399050686557,0.34661507059023644,0.34568896051571313,0.34546040195637984,0.34577108096413756
pct_interview_given_application,0.34683335319047537,0.34664160379685466,0.3454574736806415,0.34803883893116083,0.346238148639005,0.34547504407975044,0.34873572070337566,0.3477448420621512,0.34177820267686426,0.34399372024713865,0.3495762711864407,0.3468864905352036
pct_interview_given_application,0.3444676409185804,0.34578868327945633,0.34644417620156753,0.3452029035837406,0.34410989901719075,0.34754615614207135,0.34368332728974643,0.3491001601809102,0.3474335694739265,0.34326648529820514,0.34602061435533443,0.34671827810625716
pct_interview_given_application,0.3440053345938281,0.3448027885412613,0.34408665698557966,0.34592956634666805,0.34471238021128486,0.34388632470699415,0.34535501529544355,0.34207654859828773,0.3432202319294611,0.3436659386621019,0.3476113712545738,0.3451415118307617
pct_interview_given_application,0.3461028924707441,0.347113984209316,0.34750170532060026,0.3434284703086685,0.3463823421922675,0.34417964395500455,0.34316821178669765,0.3435239973701512,0.3453199006956389,0.3431508752431231,0.34564791491743635,0.34729441840647635
pct_interview_given_application,0.34447055243762253,0.35005067596584954,0.34306710663658707,0.34442979564930787,0.34660622709065086,0.3443832282706055,0.3419646078587671,0.34705782168100147,0.342989151931865,0.34863727352050505,0.34740987631168435,0.3471672075847793
pct_interview_given_application,0.34742172248885406,0.34578574943578083,0.3469839513004981,0.3443890485043096,0.3444996703352437,0.3450275564886853,0.34601180116313623,0.34379349614070603,0.34526139222812413,0.34801209140280764,0.34747207775598943,0.3424962603156462
pct_of_app_match_via_signal_given_matched,0.0,0.9708520179372198,0.9823207971713276,0.9974457215836526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.973709522282783,0.98272,0.9958532695374801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9679075738125802,0.9868758002560819,0.997127353973827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9698524695317511,0.9871794871794872,0.9974481658692185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.976878612716763,0.9904030710172744,0.9964901084875558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9768860353130016,0.98851308232291,0.9968030690537084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9759769378603459,0.9926258416159025,0.995212256623045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.972633612363168,0.9859469817949537,0.9968061322261258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9677213167146053,0.984955185659411,0.9961722488038277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
