Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1417.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1212.0,1218.0,1220.0,1251.0,1254.0,1284.0,1287.0,1286.0,1310.0,1316.0,1298.0,1327.0,1328.0,1340.0,1347.0,1362.0
unmatched_applicants,1413.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1216.0,1226.0,1226.0,1228.0,1248.0,1264.0,1269.0,1292.0,1303.0,1307.0,1314.0,1329.0,1338.0,1341.0,1357.0,1348.0
unmatched_applicants,1389.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1228.0,1233.0,1250.0,1260.0,1267.0,1274.0,1288.0,1297.0,1324.0,1320.0,1324.0,1319.0,1348.0,1356.0,1355.0
unmatched_applicants,1409.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1216.0,1229.0,1224.0,1248.0,1265.0,1286.0,1263.0,1288.0,1302.0,1319.0,1312.0,1329.0,1315.0,1334.0,1349.0,1351.0
unmatched_applicants,1399.0,1217.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1225.0,1218.0,1253.0,1253.0,1266.0,1272.0,1286.0,1289.0,1314.0,1323.0,1330.0,1328.0,1339.0,1338.0,1348.0
unmatched_applicants,1408.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1219.0,1232.0,1232.0,1250.0,1264.0,1284.0,1275.0,1283.0,1308.0,1305.0,1315.0,1319.0,1331.0,1349.0,1340.0,1350.0
unmatched_applicants,1394.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1220.0,1216.0,1219.0,1226.0,1252.0,1264.0,1268.0,1273.0,1283.0,1297.0,1321.0,1313.0,1318.0,1333.0,1348.0,1361.0,1362.0
unmatched_applicants,1414.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1212.0,1226.0,1222.0,1246.0,1248.0,1268.0,1286.0,1293.0,1300.0,1310.0,1316.0,1324.0,1337.0,1344.0,1344.0,1336.0
unmatched_applicants,1405.0,1213.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1223.0,1233.0,1218.0,1232.0,1255.0,1270.0,1279.0,1285.0,1307.0,1314.0,1315.0,1344.0,1337.0,1343.0,1329.0,1337.0
unmatched_applicants,1400.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1220.0,1221.0,1242.0,1250.0,1273.0,1255.0,1287.0,1288.0,1312.0,1314.0,1334.0,1317.0,1332.0,1344.0,1357.0
unfilled_spots,205.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,8.0,39.0,42.0,72.0,75.0,74.0,98.0,104.0,86.0,115.0,116.0,128.0,135.0,150.0
unfilled_spots,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,14.0,16.0,36.0,52.0,57.0,80.0,91.0,95.0,102.0,117.0,126.0,129.0,145.0,136.0
unfilled_spots,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,21.0,38.0,48.0,55.0,62.0,76.0,85.0,112.0,108.0,112.0,107.0,136.0,144.0,143.0
unfilled_spots,197.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,17.0,12.0,36.0,53.0,74.0,51.0,76.0,90.0,107.0,100.0,117.0,103.0,122.0,137.0,139.0
unfilled_spots,187.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,41.0,41.0,54.0,60.0,74.0,77.0,102.0,111.0,118.0,116.0,127.0,126.0,136.0
unfilled_spots,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,20.0,38.0,52.0,72.0,63.0,71.0,96.0,93.0,103.0,107.0,119.0,137.0,128.0,138.0
