Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,1768.0,1017.0,1014.0,1001.0,998.0,998.0,998.0,998.0,1002.0,1024.0,1087.0,1146.0,1165.0,1216.0,1243.0,1275.0,1319.0,1334.0,1346.0,1386.0,1433.0,1436.0,1477.0,1448.0,1507.0,1507.0,1493.0,1536.0,1596.0
unmatched_applicants,1772.0,1018.0,1013.0,999.0,998.0,998.0,998.0,1010.0,998.0,1034.0,1091.0,1117.0,1191.0,1206.0,1232.0,1288.0,1343.0,1322.0,1360.0,1384.0,1434.0,1451.0,1434.0,1456.0,1497.0,1519.0,1518.0,1517.0,1583.0
unmatched_applicants,1784.0,1026.0,1019.0,998.0,998.0,998.0,998.0,1001.0,1001.0,1044.0,1099.0,1118.0,1153.0,1216.0,1246.0,1275.0,1316.0,1333.0,1356.0,1381.0,1431.0,1440.0,1455.0,1445.0,1508.0,1489.0,1500.0,1543.0,1583.0
unmatched_applicants,1778.0,1023.0,1024.0,1004.0,998.0,998.0,998.0,1005.0,998.0,1033.0,1079.0,1138.0,1157.0,1197.0,1241.0,1262.0,1319.0,1329.0,1368.0,1374.0,1417.0,1413.0,1445.0,1460.0,1514.0,1487.0,1522.0,1531.0,1570.0
unmatched_applicants,1758.0,1015.0,1014.0,1003.0,998.0,998.0,998.0,1009.0,1005.0,1026.0,1089.0,1122.0,1148.0,1230.0,1270.0,1292.0,1307.0,1347.0,1357.0,1373.0,1445.0,1447.0,1446.0,1438.0,1529.0,1511.0,1521.0,1519.0,1596.0
unmatched_applicants,1750.0,1021.0,1017.0,1001.0,998.0,998.0,998.0,998.0,1005.0,1032.0,1078.0,1130.0,1165.0,1226.0,1240.0,1275.0,1320.0,1319.0,1383.0,1382.0,1424.0,1435.0,1456.0,1456.0,1509.0,1530.0,1550.0,1513.0,1575.0
unmatched_applicants,1793.0,1025.0,1011.0,1006.0,998.0,998.0,998.0,998.0,1003.0,1025.0,1097.0,1125.0,1173.0,1200.0,1246.0,1279.0,1328.0,1342.0,1380.0,1377.0,1416.0,1440.0,1447.0,1460.0,1506.0,1523.0,1527.0,1495.0,1575.0
unmatched_applicants,1773.0,1017.0,1008.0,1002.0,998.0,998.0,998.0,1009.0,1013.0,1031.0,1096.0,1134.0,1155.0,1212.0,1249.0,1273.0,1327.0,1348.0,1371.0,1380.0,1431.0,1452.0,1451.0,1458.0,1516.0,1511.0,1500.0,1532.0,1604.0
unmatched_applicants,1769.0,1012.0,1007.0,999.0,998.0,998.0,998.0,1002.0,998.0,1026.0,1069.0,1137.0,1161.0,1207.0,1236.0,1273.0,1323.0,1346.0,1352.0,1379.0,1445.0,1434.0,1440.0,1444.0,1515.0,1511.0,1514.0,1531.0,1605.0
unmatched_applicants,1781.0,1031.0,1016.0,1002.0,998.0,998.0,998.0,1000.0,1002.0,1040.0,1092.0,1134.0,1176.0,1205.0,1275.0,1284.0,1325.0,1350.0,1371.0,1378.0,1420.0,1419.0,1440.0,1467.0,1502.0,1511.0,1533.0,1517.0,1600.0
unfilled_spots,770.0,19.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,26.0,89.0,148.0,167.0,218.0,245.0,277.0,321.0,336.0,348.0,388.0,435.0,438.0,479.0,450.0,509.0,509.0,495.0,538.0,598.0
unfilled_spots,774.0,20.0,15.0,1.0,0.0,0.0,0.0,12.0,0.0,36.0,93.0,119.0,193.0,208.0,234.0,290.0,345.0,324.0,362.0,386.0,436.0,453.0,436.0,458.0,499.0,521.0,520.0,519.0,585.0
unfilled_spots,786.0,28.0,21.0,0.0,0.0,0.0,0.0,3.0,3.0,46.0,101.0,120.0,155.0,218.0,248.0,277.0,318.0,335.0,358.0,383.0,433.0,442.0,457.0,447.0,510.0,491.0,502.0,545.0,585.0
unfilled_spots,780.0,25.0,26.0,6.0,0.0,0.0,0.0,7.0,0.0,35.0,81.0,140.0,159.0,199.0,243.0,264.0,321.0,331.0,370.0,376.0,419.0,415.0,447.0,462.0,516.0,489.0,524.0,533.0,572.0
unfilled_spots,760.0,17.0,16.0,5.0,0.0,0.0,0.0,11.0,7.0,28.0,91.0,124.0,150.0,232.0,272.0,294.0,309.0,349.0,359.0,375.0,447.0,449.0,448.0,440.0,531.0,513.0,523.0,521.0,598.0
unfilled_spots,752.0,23.0,19.0,3.0,0.0,0.0,0.0,0.0,7.0,34.0,80.0,132.0,167.0,228.0,242.0,277.0,322.0,321.0,385.0,384.0,426.0,437.0,458.0,458.0,511.0,532.0,552.0,515.0,577.0
unfilled_spots,795.0,27.0,13.0,8.0,0.0,0.0,0.0,0.0,5.0,27.0,99.0,127.0,175.0,202.0,248.0,281.0,330.0,344.0,382.0,379.0,418.0,442.0,449.0,462.0,508.0,525.0,529.0,497.0,577.0
unfilled_spots,775.0,19.0,10.0,4.0,0.0,0.0,0.0,11.0,15.0,33.0,98.0,136.0,157.0,214.0,251.0,275.0,329.0,350.0,373.0,382.0,433.0,454.0,453.0,460.0,518.0,513.0,502.0,534.0,606.0
unfilled_spots,771.0,14.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,28.0,71.0,139.0,163.0,209.0,238.0,275.0,325.0,348.0,354.0,381.0,447.0,436.0,442.0,446.0,517.0,513.0,516.0,533.0,607.0
unfilled_spots,783.0,33.0,18.0,4.0,0.0,0.0,0.0,2.0,4.0,42.0,94.0,136.0,178.0,207.0,277.0,286.0,327.0,352.0,373.0,380.0,422.0,421.0,442.0,469.0,504.0,513.0,535.0,519.0,602.0
reviews_per_program,470.84,473.088,473.096,465.856,464.816,336.052,128.444,111.932,127.892,143.888,159.728,175.56,191.356,206.888,222.128,237.488,252.288,266.916,281.096,295.336,308.136,320.036,333.452,345.696,355.968,366.064,373.804,385.36,392.356
reviews_per_program,472.656,475.26,467.94,470.944,465.316,339.74,132.672,113.304,127.888,143.8,159.724,175.496,191.472,206.82,222.44,237.32,252.316,266.94,280.88,294.296,307.18,321.516,333.436,344.216,355.712,365.428,376.812,385.612,394.42
reviews_per_program,474.784,471.196,471.132,472.764,468.804,343.968,132.904,114.668,127.912,143.84,159.76,175.596,191.304,206.88,222.18,237.388,252.268,266.528,280.612,295.424,307.528,321.092,332.92,344.092,355.316,365.96,373.984,382.768,394.0
reviews_per_program,476.996,471.112,472.54,475.044,468.096,343.336,126.164,111.936,127.892,143.82,159.644,175.468,191.344,206.78,221.876,237.272,252.208,266.096,280.888,294.996,307.988,320.692,332.944,345.188,355.996,365.256,376.48,386.708,392.984
reviews_per_program,470.332,472.3,469.952,474.524,467.416,341.024,126.764,113.404,127.88,143.792,159.74,175.476,191.344,206.604,222.468,237.456,252.176,266.76,280.864,294.64,308.524,319.924,333.508,342.572,354.672,368.312,376.92,383.332,392.836
