Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,1007.0,736.0,726.0,727.0,726.0,726.0,726.0,741.0,736.0,755.0,768.0,785.0,782.0,805.0,806.0,825.0,833.0,841.0,849.0,850.0,877.0,890.0,874.0,887.0,913.0,898.0,922.0,928.0,955.0
unmatched_applicants,994.0,733.0,729.0,726.0,726.0,726.0,732.0,735.0,742.0,751.0,768.0,776.0,787.0,789.0,807.0,813.0,831.0,843.0,838.0,855.0,885.0,879.0,880.0,887.0,921.0,910.0,911.0,926.0,941.0
unmatched_applicants,1006.0,731.0,726.0,726.0,726.0,728.0,731.0,733.0,737.0,755.0,766.0,783.0,789.0,807.0,811.0,819.0,837.0,841.0,843.0,860.0,880.0,891.0,867.0,891.0,899.0,924.0,923.0,918.0,942.0
unmatched_applicants,1005.0,732.0,726.0,726.0,726.0,726.0,727.0,739.0,736.0,752.0,767.0,784.0,782.0,797.0,801.0,814.0,843.0,835.0,856.0,849.0,877.0,888.0,883.0,872.0,912.0,903.0,914.0,917.0,938.0
unmatched_applicants,996.0,733.0,727.0,726.0,726.0,726.0,732.0,745.0,743.0,750.0,769.0,773.0,790.0,794.0,811.0,812.0,835.0,833.0,844.0,851.0,886.0,875.0,880.0,876.0,913.0,909.0,912.0,923.0,960.0
unmatched_applicants,1000.0,743.0,727.0,728.0,726.0,726.0,728.0,739.0,735.0,751.0,769.0,781.0,788.0,789.0,806.0,817.0,836.0,838.0,848.0,850.0,873.0,882.0,891.0,882.0,921.0,920.0,923.0,930.0,956.0
unmatched_applicants,1006.0,732.0,726.0,726.0,726.0,729.0,729.0,736.0,738.0,752.0,764.0,785.0,790.0,801.0,812.0,810.0,851.0,842.0,847.0,838.0,878.0,876.0,880.0,891.0,905.0,930.0,918.0,912.0,936.0
unmatched_applicants,1014.0,736.0,727.0,726.0,726.0,726.0,731.0,737.0,738.0,749.0,769.0,784.0,788.0,803.0,806.0,807.0,839.0,839.0,846.0,847.0,884.0,885.0,871.0,886.0,919.0,905.0,910.0,907.0,944.0
unmatched_applicants,1027.0,727.0,726.0,726.0,726.0,726.0,728.0,739.0,746.0,749.0,770.0,782.0,791.0,797.0,802.0,816.0,834.0,847.0,847.0,839.0,880.0,881.0,890.0,886.0,914.0,912.0,909.0,923.0,948.0
unmatched_applicants,1000.0,737.0,726.0,726.0,726.0,726.0,732.0,746.0,734.0,754.0,765.0,778.0,788.0,806.0,802.0,822.0,828.0,842.0,849.0,852.0,880.0,882.0,881.0,885.0,912.0,911.0,914.0,907.0,938.0
unfilled_spots,281.0,10.0,0.0,1.0,0.0,0.0,0.0,15.0,10.0,29.0,42.0,59.0,56.0,79.0,80.0,99.0,107.0,115.0,123.0,124.0,151.0,164.0,148.0,161.0,187.0,172.0,196.0,202.0,229.0
unfilled_spots,268.0,7.0,3.0,0.0,0.0,0.0,6.0,9.0,16.0,25.0,42.0,50.0,61.0,63.0,81.0,87.0,105.0,117.0,112.0,129.0,159.0,153.0,154.0,161.0,195.0,184.0,185.0,200.0,215.0
unfilled_spots,280.0,5.0,0.0,0.0,0.0,2.0,5.0,7.0,11.0,29.0,40.0,57.0,63.0,81.0,85.0,93.0,111.0,115.0,117.0,134.0,154.0,165.0,141.0,165.0,173.0,198.0,197.0,192.0,216.0
unfilled_spots,279.0,6.0,0.0,0.0,0.0,0.0,1.0,13.0,10.0,26.0,41.0,58.0,56.0,71.0,75.0,88.0,117.0,109.0,130.0,123.0,151.0,162.0,157.0,146.0,186.0,177.0,188.0,191.0,212.0
unfilled_spots,270.0,7.0,1.0,0.0,0.0,0.0,6.0,19.0,17.0,24.0,43.0,47.0,64.0,68.0,85.0,86.0,109.0,107.0,118.0,125.0,160.0,149.0,154.0,150.0,187.0,183.0,186.0,197.0,234.0
unfilled_spots,274.0,17.0,1.0,2.0,0.0,0.0,2.0,13.0,9.0,25.0,43.0,55.0,62.0,63.0,80.0,91.0,110.0,112.0,122.0,124.0,147.0,156.0,165.0,156.0,195.0,194.0,197.0,204.0,230.0
unfilled_spots,280.0,6.0,0.0,0.0,0.0,3.0,3.0,10.0,12.0,26.0,38.0,59.0,64.0,75.0,86.0,84.0,125.0,116.0,121.0,112.0,152.0,150.0,154.0,165.0,179.0,204.0,192.0,186.0,210.0
unfilled_spots,288.0,10.0,1.0,0.0,0.0,0.0,5.0,11.0,12.0,23.0,43.0,58.0,62.0,77.0,80.0,81.0,113.0,113.0,120.0,121.0,158.0,159.0,145.0,160.0,193.0,179.0,184.0,181.0,218.0
unfilled_spots,301.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,20.0,23.0,44.0,56.0,65.0,71.0,76.0,90.0,108.0,121.0,121.0,113.0,154.0,155.0,164.0,160.0,188.0,186.0,183.0,197.0,222.0
unfilled_spots,274.0,11.0,0.0,0.0,0.0,0.0,6.0,20.0,8.0,28.0,39.0,52.0,62.0,80.0,76.0,96.0,102.0,116.0,123.0,126.0,154.0,156.0,155.0,159.0,186.0,185.0,188.0,181.0,212.0
reviews_per_program,216.6064814814815,218.97685185185185,216.61574074074073,141.38888888888889,54.74074074074074,38.60648148148148,44.166666666666664,51.52777777777778,58.84722222222222,66.18981481481481,73.55092592592592,80.75925925925925,88.14351851851852,95.31944444444444,102.43518518518519,109.0,115.9675925925926,122.75462962962963,130.06944444444446,134.9398148148148,141.39814814814815,147.41203703703704,152.62962962962962,158.16203703703704,162.71759259259258,167.19907407407408,173.33796296296296,178.08333333333334,180.63888888888889
reviews_per_program,218.25925925925927,221.6898148148148,211.50925925925927,139.05555555555554,54.638888888888886,38.51851851851852,44.166666666666664,51.523148148148145,58.88425925925926,66.19907407407408,73.49074074074075,80.86574074074075,87.93981481481481,95.26388888888889,102.30092592592592,109.29629629629629,115.88888888888889,123.04629629629629,129.20833333333334,135.38425925925927,141.71296296296296,147.97685185185185,153.09722222222223,159.39814814814815,163.96759259259258,168.55092592592592,173.3148148148148,176.75462962962962,180.2962962962963
