Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,1000.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,966.0
unmatched_applicants,1010.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0
unmatched_applicants,1013.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,964.0
unmatched_applicants,1006.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,966.0
unmatched_applicants,1002.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,964.0
unmatched_applicants,1005.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,963.0
unmatched_applicants,1001.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,968.0
unmatched_applicants,1012.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,962.0
unmatched_applicants,1005.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,957.0,957.0
unmatched_applicants,1011.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,962.0
unfilled_spots,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0
unfilled_spots,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
unfilled_spots,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
reviews_per_program,865.0571428571428,864.0285714285715,173.97142857142856,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.54285714285714,253.2,284.8857142857143,316.22857142857146,347.51428571428573,378.14285714285717,409.62857142857143,440.4,469.9142857142857
reviews_per_program,856.6571428571428,875.4571428571429,175.37142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.14285714285714,284.7142857142857,315.9142857142857,347.6,378.9142857142857,409.62857142857143,440.45714285714286,470.22857142857146
reviews_per_program,871.9714285714285,843.2285714285714,103.2,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.2,284.8285714285714,316.25714285714287,347.6857142857143,378.8857142857143,409.0857142857143,439.7142857142857,470.7142857142857
reviews_per_program,865.9714285714285,870.2,195.02857142857144,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.11428571428573,284.8285714285714,316.2857142857143,347.54285714285714,378.77142857142854,409.34285714285716,440.6857142857143,469.54285714285714
reviews_per_program,874.2857142857143,861.8285714285714,162.42857142857142,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.17142857142858,284.7142857142857,316.22857142857146,347.8,378.48571428571427,409.6857142857143,440.0,469.8
reviews_per_program,863.9142857142857,849.7428571428571,143.0857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.2,284.85714285714283,316.2,347.42857142857144,378.6857142857143,409.3142857142857,439.1714285714286,470.22857142857146
reviews_per_program,848.0857142857143,843.8,175.42857142857142,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.57142857142858,253.2,284.8285714285714,316.0571428571429,347.51428571428573,379.0571428571429,409.37142857142857,439.62857142857143,469.8285714285714
reviews_per_program,870.6285714285714,874.3428571428572,135.54285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.2,284.8285714285714,316.0857142857143,347.6,378.14285714285717,409.0,439.0,471.34285714285716
reviews_per_program,854.6571428571428,864.5714285714286,129.54285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.5142857142857,253.25714285714287,284.7142857142857,316.1714285714286,347.0285714285714,378.62857142857143,409.51428571428573,439.14285714285717,471.51428571428573
reviews_per_program,871.0571428571428,875.4285714285714,135.11428571428573,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.57142857142858,253.22857142857143,284.7142857142857,316.1714285714286,347.62857142857143,378.0285714285714,410.0571428571429,440.42857142857144,470.62857142857143
pct_interview_given_signal,0.0,1.0,0.8077617328519856,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23368583956667527,0.20446851726472579,0.18172700832414002,0.1637152150343332,0.14897640384773495,0.13690970910464678,0.12638627327892865,0.11755546905410666,0.11017206785431993
pct_interview_given_signal,0.0,1.0,0.8118231046931408,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23362558019597732,0.20451467268623025,0.18183642749623682,0.1638780862801845,0.1489396679270097,0.13663097572010255,0.12638627327892865,0.11754021795537105,0.11009843237331389
pct_interview_given_signal,0.0,0.9990974729241877,0.8145306859205776,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23362558019597732,0.20446851726472579,0.18176346674691543,0.16370042460926912,0.14890295011915522,0.13664127893823996,0.12655398798714904,0.11773879142300195,0.10998482549317147
pct_interview_given_signal,0.0,1.0,0.8046028880866426,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23362558019597732,0.2045377582119878,0.18176346674691543,0.16368563685636855,0.14896415652745806,0.1366825073546051,0.1264744887275773,0.1174792531120332,0.11025921869295363
pct_interview_given_signal,0.0,1.0,0.8100180505415162,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23362558019597732,0.2044915923710642,0.18183642749623682,0.1637152150343332,0.14885402119444674,0.13678568732543217,0.12636864495432037,0.11766233766233766,0.11019886881955847
pct_interview_given_signal,0.0,1.0,0.8136281588447654,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23362558019597732,0.20446851726472579,0.18174523570712137,0.16373000813228517,0.14901315789473685,0.13671344499773652,0.12648331704593047,0.1178843276299525,0.11009843237331389
pct_interview_given_signal,0.0,0.9990974729241877,0.8041516245487365,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23365570599613153,0.20446851726472579,0.18176346674691543,0.16380401374073406,0.14897640384773495,0.13657948292756464,0.12646566164154105,0.11776174692922597,0.11019216735587448
pct_interview_given_signal,0.0,1.0,0.8113718411552346,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23362558019597732,0.20446851726472579,0.18176346674691543,0.16378920726746812,0.1489396679270097,0.13690970910464678,0.12658050995459308,0.11793036121054344,0.10983815239134388
pct_interview_given_signal,0.0,1.0,0.8100180505415162,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23371598091061524,0.20442238267148014,0.18183642749623682,0.16374480390384963,0.14918491684505186,0.13673407787503772,0.12642154468708575,0.11789199739752765,0.10979821850572623
pct_interview_given_signal,0.0,1.0,0.8073104693140795,0.5451263537906137,0.40884476534296027,0.3270758122743682,0.27256317689530685,0.23365570599613153,0.20444544736545187,0.18183642749623682,0.16374480390384963,0.14892742664584532,0.13695109969012167,0.1262541806020067,0.11754784301005514,0.11000485672656629
pct_interview_given_nosignal,0.059847408924265946,0.024165036213228984,0.0007821666014861165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.060434246072774575,0.023837740832289303,0.00046458437567007364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.05937284970018677,0.024210164835164836,0.00024763858916758056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.05978422250816589,0.023987188660601726,0.0010429403725814572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.05921568627450981,0.024229074889867842,0.0006056503616088924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.059926580017858916,0.024587014982712256,0.000317225335730147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06104504261698615,0.024000817049091034,0.0010661359678737696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.05946442635862431,0.02386926154472096,0.0005005899810490936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.06057566944138,0.024149286498353458,0.0005992667794698252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.059435169088463934,0.02383854801571177,0.000829815636612909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.059847408924265946,0.0599186534836811,0.05971723296971295,0.05944296821179018,0.0596523571240453,0.06060606060606061,0.06036780383795309,0.05920988138417802,0.0597132970835393,0.059568033137184,0.059908748264233286,0.06022334485509173,0.06026540725712575,0.05978225008248103,0.05972313777191826,0.060309535696455314
pct_interview_given_application,0.060434246072774575,0.05913645116021018,0.06000397377309755,0.05960526315789474,0.06027743588037657,0.059746768662622,0.0600556807636219,0.0601254272157149,0.060241364407061404,0.060768663223556244,0.0596288008424378,0.06032359011918237,0.0591229444009397,0.06041812543763129,0.05916734693877551,0.05917121118113836
pct_interview_given_application,0.05937284970018677,0.059944422389837236,0.05944296821179018,0.05991667217776602,0.0595621589639077,0.06024737332092033,0.0602213433480674,0.06031957390146472,0.06057161958883503,0.059740859186970426,0.05917121118113836,0.059774361681071454,0.05949761943851584,0.06018333997608609,0.060251379929507215,0.060709619057191674
pct_interview_given_application,0.05978422250816589,0.05949371244705651,0.06035573912464193,0.05975267930750206,0.06054328577633733,0.06061619777205366,0.06037786145080137,0.06016335746065476,0.059382578488562626,0.05967003655283696,0.059650393389735656,0.060444325838948564,0.0590843876353202,0.06099983167816866,0.05927573685760084,0.05948004201680672
pct_interview_given_application,0.05921568627450981,0.06007160853998143,0.05983159980188212,0.0601174479944262,0.060531150826791384,0.06015736529331696,0.0596288008424378,0.060387922415516895,0.06033966033966034,0.06067912397026321,0.06063242429312364,0.06023936170212766,0.05996822875297855,0.05980987589120676,0.06048871678461744,0.05967003655283696
pct_interview_given_application,0.059926580017858916,0.06092599441847954,0.05924085395756367,0.06029348151598842,0.059958307137421,0.05993450864948897,0.059382578488562626,0.05953476146668419,0.06010348945203662,0.059683794466403164,0.05999404032711982,0.06005369038544394,0.0601254272157149,0.059908748264233286,0.05946247497784924,0.059760561986741866
