Parameter,0,1,2,3,4
unmatched_applicants,552.0,542.0,542.0,542.0,542.0
unmatched_applicants,551.0,542.0,542.0,542.0,542.0
unmatched_applicants,550.0,542.0,542.0,542.0,542.0
unmatched_applicants,546.0,542.0,542.0,542.0,542.0
unmatched_applicants,551.0,542.0,542.0,542.0,542.0
unmatched_applicants,547.0,542.0,542.0,542.0,542.0
unmatched_applicants,554.0,542.0,542.0,542.0,542.0
unmatched_applicants,552.0,542.0,542.0,542.0,542.0
unmatched_applicants,560.0,542.0,542.0,542.0,542.0
unmatched_applicants,551.0,542.0,542.0,542.0,542.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0
reviews_per_program,423.09090909090907,416.2909090909091,416.43636363636364,413.6363636363636,422.4727272727273
reviews_per_program,416.2181818181818,426.74545454545455,421.72727272727275,413.96363636363634,416.8909090909091
reviews_per_program,416.3636363636364,415.4727272727273,415.2909090909091,424.56363636363636,429.3090909090909
reviews_per_program,412.0181818181818,425.1454545454545,417.58181818181816,420.3454545454546,414.8545454545455
reviews_per_program,417.54545454545456,419.6363636363636,413.1272727272727,424.5090909090909,420.4
reviews_per_program,421.3636363636364,420.8363636363636,415.8727272727273,420.1454545454545,415.6363636363636
reviews_per_program,417.1454545454545,419.76363636363635,429.8,423.09090909090907,418.6363636363636
reviews_per_program,423.56363636363636,407.6545454545454,424.6363636363636,430.3090909090909,426.05454545454546
reviews_per_program,419.4727272727273,419.4909090909091,414.23636363636365,428.1090909090909,418.4727272727273
reviews_per_program,417.76363636363635,417.27272727272725,417.7818181818182,417.54545454545456,419.72727272727275
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.20627417275461968,0.18169485393868137,0.15164011246485473,0.12027053518917859,0.08315098468271334
pct_interview_given_nosignal,0.20968023763760266,0.17709021993036272,0.14960011095187462,0.1201645284497111,0.08444017978889955
pct_interview_given_nosignal,0.2096069868995633,0.18206534052290543,0.15208911030690417,0.11682932635086885,0.08162468267916423
pct_interview_given_nosignal,0.2118176602974273,0.1777797442591036,0.15119375788440872,0.11813411640109758,0.0849205139925847
