Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,1775.0,1220.0,1212.0,1212.0,1212.0,1212.0,1217.0,1228.0,1243.0,1271.0,1302.0,1318.0,1363.0,1367.0,1390.0,1399.0,1461.0
unmatched_applicants,1813.0,1215.0,1216.0,1212.0,1212.0,1212.0,1212.0,1232.0,1225.0,1274.0,1296.0,1330.0,1325.0,1355.0,1392.0,1403.0,1447.0
unmatched_applicants,1803.0,1218.0,1212.0,1212.0,1212.0,1212.0,1214.0,1241.0,1237.0,1262.0,1297.0,1338.0,1356.0,1357.0,1402.0,1403.0,1444.0
unmatched_applicants,1802.0,1225.0,1212.0,1212.0,1212.0,1212.0,1214.0,1230.0,1225.0,1270.0,1306.0,1335.0,1347.0,1358.0,1377.0,1404.0,1442.0
unmatched_applicants,1776.0,1220.0,1212.0,1212.0,1212.0,1212.0,1216.0,1243.0,1244.0,1258.0,1318.0,1329.0,1339.0,1366.0,1376.0,1405.0,1453.0
unmatched_applicants,1814.0,1220.0,1212.0,1212.0,1212.0,1212.0,1216.0,1245.0,1236.0,1268.0,1301.0,1345.0,1351.0,1355.0,1382.0,1400.0,1451.0
unmatched_applicants,1796.0,1216.0,1212.0,1212.0,1212.0,1212.0,1222.0,1234.0,1226.0,1264.0,1316.0,1322.0,1339.0,1368.0,1380.0,1400.0,1436.0
unmatched_applicants,1815.0,1214.0,1212.0,1212.0,1212.0,1212.0,1215.0,1227.0,1241.0,1250.0,1293.0,1327.0,1335.0,1357.0,1381.0,1404.0,1444.0
unmatched_applicants,1811.0,1222.0,1212.0,1212.0,1212.0,1212.0,1212.0,1243.0,1238.0,1260.0,1307.0,1328.0,1326.0,1369.0,1392.0,1405.0,1461.0
unmatched_applicants,1799.0,1214.0,1213.0,1212.0,1212.0,1212.0,1228.0,1238.0,1239.0,1266.0,1308.0,1335.0,1347.0,1360.0,1390.0,1403.0,1443.0
unfilled_spots,563.0,8.0,0.0,0.0,0.0,0.0,5.0,16.0,31.0,59.0,90.0,106.0,151.0,155.0,178.0,187.0,249.0
unfilled_spots,601.0,3.0,4.0,0.0,0.0,0.0,0.0,20.0,13.0,62.0,84.0,118.0,113.0,143.0,180.0,191.0,235.0
unfilled_spots,591.0,6.0,0.0,0.0,0.0,0.0,2.0,29.0,25.0,50.0,85.0,126.0,144.0,145.0,190.0,191.0,232.0
unfilled_spots,590.0,13.0,0.0,0.0,0.0,0.0,2.0,18.0,13.0,58.0,94.0,123.0,135.0,146.0,165.0,192.0,230.0
