Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,84.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,79.0,79.0,80.0,78.0,81.0,78.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,76.0,81.0,80.0,78.0,79.0
unmatched_applicants,84.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,79.0,80.0,79.0,79.0,77.0,78.0
unmatched_applicants,84.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,78.0,80.0,78.0,79.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,79.0,81.0,78.0,79.0,79.0,81.0,80.0
unmatched_applicants,81.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,78.0,81.0,79.0,80.0,79.0,80.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,79.0,78.0,80.0,80.0,79.0,79.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,80.0,79.0,78.0,81.0,77.0
unmatched_applicants,84.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,79.0,77.0,79.0,80.0,79.0,81.0,79.0
unmatched_applicants,85.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,80.0,79.0,79.0,80.0,80.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,5.0,2.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,2.0,3.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,3.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,4.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,2.0,5.0,1.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,5.0,3.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,4.0,4.0
reviews_per_program,93.275,97.525,93.575,95.35,85.2,72.025,52.35,47.3,53.225,45.775,48.2,45.075,42.25,42.175,44.8,48.325,51.3,53.95,57.2,59.65,62.625,64.875,68.975,71.575,70.675
reviews_per_program,95.0,89.675,89.175,89.675,87.275,75.3,59.075,55.825,47.55,47.325,45.475,46.7,44.5,42.1,44.975,48.4,51.325,54.975,57.55,60.775,62.525,66.325,68.0,70.575,74.35
reviews_per_program,92.95,90.725,95.725,93.55,90.025,76.825,60.775,47.35,49.575,48.35,54.05,44.825,44.275,42.175,45.35,48.15,51.4,54.45,57.325,59.35,62.525,65.7,67.65,71.025,72.275
reviews_per_program,91.375,93.175,88.775,89.275,88.25,77.65,57.2,48.025,50.025,51.55,53.1,46.075,38.8,42.175,45.25,48.575,51.225,54.35,56.875,60.525,63.75,65.425,68.675,69.5,73.55
reviews_per_program,92.775,89.7,90.225,97.5,83.4,76.9,68.025,50.75,48.975,49.975,49.575,47.725,40.975,41.95,44.975,48.25,51.45,53.625,57.575,60.775,63.175,67.075,67.325,69.95,72.4
reviews_per_program,93.125,90.175,90.5,91.5,84.975,83.35,52.6,53.2,50.45,55.1,49.15,43.575,40.55,42.05,45.175,48.275,51.3,54.65,57.05,59.65,63.625,64.525,66.35,69.325,72.5
reviews_per_program,92.925,93.9,92.95,91.525,87.375,78.025,60.875,50.725,51.275,49.5,51.7,46.275,43.75,43.7,45.225,48.125,51.1,54.225,56.675,60.05,63.0,65.85,68.45,68.4,69.9
reviews_per_program,90.8,91.575,88.65,98.125,88.975,78.7,63.275,54.725,48.525,46.025,47.725,50.575,40.725,42.05,45.25,48.45,51.225,54.225,57.55,59.325,63.55,65.2,69.0,67.925,73.425
reviews_per_program,93.125,88.375,92.85,94.5,90.225,77.7,64.225,47.25,48.325,51.1,49.25,45.7,43.075,45.525,45.375,48.075,51.625,54.5,57.15,60.825,63.225,65.475,67.825,69.3,72.95
reviews_per_program,88.0,91.975,93.35,89.1,89.05,72.575,49.775,48.325,47.825,46.45,46.0,44.95,43.975,43.975,45.1,48.25,50.725,54.425,57.55,60.625,61.95,65.375,67.25,69.025,71.475
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980769230769231,0.9769230769230769,0.9076923076923077,0.8571428571428571,0.8,0.7549271636675235,0.7043879907621247,0.6641007697690693,0.6269430051813472,0.5761707172495554,0.5424107142857143,0.5028453181583031,0.47368421052631576,0.45041705282669137,0.42482517482517484,0.40737636211232187,0.38802395209580837,0.3745664739884393,0.35230155853570133,0.33950401676563047,0.3438273788468341
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9815384615384616,0.9333333333333333,0.8549450549450549,0.8086538461538462,0.747008547008547,0.7146153846153847,0.6692361597757533,0.6192926045016077,0.5771971496437055,0.5403001667593107,0.5020661157024794,0.47345348270823184,0.44201909959072305,0.42224152910512597,0.39983545865898806,0.3886445421831268,0.3663776856388994,0.3573529411764706,0.3443145589798087,0.32683254875588436
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980769230769231,0.9646153846153847,0.9166666666666666,0.856043956043956,0.8144230769230769,0.7367521367521368,0.7084615384615385,0.6648005598320503,0.6248382923673997,0.5761707172495554,0.535832414553473,0.5046728971962616,0.4727626459143969,0.4462809917355372,0.4238988225032708,0.409435551811289,0.3886445421831268,0.3698630136986301,0.35920177383592017,0.34213305174234426,0.33621584226911105
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9692307692307692,0.9205128205128205,0.8714285714285714,0.7817307692307692,0.7316239316239316,0.6936104695919938,0.6666666666666666,0.6262886597938144,0.5761707172495554,0.5370165745856353,0.5002573340195574,0.4743777452415813,0.44710211591536336,0.42725274725274726,0.40148698884758366,0.3811764705882353,0.37141765380206343,0.35384055333090647,0.3496402877697842,0.33038749150237934
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9661538461538461,0.9307692307692308,0.8494505494505494,0.8063583815028902,0.7538461538461538,0.7,0.6645614035087719,0.6202450032237267,0.5792610250297974,0.5403001667593107,0.5036269430051813,0.47230320699708456,0.45314685314685316,0.42205818497611813,0.39983545865898806,0.3846458250890384,0.3622810286992173,0.3609357593761604,0.34739099356683345,0.3356353591160221
pct_interview_given_signal,0.0,1.0,1.0,0.9974358974358974,1.0,0.9784615384615385,0.9166666666666666,0.8428571428571429,0.7892204042348412,0.7485029940119761,0.6992307692307692,0.6617543859649123,0.6268560361523564,0.5778834720570749,0.5379081350304372,0.5033661315380632,0.47368421052631576,0.444647758462946,0.4259421560035057,0.40737636211232187,0.38192534381139487,0.37659821774506,0.36623963828183875,0.35052289938694553,0.3351724137931035
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9738461538461538,0.9294871794871795,0.8657865786578658,0.8105769230769231,0.761986301369863,0.69,0.6643356643356644,0.6196911196911197,0.5798922800718133,0.5373134328358209,0.5049350649350649,0.4755381604696673,0.44813278008298757,0.42876047640052933,0.40466278101582015,0.38571428571428573,0.3690205011389522,0.3550036523009496,0.35526315789473684,0.34763948497854075
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9807692307692307,0.9738461538461538,0.9307692307692308,0.8703296703296703,0.7961538461538461,0.7433704020530368,0.7136258660508084,0.6543037088873338,0.6222651222651223,0.5778834720570749,0.5370165745856353,0.5015479876160991,0.4743777452415813,0.44813278008298757,0.42224152910512597,0.40960809102402024,0.3823760818253344,0.3726993865030675,0.3521739130434783,0.3577475156422525,0.33094994892747703
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.9707692307692307,0.9435173299101413,0.8637362637362638,0.8038461538461539,0.7399486740804107,0.7037037037037037,0.6664335664335664,0.6228239845261122,0.5748218527315915,0.5355371900826447,0.5054602184087363,0.47070217917675544,0.44587155963302755,0.4251968503937008,0.3995067817509248,0.38434163701067614,0.3711340206185567,0.3582749723553262,0.35064935064935066,0.3331048663468129
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980769230769231,0.9676923076923077,0.9141025641025641,0.8648351648351649,0.8048076923076923,0.7589743589743589,0.7031007751937984,0.6662001399580126,0.6167202572347267,0.5758477096966091,0.5388026607538803,0.5036269430051813,0.47905372104484967,0.44648598989435,0.42224152910512597,0.4008247422680412,0.3922518159806295,0.3717017208413002,0.3613382899628253,0.3520463600144875,0.33997901364113325
pct_interview_given_nosignal,0.260519967837041,0.22328294881994165,0.2044214757393052,0.1699766355140187,0.15247391450690004,0.11016672115070285,0.09256661991584852,0.0707182320441989,0.05349636988918609,0.03679741205014153,0.023680930619027835,0.010540788267644362,0.0018042399639152007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2557894736842105,0.24356378362742262,0.21530087692772906,0.18204566781357523,0.1443527918781726,0.11001317523056653,0.0824602906387293,0.07001082641645616,0.048698884758364314,0.037823234272481666,0.019343229869545658,0.007124895222129086,0.004207573632538569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2614308768154922,0.2406401829094027,0.1994956570467918,0.17362768496420047,0.14029111179931866,0.11248777306814477,0.08753405994550409,0.0708256880733945,0.04614248800295312,0.04415897230028101,0.019721577726218097,0.009666080843585237,0.0028957528957528956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26593707250341997,0.23408395885460107,0.21634761470677605,0.18296133291417793,0.14840182648401826,0.11129189716889033,0.09249817916970138,0.06607604282022887,0.062328498627989025,0.046104928457869634,0.029314616019818333,0.009927797833935019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
