Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,10067.0,6526.0,6520.0,6519.0,6519.0,6519.0,6539.0,6641.0,6670.0,6883.0,7056.0,7229.0,7308.0,7421.0,7553.0,7645.0,7851.0,7925.0,7960.0,8059.0,8408.0,8458.0,8428.0,8456.0,8875.0,8852.0,8889.0,8856.0,9231.0,9192.0,9225.0,9216.0,9535.0
unmatched_applicants,10041.0,6543.0,6524.0,6519.0,6519.0,6519.0,6541.0,6667.0,6666.0,6842.0,7064.0,7238.0,7327.0,7445.0,7542.0,7682.0,7882.0,7918.0,8014.0,8047.0,8357.0,8394.0,8399.0,8477.0,8795.0,8846.0,8837.0,8867.0,9244.0,9250.0,9163.0,9223.0,9500.0
unmatched_applicants,10030.0,6539.0,6521.0,6519.0,6519.0,6519.0,6533.0,6590.0,6655.0,6823.0,7027.0,7231.0,7364.0,7445.0,7540.0,7668.0,7919.0,7963.0,7968.0,8027.0,8335.0,8451.0,8425.0,8448.0,8883.0,8891.0,8871.0,8808.0,9221.0,9216.0,9225.0,9237.0,9455.0
unmatched_applicants,10035.0,6536.0,6522.0,6519.0,6519.0,6519.0,6553.0,6618.0,6652.0,6869.0,7065.0,7204.0,7302.0,7413.0,7560.0,7665.0,7827.0,7902.0,7979.0,7994.0,8387.0,8396.0,8416.0,8409.0,8798.0,8835.0,8841.0,8829.0,9249.0,9278.0,9258.0,9272.0,9543.0
unmatched_applicants,10093.0,6538.0,6522.0,6519.0,6519.0,6519.0,6528.0,6644.0,6682.0,6859.0,7062.0,7274.0,7342.0,7431.0,7521.0,7690.0,7936.0,7957.0,7969.0,8007.0,8405.0,8437.0,8455.0,8456.0,8802.0,8821.0,8856.0,8901.0,9170.0,9235.0,9232.0,9286.0,9498.0
unmatched_applicants,9971.0,6537.0,6519.0,6519.0,6519.0,6519.0,6523.0,6638.0,6662.0,6865.0,7067.0,7265.0,7305.0,7457.0,7510.0,7686.0,7857.0,7975.0,8010.0,8003.0,8405.0,8394.0,8409.0,8470.0,8837.0,8863.0,8838.0,8881.0,9251.0,9233.0,9232.0,9280.0,9492.0
unmatched_applicants,10053.0,6542.0,6521.0,6519.0,6519.0,6519.0,6535.0,6642.0,6685.0,6833.0,7084.0,7257.0,7313.0,7427.0,7544.0,7646.0,7852.0,7981.0,7986.0,8020.0,8420.0,8393.0,8485.0,8438.0,8879.0,8825.0,8842.0,8833.0,9254.0,9277.0,9224.0,9202.0,9596.0
unmatched_applicants,10082.0,6528.0,6519.0,6519.0,6519.0,6519.0,6546.0,6663.0,6683.0,6847.0,7062.0,7232.0,7318.0,7424.0,7554.0,7663.0,7897.0,7926.0,7992.0,8016.0,8404.0,8438.0,8404.0,8472.0,8828.0,8887.0,8865.0,8831.0,9210.0,9283.0,9232.0,9252.0,9516.0
unmatched_applicants,9990.0,6550.0,6522.0,6519.0,6519.0,6519.0,6540.0,6642.0,6657.0,6877.0,7019.0,7235.0,7294.0,7429.0,7535.0,7656.0,7860.0,7933.0,7996.0,8037.0,8422.0,8388.0,8459.0,8478.0,8829.0,8916.0,8817.0,8862.0,9208.0,9230.0,9207.0,9281.0,9505.0
unmatched_applicants,10021.0,6543.0,6520.0,6519.0,6519.0,6519.0,6523.0,6670.0,6665.0,6880.0,7026.0,7250.0,7289.0,7446.0,7549.0,7652.0,7898.0,7941.0,7976.0,8027.0,8396.0,8439.0,8416.0,8467.0,8852.0,8856.0,8885.0,8890.0,9207.0,9236.0,9284.0,9242.0,9581.0
