Parameter,0,1,2,3,4,5,6
unmatched_applicants,3885.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3860.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3856.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3859.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3872.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3878.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3889.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3861.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3850.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3867.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0
unfilled_spots,365.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,340.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,336.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,339.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,352.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,358.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,369.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,341.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,330.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,347.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,642.75,644.3601694915254,630.8601694915254,126.64406779661017,87.66101694915254,109.57627118644068,131.48728813559322
reviews_per_program,648.4279661016949,646.6144067796611,625.1144067796611,118.29237288135593,87.66101694915254,109.57627118644068,131.48728813559322
reviews_per_program,643.6398305084746,642.1652542372881,619.75,120.83474576271186,87.66101694915254,109.57627118644068,131.47457627118644
reviews_per_program,643.3516949152543,651.0169491525423,619.5466101694915,113.30508474576271,87.66101694915254,109.57627118644068,131.48728813559322
reviews_per_program,651.8177966101695,646.3771186440678,633.521186440678,125.04661016949153,87.66101694915254,109.57627118644068,131.47457627118644
reviews_per_program,649.6440677966102,646.7542372881356,625.0593220338983,110.32627118644068,87.66101694915254,109.57627118644068,131.48305084745763
reviews_per_program,651.1313559322034,648.5593220338983,620.2033898305085,123.78389830508475,87.66101694915254,109.57627118644068,131.4915254237288
reviews_per_program,649.042372881356,640.0805084745763,618.4872881355932,110.64830508474576,87.66101694915254,109.57627118644068,131.4915254237288
reviews_per_program,649.9618644067797,646.3855932203389,624.1355932203389,112.53389830508475,87.66101694915254,109.57627118644068,131.48728813559322
reviews_per_program,645.771186440678,643.5508474576271,617.3644067796611,124.55932203389831,90.1864406779661,109.57627118644068,131.48305084745763
pct_interview_given_signal,0.0,1.0,0.9987432327919566,0.8445475638051044,0.6388244392884764,0.5110595514307811,0.4258966839612001
pct_interview_given_signal,0.0,1.0,0.999323279195669,0.8468032998195412,0.6388244392884764,0.5110595514307811,0.4258966839612001
pct_interview_given_signal,0.0,1.0,0.9980665119876256,0.845707656612529,0.6388244392884764,0.5110595514307811,0.42593786257573807
pct_interview_given_signal,0.0,1.0,0.997969837587007,0.8460943542150039,0.6388244392884764,0.5110595514307811,0.4258966839612001
pct_interview_given_signal,0.0,1.0,0.9991299303944315,0.8461588038154163,0.6388244392884764,0.5110595514307811,0.42593786257573807
pct_interview_given_signal,0.0,1.0,0.997293116782676,0.8476411446249034,0.6388244392884764,0.5110595514307811,0.42591040928134066
pct_interview_given_signal,0.0,1.0,0.9969064191802011,0.8458365558133539,0.6388244392884764,0.5110595514307811,0.4258829595256509
pct_interview_given_signal,0.0,1.0,0.9952629543696829,0.8477055942253158,0.6388244392884764,0.5110595514307811,0.4258829595256509
pct_interview_given_signal,0.0,1.0,0.997293116782676,0.8471255478216035,0.6388244392884764,0.5110595514307811,0.4258966839612001
pct_interview_given_signal,0.0,1.0,0.9985498839907193,0.8447409126063419,0.6387277648878577,0.5110595514307811,0.42591040928134066
pct_interview_given_nosignal,0.08712563204978607,0.05475945730682043,0.02029988952919736,0.0008249184288250068,0.0,0.0,0.0
pct_interview_given_nosignal,0.08636271556371668,0.05456185689382686,0.02028950780853583,0.0005581166101301789,0.0,0.0,0.0
pct_interview_given_nosignal,0.08700518107426645,0.054953237827830494,0.020302857985299384,0.0006880247103342776,0.0,0.0,0.0
pct_interview_given_nosignal,0.08704414776955957,0.05418002532532263,0.020394064361495892,0.0006414929289983962,0.0,0.0,0.0
pct_interview_given_nosignal,0.0859135793640991,0.054582589755246894,0.020350212967345006,0.0006304941769876872,0.0,0.0,0.0
pct_interview_given_nosignal,0.08620104881421378,0.05454964668863843,0.020180932498260265,0.00046937682891947985,0.0,0.0,0.0
pct_interview_given_nosignal,0.08600415183481164,0.054392513253272746,0.02018040055037456,0.000683318849944666,0.0,0.0,0.0
pct_interview_given_nosignal,0.08628096152088474,0.055138566150513754,0.020559708321015807,0.0004580718809303949,0.0,0.0,0.0
pct_interview_given_nosignal,0.08615890110893078,0.05458184902459712,0.020378047923547186,0.0005301875538471734,0.0,0.0,0.0
pct_interview_given_nosignal,0.08671802207320115,0.05483074993524464,0.020354493922558448,0.0007950517148317262,1.5123216405665158e-05,0.0,0.0
pct_interview_given_application,0.08712563204978607,0.0869079168009259,0.0866833264464165,0.08735714238500333,0.0862646292827164,0.08715091166869993,0.08577139741958932
pct_interview_given_application,0.08636271556371668,0.08660493705807956,0.08681029952706253,0.08610893927547564,0.08630180818482797,0.08676242745726215,0.0868559411146162
pct_interview_given_application,0.08700518107426645,0.0872049673047357,0.08649950584801062,0.08686792998507943,0.08688563389170852,0.08613531639217117,0.08649101451551681
pct_interview_given_application,0.08704414776955957,0.0860192658161937,0.08683368484681239,0.08655105569235605,0.08684452621895124,0.08647856357640162,0.08616170967363383
pct_interview_given_application,0.0859135793640991,0.08663673014520305,0.08699601750979166,0.08609603721099914,0.08658904926324618,0.08635707238024294,0.08715378528092851
pct_interview_given_application,0.08620104881421378,0.08658621277041813,0.08579366934122719,0.08702351399579895,0.08669981762598895,0.08680573800641059,0.08642201354921399
pct_interview_given_application,0.08600415183481164,0.0863452240951261,0.08568131426422727,0.08801688943943844,0.08666684153922828,0.08596555133475568,0.08647460266568956
pct_interview_given_application,0.08628096152088474,0.0874889943664396,0.08670891889409388,0.08635142993420408,0.08657486865722483,0.08645819704304593,0.08756319112707131
pct_interview_given_application,0.08615890110893078,0.08663559427586252,0.08657486865722483,0.08733982302054627,0.08682284618113495,0.08615384615384615,0.08611791690559349
pct_interview_given_application,0.08671802207320115,0.08701721118265977,0.08684452621895124,0.08659755985689387,0.08641579756105534,0.08655048887666425,0.08674420436346451
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
