signal,n_sims,match_rate_mean,match_rate_ci_low,match_rate_ci_high,fill_rate_mean,fill_rate_ci_low,fill_rate_ci_high,applicant_pref_rank_mean,applicant_pref_rank_ci_low,applicant_pref_rank_ci_high,program_pref_rank_mean,program_pref_rank_ci_low,program_pref_rank_ci_high,matched_app_quality_mean,matched_app_quality_ci_low,matched_app_quality_ci_high,matched_prog_quality_mean,matched_prog_quality_ci_low,matched_prog_quality_ci_high
10,50,0.5982764335432549,0.5982764335432549,0.5982764335432549,1.0,1.0,1.0,0.7230698764454996,0.7220374744281529,0.7241022784628462,0.2026918054663292,0.20219750630236547,0.20318610463029294,0.31633446732844955,0.31609835796054225,0.31657057669635685,0.5002772440620027,0.5000128954467623,0.5005415926772431
11,50,0.5982499171362281,0.5981966304212893,0.5983032038511669,0.9999556786703602,0.9998666116238392,1.000044745716881,0.7090806442277313,0.7078584766273157,0.7103028118281469,0.2143894218760569,0.21393926706608385,0.21483957668602993,0.3161307609516528,0.31593017132131296,0.3163313505819927,0.5001571400628853,0.49987327859478,0.5004410015309905
12,50,0.5982499171362281,0.5982080490030619,0.5982917852693943,0.9999556786703602,0.9998856974195223,1.000025659921198,0.651934835529947,0.6509601329858027,0.6529095380740914,0.271018848065815,0.2705254623311952,0.2715122338004348,0.31490083099540894,0.3147227262531322,0.3150789357376857,0.499973795592984,0.49963175276443117,0.5003158384215368
13,50,0.5980046403712297,0.5978368977301144,0.598172383012345,0.9995457063711912,0.9992653298901691,0.9998260828522133,0.6390188908682678,0.637728681744028,0.6403090999925076,0.28196400956699835,0.2812222582421534,0.2827057608918433,0.31483036230345596,0.31467593950378314,0.3149847851031288,0.5000685293770867,0.49973596306020013,0.5004010956939732
14,50,0.5960490553529997,0.5954955059785972,0.5966026047274021,0.9962770083102496,0.9953517681647802,0.9972022484557189,0.6215730016552745,0.6199127881055659,0.6232332152049831,0.28945025478121644,0.28821723747636224,0.29068327208607064,0.3145010957269135,0.31429275546078433,0.31470943599304263,0.5007903117171183,0.5003842222602649,0.5011964011739717
15,50,0.5933642691415312,0.5928190758707071,0.5939094624123552,0.9917894736842104,0.9908782004996807,0.9927007468687402,0.6042538570757039,0.6021373210007459,0.6063703931506619,0.29430988535111685,0.2929296007309737,0.29569016997126,0.31388098930092523,0.3137134620668745,0.31404851653497595,0.5021520218264395,0.5017547995424032,0.5025492441104757
16,50,0.5932250580046403,0.5925991849931852,0.5938509310160954,0.991556786703601,0.9905106599027367,0.9926029135044654,0.5606944234599083,0.5587671764554215,0.562621670464395,0.3492114858569538,0.3476105287265306,0.35081244298737696,0.3131806154912055,0.3129934594204569,0.3133677715619541,0.5023607572410781,0.50193979779564,0.5027817166865162
17,50,0.5873781902552204,0.5866677358402412,0.5880886446701996,0.9817839335180056,0.9805964315955722,0.9829714354404391,0.552485543464075,0.5503276842301305,0.5546434026980195,0.34588260134184845,0.34405405307517667,0.34771114960852023,0.312034149929199,0.31187958438666097,0.312188715471737,0.5050327575222535,0.5045999299326808,0.5054655851118263
18,50,0.5814318859794498,0.5806335623225415,0.5822302096363582,0.9718448753462604,0.9705105027851011,0.9731792479074197,0.5467590778318304,0.5443978533790702,0.5491203022845906,0.34083829408121746,0.3387697065800358,0.3429068815823991,0.31100500023941324,0.3108342420493079,0.3111757584295186,0.5078355567441052,0.5073063005705659,0.5083648129176445
19,50,0.575790520384488,0.5751300717029941,0.5764509690659818,0.9624155124653739,0.961311593533481,0.9635194313972669,0.5432375189494342,0.5408608202317705,0.5456142176670978,0.3345876265639696,0.33293459553526855,0.3362406575926707,0.31004053924485636,0.3098510522386654,0.31023002625104734,0.5109411674008592,0.5105541769676702,0.5113281578340481
20,50,0.5745575074577395,0.5738726146153509,0.5752424003001281,0.960354570637119,0.9592097940689825,0.9614993472052555,0.49996766742598225,0.4978410507608967,0.5020942840910678,0.38537347759861346,0.3835116492763086,0.3872353059209183,0.30924537813991293,0.30905943892908855,0.3094313173507373,0.5114227319380992,0.5109774382648312,0.5118680256113671
21,50,0.5693138879681804,0.5686691087189372,0.5699586672174236,0.951590027700831,0.9505122997257801,0.9526677556758819,0.4986653513547336,0.4963425793959807,0.5009881233134865,0.37895234634229297,0.37714852957430345,0.3807561631102825,0.3083851139967379,0.30822598143404634,0.30854424655942947,0.5143669467273949,0.5139272910246394,0.5148066024301504
22,50,0.5634869075240304,0.5628279411358577,0.5641458739122032,0.9418504155124654,0.9407489741866386,0.9429518568382922,0.5027340296619588,0.5006128639073533,0.5048551954165643,0.3684528195291049,0.36674902649831764,0.3701566125598922,0.3078610860946257,0.3076933532834189,0.3080288189058325,0.518314467715474,0.5178950776241706,0.5187338578067773
23,50,0.5582167716274445,0.5575321829180141,0.558901360336875,0.9330415512465374,0.931897283026952,0.9341858194661229,0.4998415339664163,0.49763028916890445,0.5020527787639281,0.36197689906792335,0.36023306101599,0.3637207371198567,0.3072803398278548,0.30707592405155304,0.30748475560415656,0.5213240211746338,0.5207984824227619,0.5218495599265057
24,50,0.5571561153463706,0.5565452212215365,0.5577670094712046,0.9312686980609419,0.930247607991898,0.9322897881299859,0.45794107464306555,0.45631042592826315,0.45957172335786795,0.4116059410047501,0.4101250390437342,0.41308684296576603,0.30640046607170607,0.30620382853406236,0.3065971036093498,0.5206679336750625,0.5203163037756118,0.5210195635745132
25,50,0.5522704673516738,0.5517218602466174,0.5528190744567303,0.9231024930747921,0.9221855137750938,0.9240194723744903,0.4617774738313012,0.45998984196074255,0.4635651057018598,0.40249558970931526,0.40094719607922163,0.4040439833394089,0.3059809047412559,0.3058024486982152,0.30615936078429656,0.5243030390247942,0.5238681248782838,0.5247379531713047
26,50,0.5483526682134571,0.5476928971306493,0.5490124392962649,0.9165540166204987,0.915451230273224,0.9176568029677735,0.46214204600776093,0.4600968601586933,0.4641872318568286,0.3973786162954271,0.3956917053816868,0.3990655272091674,0.30591670925249986,0.3057543792593167,0.306079039245683,0.5271843514356427,0.5267392367304319,0.5276294661408535
27,50,0.54340735830295,0.5428253683505042,0.5439893482553957,0.9082880886426591,0.9073153109769921,0.909260866308326,0.4657410510719137,0.46400304193333947,0.46747906021048796,0.3891132741030185,0.387556523360433,0.390670024845604,0.30575036860404703,0.3055525821362622,0.3059481550718319,0.5301119068415809,0.5296683609881133,0.5305554526950486
28,50,0.5383692409678489,0.5375509513203917,0.5391875306153061,0.8998670360110803,0.8984992909327543,0.9012347810894064,0.42773383893198114,0.4258413441539291,0.42962633371003317,0.4295517457067721,0.42788327790385144,0.4312202135096928,0.30572688282185045,0.30553107507968197,0.30592269056401894,0.530931730293708,0.5305554387989664,0.5313080217884496
29,50,0.5365396088829963,0.5359186011952509,0.5371606165707418,0.8968088642659281,0.8957708696986549,0.8978468588332013,0.42845662848296107,0.4269986923954967,0.42991456457042543,0.42759068398965894,0.42626955481437706,0.4289118131649408,0.30578583487874056,0.3055666688287658,0.3060050009287153,0.5332433379450517,0.5328252213257056,0.5336614545643978
30,50,0.5337089824328803,0.5329923457556957,0.534425619110065,0.8920775623268696,0.8908797269501016,0.8932753977036376,0.4304305638405386,0.42900545599544226,0.431855671685635,0.42367512746998665,0.4223597771316361,0.4249904778083372,0.30620473679020327,0.3060037085047351,0.30640576507567147,0.5359821738837263,0.5356099743507527,0.5363543734166998
31,50,0.5304673516738482,0.5297539847194499,0.5311807186282465,0.8866592797783934,0.8854669096391028,0.8878516499176841,0.43200123606398705,0.4304369273375109,0.4335655447904632,0.4185753263455124,0.4171673446070507,0.41998330808397416,0.30652592895944175,0.30629009326247497,0.30676176465640853,0.5389073051096119,0.5384784456618842,0.5393361645573397
32,50,0.5210938017898574,0.5202664447492213,0.5219211588304935,0.8709916897506926,0.8696087888135187,0.8723745906878666,0.4040293524016045,0.4026531111220136,0.4054055936811954,0.4550096369025699,0.4536457155866876,0.4563735582184522,0.3075954030758232,0.3073148774620499,0.30787592868959657,0.5398333573856811,0.5393741349572924,0.5402925798140698
33,50,0.5202253894597282,0.5191755351924978,0.5212752437269585,0.8695401662049862,0.8677853682414216,0.8712949641685508,0.40583867720212674,0.40417261113568026,0.4075047432685732,0.4536774301668778,0.4519983993158945,0.4553564610178611,0.3078051575347232,0.30753743735001793,0.3080728777194285,0.5418214400534996,0.541373391470909,0.5422694886360903
34,50,0.5175273450447464,0.516827613272982,0.5182270768165108,0.8650304709141274,0.8638608915482475,0.8662000502800073,0.404768046254232,0.4034967832881546,0.40603930922030945,0.4507911703457421,0.4495426508028584,0.45203968988862586,0.30822887546115374,0.30800740760888423,0.30845034331342325,0.5440471040847089,0.543640151344133,0.5444540568252848
35,50,0.5161352336758369,0.5152936236052557,0.5169768437464182,0.8627036011080332,0.8612968766853498,0.8641103255307166,0.4088066860116621,0.40746677289306454,0.41014659913025964,0.4475015738358079,0.4459769414044407,0.4490262062671751,0.3084189431675047,0.3081725589377931,0.30866532739721625,0.5462926946226819,0.5458434220122087,0.5467419672331552
36,50,0.5040768975803779,0.503229859074086,0.5049239360866697,0.8425484764542936,0.841132678574248,0.8439642743343393,0.3963911895352612,0.3950011009264298,0.3977812781440926,0.47995972619262894,0.47865824428823806,0.48126120809701983,0.31052465360841275,0.310232704717359,0.3108166024994665,0.5480402141698485,0.5476450448663955,0.5484353834733015
37,50,0.5029830957905205,0.5021424416158143,0.5038237499652266,0.840720221606648,0.8393150949334689,0.8421253482798272,0.3993736275101431,0.3980852905366411,0.4006619644836451,0.4774099638367971,0.4761742339698159,0.47864569370377835,0.31092901893815983,0.3106635855598661,0.31119445231645354,0.550268609334864,0.549940319178894,0.550596899490834
38,50,0.5025588332780908,0.5016319078310628,0.5034857587251188,0.8400110803324098,0.8384617539757984,0.8415604066890212,0.4003959133841793,0.3988067801544278,0.4019850466139308,0.47734129879741494,0.4761236250407194,0.47855897255411045,0.3109821894158607,0.3107115162603682,0.3112528625713532,0.5517949944108742,0.5514083137101421,0.5521816751116063
39,50,0.5010606562810739,0.5002592626248652,0.5018620499372826,0.8375069252077563,0.8361674212405643,0.8388464291749482,0.4033881764992067,0.4019809819930876,0.4047953710053258,0.4738203584472446,0.4725998223663143,0.47504089452817494,0.31122227678729836,0.3109479188934186,0.3114966346811781,0.5536459837766202,0.5532342067883562,0.5540577607648842
