,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.9991538894278706,0.0008461105721292478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.5085002404333476,0.45606171597645767,0.03543804359019453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.13350969486382572,0.8008740754581666,0.0656162296780079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.12643499600672845,0.8089932580236874,0.06457174596958414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.5486979681132137,0.4422401365925359,0.009061895294250144,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.5392050486609411,0.4518232990097781,0.008971652329280922,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.25690069235618335,0.2142377362153423,0.005293146250826148,0.4739054790031348,0.04955183506340208,0.00011111111111111112,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.9085756902849199,0.0913184896092598,0.00010582010582010581,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.8950535073146649,0.10450693224577431,0.0004395604395604396,0.0,0.0
