,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.93,0.06333333333333332,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.9406666666666667,0.059333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.9033333333333333,0.09666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.9166666666666667,0.07666666666666666,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.8950000000000001,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.7766666666666666,0.22333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.7780000000000001,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.5866666666666667,0.3933333333333334,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.5766666666666667,0.4100000000000001,0.013333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
