,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9710681496301291,0.028931850369870903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.9062576110590697,0.0937423889409303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.7515985342998046,0.24678478339441656,0.0016166823057787649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.5131293220719485,0.48151056692879135,0.0053601109992602106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.30985561496900743,0.6610680497076217,0.028952111720886294,0.00012422360248447205,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.1618291503645366,0.734817876068864,0.10322797356659948,0.000125,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.07299020185408177,0.62451121938365,0.3017524128196353,0.0007461659426330089,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.025228652940206736,0.4123196491529203,0.5525242067030732,0.009927491203799585,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.00787301570103921,0.230305400939002,0.7175810145542034,0.04411556880575527,0.000125,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.0015443582670881693,0.12314614156553963,0.7253727510182582,0.14980771689104977,0.00012903225806451613,0.0,0.0,0.0,0.0,0.0
